per,EQ_SPX,EQ_NDX,OIL,GOLD,FX_EUR,RATES
2009-10,0.043384932325396336,0.06153965484175686,0.1513328891146536,0.04967356766450945,0.028982152778979975,-3.0232339476416286
2009-11,0.15477263660590343,0.1352024782022132,0.1214452381316834,0.06655997275032746,0.019663134110787447,51.767567230953034
2009-12,0.14066297663517244,0.12705049922710868,0.17129454905222968,0.007891906163405238,0.04044194114278045,-2.9100652161453837
2010-01,0.04926055461245124,0.010033573784583721,0.13142432802868986,0.04586343592799921,0.02696086472673695,35.49272698497549
2010-02,0.07042570373140847,0.09192334455591983,-0.007990119662505069,0.01015427611183417,0.0193249047337484,-4.165904653466072
2010-03,0.11976349025949984,0.11209878278950747,0.11662543380360152,0.05457751453100121,0.020864059291586176,12.889963089579851
2010-04,0.024495373080794886,0.03617345685689333,0.05710212709272322,0.04761394115912987,0.016490989347764495,-14.62608056054242
2010-05,-0.09909177822808712,-0.13566127953442872,-0.08265089842127121,0.014432143109682688,-0.03467117646257285,-34.25456929563762
2010-06,0.06489997547689236,0.0485280371875173,0.07680190617786925,0.057027128006911676,0.06581099656068176,4.918786555909833
2010-07,0.14886142299012792,0.15226084478832091,0.11491170398108708,0.03603414274831976,0.03407661683727427,11.762893549097228
2010-08,0.05892797183218071,0.06462194078282213,0.03338462264687919,0.11509201356578105,0.007488969856171382,-31.709444988190484
2010-09,0.10493421389556598,0.12417748669760775,0.10074454220924697,0.10153855534119209,0.01830498671677465,-3.595618090464555
2010-10,0.13376647409949147,0.11366553192072837,0.011114980250850615,-0.0009994146264310222,0.0063351835906642895,3.685260811020811
2010-11,0.06304975724247985,0.05892977960726828,0.022298645476328205,0.005807036710820002,0.03046705831998811,-16.9004183006856
2010-12,0.15020392299185475,0.16404253375663666,0.14217263842879133,0.08241395024590953,0.061593291073820944,-48.42513303313481
2011-01,0.07510708083680535,0.04942382138339488,-0.004670112835370666,0.026643684363117037,0.027073977213672093,4.835853397402559
2011-02,0.07834849900183466,0.0653591485022347,0.040257650451578864,0.09335406386227979,0.03641339277022669,-0.10664043945580204
2011-03,0.020013826212564506,0.020111595397290793,0.12484032978699394,0.028431844084273128,0.02624535010487597,6.479251743831128
2011-04,0.08914410441231883,0.08922150641021268,0.0904220582334413,0.051603454695256526,0.01567791194500176,27.16867279239628
2011-05,0.04001172108297349,0.031655053773581826,-0.15971306351275022,0.04044051086039588,-0.00824171745848494,21.34790945413515
2011-06,-0.011168889649288027,-0.03154792837834619,0.051437234737737925,0.05862787411827135,0.010025890405344254,-27.96363895708261
2011-07,0.008781496165753633,-0.006084144816751291,0.08689294559992194,0.03852551510133019,0.015257990299539961,-9.574807459498558
2011-08,-0.21082809977143352,-0.20922895690931942,-0.13962722339396488,-0.1299451249041436,0.027980957863695657,-67.81506271387366
2011-09,0.02493285499024528,0.05382649892897845,0.06897966594206212,-0.031257252542794545,0.011440169437656189,-29.02756849635395
2011-10,0.14096847221893694,0.17389065851798907,0.20760271574237105,0.1601604286400185,0.023138920851153155,-37.078311884032075
2011-11,-0.00655033822164014,-0.020101967124970588,0.1980878363867255,0.05656108580690364,0.042016696201635215,-1.5710089383421746
2011-12,0.08999097494624983,0.09105371803736698,0.11261635329718017,0.02622793750591071,0.08837499580996586,7.564257523789905
2012-01,0.14704421912433566,0.1344623124423298,0.16130467712990035,0.08478031051206597,0.031202752279034393,9.899742126203208
2012-02,0.11115695596186799,0.09945324009715745,0.13955446936578667,-0.03552744759052173,0.04535383487700957,-10.940642020920052
2012-03,0.07051913793737104,0.08325309825356168,0.11555960738472651,0.06690659630559673,0.0344642375655473,-14.005679485248208
2012-04,0.010908934585286773,-0.014799379929864492,0.11859630421272208,0.040839107428336324,0.026791639268495315,1.5740335986294127
2012-05,0.04175834336484796,0.018793938216044886,0.026489427848825547,0.015620887080883633,0.03055517685437173,-3.964553665851099
2012-06,0.033841118391526065,0.021039149602722962,-0.0721668939933724,0.019151867748034457,0.04169712860402988,-8.551159518595412
2012-07,0.03048507218686225,0.021069529133691478,0.02615525649643935,0.07311192314758898,0.008428645281728347,0.6507674188225394
2012-08,0.10049166008366191,0.1037715901869774,0.1450395425412706,0.08044783690014871,0.03431609726813575,-9.059235205598497
2012-09,0.05890743546320079,0.03943526410752668,0.06396200704276267,0.0464434585499503,0.01873891539946898,-2.082551209066011
2012-10,0.04996951651501738,0.033476544474727254,0.042506080891141995,0.07294634670221166,0.028753034943066816,-9.49016823046351
2012-11,0.03316252608510442,0.03186783379169106,0.06082530833086763,0.012143131231460075,0.01993697597920102,14.700863290324584
2012-12,0.04317480208568124,0.01981894869477932,0.11674179805071688,0.037276834419433136,0.02326237499548573,-1.7874067914736926
2013-01,0.08107846160800912,0.07278938483035782,0.18076221773317444,0.0447973657201068,0.008477057928855225,-1.1147993478657838
2013-02,0.008679957597647087,-0.0013905079191991188,0.059677660773651664,-0.007673118075529867,-0.005020930506508772,15.649509332279209
2013-03,0.07903010759853268,0.0740786584997276,0.08468926095862342,0.0875105539206208,0.010424254321501167,2.1490167792994797
2013-04,-0.01484879522041796,-0.03661292480363795,-0.07321194852709292,-0.2702966619394511,0.017523626086751967,4.927940421945813
2013-05,0.029642352371196043,0.05990883440177709,0.028676569053248613,-0.0023332596162431163,0.009015451520834328,-32.63337987143096
2013-06,-0.0110545227998117,-0.0014522871035523022,0.05735253480486932,-0.08054832202401369,0.019127954227408442,-11.644918541723172
2013-07,0.09853373513234544,0.07160657120762072,0.0321312839617256,0.12169060590813022,-0.004217125011415801,-0.4962934455108723
2013-08,0.030312088824951622,0.01936501140857315,0.04676054618120551,0.08628616060832278,0.023686276609687626,-18.065344292255617
2013-09,0.08498894648134304,0.09421158127018903,0.09458196270667141,-0.015125923145537595,0.026383235444551734,15.86634930506051
2013-10,0.04262518612630878,0.024592256545464874,0.056213542392209576,0.035355964293617814,0.010370084889277015,22.778507647868267
2013-11,0.049169067261061725,0.03340341310326041,0.05384879369364326,0.07294241901003037,0.01660326098506261,-13.860477941612302
2013-12,0.04000814461485505,0.0475967718606521,0.071056830522357,-0.009931980169510968,0.033179833166319214,8.888846677108063
2014-01,0.01065470289186049,-0.0012634550097392339,-0.009653113751974612,0.048660161976403826,0.009875505894106754,7.412637164480316
2014-02,0.05930243502103298,0.05316736382263945,0.08492446859281265,0.07969196536203703,0.03194646980177296,5.6781386421659334
2014-03,0.039368345380379796,0.025047869191404226,0.015932380602507956,-0.00143049403451731,0.012664508071155739,-10.904476237259829
2014-04,0.008237409178243366,-0.030691641166057243,0.04965100762010233,0.06151232038339337,0.032008252376365634,6.766603678768753
2014-05,0.053549970127645105,0.06639970463310242,0.09444403599889123,0.03651401105954842,0.02242436022656781,7.412012456313882
2014-06,0.05760053110703472,0.07985357537997115,0.05174077460543769,0.019843932602112424,0.026993124779616157,4.592003238192213
2014-07,0.0120635458993983,-0.009377214336179496,0.02052822974715654,0.007140652463250602,0.02483936300265277,-7.016631014078769
2014-08,0.09222312231568347,0.0981985715822953,0.04818170677148503,0.06923392272554456,0.01868381589135159,16.308867514722174
2014-09,0.027686529779158003,0.0021496465780391494,-0.056807431166522954,0.029813423814935985,-0.01072218634952174,1.9104901209128826
2014-10,-0.017482357020139866,-0.030250481063457985,-0.003694610854333008,0.05279145885308309,-0.017708627013497208,-12.734972935678897
2014-11,0.09753891800643949,0.10326906140228326,-0.0809356685302649,-0.012530469192763322,-0.004199206758245241,24.55063478970346
2014-12,-0.020600981098522625,-0.01058744180746432,-0.06400283351445285,0.018449980429218388,0.0062939494917786665,-6.611318022631039
2015-01,0.02367050861799258,0.007112994718600774,-0.054281561048326155,0.011740051629590548,-0.01803571052143796,-10.942189720992005
2015-02,0.11614214335841672,0.1230031009210877,0.046996749117476755,0.061249053280421795,0.014293376255232013,-6.764012956326894
2015-03,-0.008023784843395193,-0.00115857503768102,0.09304004989588449,0.02007415327343215,-0.07222566853158396,4.060768896106012
2015-04,0.06760991734614784,0.046521796749759425,0.15716527641256745,-0.004591762681556144,0.025416925377724622,29.53610057279849
2015-05,0.03844141795167942,0.02949842399775876,0.05099964349406011,0.04907316791644935,0.010408491243025966,-17.021654830925684
2015-06,0.02681876555215658,0.016197002528514692,0.09510115965352414,0.045355174742602686,-0.003592272257373297,-27.78356261897474
2015-07,0.0657723436997012,0.04996009578756816,-0.014232898263304428,0.034249468508598835,0.03965890264385907,7.424719069863954
2015-08,-0.14724259786225205,-0.17325178067723934,-0.1843239201027131,0.03447899601322227,-0.020397510922110493,-16.646139574927673
2015-09,0.0586612330367125,0.046715693158801586,0.09543104792999024,0.05743525619461473,0.0293507071033407,-0.08947467716160418
2015-10,0.1197267264228708,0.12182064932553918,0.07772943040082808,0.03945374578828678,0.0021193768123996676,13.392730972813851
2015-11,0.029790615044115232,0.03744926472898036,0.1130912120932206,0.03844487714970482,0.033678443944528014,29.771666352183395
2015-12,-0.020812499999629308,-0.02019330297133104,0.07696010160071981,-0.0013317855619182917,0.005106459317019335,-21.50291932480704
2016-01,-0.058363558067104665,-0.10691693491343932,-0.20438607291812966,0.0021365045635695357,0.010620898166259884,14.181682413974869
2016-02,0.013735533696884406,0.0008959405193040559,-0.020355787252374524,-0.08093751779779212,-0.00916014052153341,-9.33972642909491
2016-03,0.09351527051265247,0.09215012451166482,0.15241540250008773,0.03925024348127684,0.044391697420699774,13.413623653136298
2016-04,0.0371583184389009,0.03291151646846882,0.05860390399739179,0.02123846539505006,0.03025113714133773,11.025560417370222
2016-05,0.04700498865731721,0.05892325445325222,0.14141954499042825,0.07457010042678539,0.030285776019064112,-1.6397311398673082
2016-06,-0.04507398063250853,-0.05882743092608203,0.014488882960549065,-0.060905863793562914,-0.03387332937578483,-18.06278489295927
2016-07,0.08192471900934156,0.09213065922101775,-0.004610322571688585,0.02945247478131771,0.0401468049908692,2.289831186829261
2016-08,0.06391312330627515,0.07731268258507892,0.03692058670698872,0.059849824503632756,0.013810445609127697,0.4755252923933
2016-09,-0.008270660354685738,-0.0003080227164133642,0.0010915902564150315,0.054453929971465226,0.0345203094910588,13.058739349100108
2016-10,0.06541063997105102,0.06505031411572532,0.11710734216971086,-0.002942770954593471,0.017455357045766902,16.344714994011014
2016-11,0.06588595695856322,0.04205127553422444,-0.05892249953773859,0.02827037489366871,0.00877349483652376,-26.4725239636377
2016-12,0.05332813059720119,0.03768029912623304,0.1969831487672334,0.0797311204566991,0.02920333323104117,16.55151017504882
2017-01,0.07422884944487748,0.09749481088964412,0.050604472600465356,0.04423157311786882,0.016200343232662673,1.6780391287869492
2017-02,0.07429494991851304,0.0969110140107147,0.14755025783049205,0.06630007235149923,0.04195519142981365,12.313271258340471
2017-03,0.04559781749754113,0.0558652038939339,-0.005870609888248168,0.03870273382208378,0.0007313545259404475,8.981933710775792
2017-04,0.048420894557603594,0.04153743136005669,0.06406741879239122,0.02999084019617282,0.01217649702157865,3.373216500302682
2017-05,0.031020853934700027,0.005003866319729294,-0.059539756331378924,0.0024361361702838064,0.015957787612943405,3.1365423568329973
2017-06,0.02974080769183858,-0.03534256108001921,0.01900692146231292,0.033878426046250215,0.0047444704216483835,2.4859362892755783
2017-07,0.05598763348305367,0.07577566770381275,0.006664844569666928,0.011715728834520586,-0.004229092827212955,4.742492386617833
2017-08,0.008827503888111307,0.018736554918365123,0.04364120266896432,0.015690216706381904,0.009648742655136794,2.413905238167409
2017-09,0.051958376785005325,0.04960774416972269,0.08413320870354069,0.011938093331971655,0.009474811462055852,-9.92498055670702
2017-10,0.045005764422604386,0.029553803036699064,0.05212028816148892,0.03604134618336591,0.00261426623754607,8.617582125642997
2017-11,0.03724745101843856,0.04629133491216918,0.04506530289201133,0.02159153177160332,0.0018544507252499093,6.847688582885915
2017-12,0.05778122172777915,0.07217585856078995,0.06331227334052367,0.03461532258376747,0.025926662839347685,-7.2302692569585005
2018-01,0.023888582380539522,0.04563602712709096,0.046679209341989325,0.014153476342943394,-0.006548945899011768,1.4092223829775108
2018-02,-0.144676896027564,-0.11483821502492642,-0.044075540611714925,0.010845756592096453,0.006765871481762692,-13.374924417116915
2018-03,-0.003122792000570168,-0.04910838924939226,0.03806261560205576,0.004447069687889882,0.006323081093513261,9.492683352265693
2018-04,0.028226994445673365,0.030377588632366115,-0.006199877719604563,0.011877491556520833,0.01934882642214071,8.217241716207582
2018-05,0.05573986013752791,0.09774992040936936,0.03712930698834585,0.033836786052584764,-0.006012266544664122,-29.741440733543
2018-06,0.06897430392428278,0.029438525005156146,-0.03500117353728549,0.03661067576521816,-0.0009162254495105604,8.257277541502546
2018-07,0.07679166485975547,0.05395350140675301,0.01083652805193458,0.016143669988154197,0.014596776317568012,8.433694684035977
2018-08,0.058717943236923656,0.09974082285368074,0.03392276356942053,-0.008420068744733625,-0.012108010618059092,-1.3051344744491828
2018-09,0.07269268286538322,0.04243695714095548,0.044308702559991836,0.0324066077810512,0.012507516343917974,7.2325176150420205
2018-10,-0.10078758695826667,-0.17261120792279064,-0.011920745359769391,-0.00552295249575778,0.0218571009265546,-16.458612363117417
2018-11,0.024647980531567887,0.011537196425921326,-0.12842467727293372,0.03746993902119754,0.007139245367469918,19.569195714708755
2018-12,-0.11733105556186363,-0.13676875151194398,0.032950018239740864,0.0192412637202984,0.007899360533908314,1.8509620672552813
2019-01,0.07251694303404307,0.06015228802797001,0.21821064257361317,0.04698636160276895,-0.0037040052063450624,-4.24343086469554
2019-02,0.08469199638647337,0.10162077058796383,0.10482274285582951,0.010957685197327538,0.02064808446912343,-2.9115302067639064
2019-03,0.02992102431195766,0.02715461206026973,0.11460432639028056,-0.020454003082470848,-0.003932789446135121,-7.103055954165207
2019-04,0.07551423965271523,0.08948694521678295,0.04625971059768802,0.025427426273618034,0.014508247946025989,5.776866114845916
2019-05,-0.01578312747768032,-0.02964918716350226,-0.05377765455321226,0.006685412795033013,0.02832564463093206,-10.476754948167908
2019-06,0.08129726657111777,0.054299185686584345,0.11181779753167415,-0.020847970098429758,0.0005229633114621421,14.392254492010508
2019-07,0.06586190254260291,0.08120914826413667,0.09218038651241123,-0.012043681432418685,0.008242078236034074,12.133233076211063
2019-08,-0.0705202437142615,-0.08021742021837258,-0.08467667730554296,-0.016719902618549803,0.010005627240738321,-34.48511361636851
2019-09,0.10358267158812944,0.08385245963827764,-0.2058634069131164,-0.007526789856453969,0.011387797570336915,-6.1429898492258985
2019-10,0.03338776338474378,0.05182928685379992,0.17248405778174114,0.05682227242527821,0.03151992078768447,3.349883943567562
2019-11,0.07575614399466508,0.10139643311625035,0.06823675913092164,0.03520119035384074,0.021579180932466455,-5.431471558191035
2019-12,0.05125493788861957,0.06830639327556637,0.21913068746428388,0.036650249002066884,0.005531063971555832,-27.158968004919572
2020-01,0.015684130599049023,0.01907046857100922,0.036327354268788054,0.031727375076934045,0.014118197678836618,-4.51365070292583
2020-02,-0.06485452126289595,-0.08626466579420505,0.05624724690521349,-0.05429286550471618,-0.012632031652714502,-17.12182514930778
2020-03,-0.5027658843037115,-0.46617694689732797,-0.9761948164480652,-0.15742670088463012,-0.0731417125386681,-127.8778548770201
2020-04,0.13438040445550398,0.0996016841213686,0.10538778069578503,0.08345429270461727,0.02849718116120406,6.403914881310868
2020-05,0.11750270772932767,0.1456289367064218,0.4529198946752786,0.10586861139447626,0.010329598625751987,-17.667954084558374
2020-06,-0.016536985531600268,0.02278674079626042,0.24038844058178677,0.04009445953484417,-0.0019961419877695535,-22.95626110500642
2020-07,0.17398523724569245,0.08687739594631239,0.3634020023994652,0.0844787792882561,0.014508004681887468,20.194580032869474
2020-08,0.16295498521325963,0.11451084645040724,0.27541861524151817,-0.05013668212210032,0.021486787384782727,-9.685653134576071
2020-09,0.018149428605359952,-0.015206751029270937,-0.07324726603314702,0.10481011807989687,0.02668572345459183,1.704161879544543
2020-10,0.059114826069831206,0.07445098081871099,0.022007077069768788,0.09290101425360076,0.015947568140492994,-6.511923358874149
2020-11,0.21849401765652504,0.17703640052102562,0.3424031737098114,0.017308312599215336,0.03023781557238324,-16.691150656179502
2020-12,0.11959390277597863,0.1531069781348332,0.28681591848226007,0.06344293137619242,0.0009567671254486348,-7.539466240157417
2021-01,0.05976416428643774,0.04119270245482676,0.11698203777186383,0.01764211202892138,0.010998492758324915,-7.126980116335105
2021-02,0.18704939014863886,0.16080572430863654,0.14219630756311974,0.025290836847210563,-0.0003526096680762647,-21.087980426947993
