date,equity,ret_m,regime,n_picks,n_eligible,picks
2020-06-30,11.571659777187389,-0.13754151915398097,recovery,7,434,"FTI,COTY,APA,JNJ,NOV,DVN,MNST"
2020-07-31,11.69708167501373,0.011850563439668563,recovery,7,434,"FTI,COTY,DVN,NOV,KIM,OXY,AAL"
2020-08-31,10.645398717809954,-0.08899885726667546,recovery,7,434,"COTY,FTI,T,ORLY,PHM,MPC,APH"
2020-09-30,10.165051917921478,-0.04416664750722807,bull,7,434,"FTI,NOV,OXY,APA,HAL,OKE,DVN"
2020-10-30,13.451794123878791,0.32466213571640995,bull,7,435,"NOV,FTI,MGM,FTNT,HPE,COP,WU"
2020-11-30,13.8013037157604,0.027009386805233064,recovery,7,436,"CSX,NVDA,CPRT,FAST,CMG,XYL,WMB"
2020-12-31,13.25206724908097,-0.03883481916898292,recovery,7,437,"AVGO,FTNT,KEYS,ORLY,CPRT,EW,CSX"
2021-01-29,15.755468662283576,0.19009657933025484,bull,7,439,"APA,PHM,FTNT,NVDA,MGM,LRCX,KEY"
2021-02-26,16.98644670777313,0.07920941752973569,recovery,7,441,"DXC,APA,PPL,KIM,CTAS,ORLY,WU"
2021-03-31,17.869155906551562,0.0530185186591033,recovery,7,443,"APA,KIM,TJX,DOW,AVGO,DVN,EXC"
2021-04-30,18.204087020701845,0.019763296337396468,recovery,7,444,"RSG,DOW,PPL,APA,ABT,CSX,FOXA"
2021-05-31,18.24775272558224,0.0034020779814057786,recovery,7,446,"RSG,ABT,CTVA,T,KEYS,PFE,FOX"
2021-06-30,18.59730045601809,0.020175834928544037,recovery,7,446,"T,FOX,FOXA,RSG,KEYS,ZTS,CSX"
2021-07-30,19.297150013106478,0.03867045248146486,recovery,7,447,"ZTS,DHR,AVGO,CTVA,CDW,ANET,RSG"
2021-08-31,18.59093134753304,-0.03563267758285545,recovery,7,449,"APA,STE,RSG,ABT,CDW,MSCI,BIO"
2021-09-30,19.69724283136742,0.060568694627284286,bull,7,448,"LRCX,CZR,NOW,KEYS,ABT,RSG,CDW"
2021-10-29,19.737999477636347,0.0030722271143164438,recovery,7,449,"KEYS,STE,SHW,T,BIO,F,ABT"
2021-11-30,20.81484595739817,0.05561263504158882,bull,7,449,"WU,STE,F,CRM,SYF,CSX,CZR"
2021-12-31,18.368977030527017,-0.1166226052042165,recovery,7,451,"F,ABT,STE,EW,IEX,ZTS,BIO"
2022-01-31,19.16905445239529,0.04460050568966583,bull,7,452,"F,APA,FCX,PHM,NVDA,HWM,CFG"
2022-02-28,19.838254489347847,0.03594638177202346,normal,15,455,"F,NVDA,CARR,HWM,FCX,HPE,DXC,ANET,IR,OTIS,AVGO,ABT,AAPL,HPQ,HST"
2022-03-31,17.36205674610268,-0.12394327879920805,recovery,7,456,"CFG,F,HWM,PHM,UAA,NFLX,SYF"
2022-04-29,17.36205674610268,0.0,crash,0,458,
2022-05-31,14.34231611972671,-0.17310068717855562,normal,15,459,"UAA,UA,CARR,CZR,NFLX,WBD,CRM,NCLH,ANET,CCL,F,FCX,HWM,SWK,PENN"
2022-06-30,14.34231611972671,0.0,crash,0,461,
2022-07-29,13.458396594077595,-0.060690870980688004,normal,15,461,"CCL,NCLH,NFLX,WBD,NVDA,ROST,AAL,CRM,CZR,F,DAL,MTCH,PENN,MGM,BALL"
2022-08-31,11.746844591538299,-0.1262998446703942,normal,15,461,"NVDA,CCL,NFLX,CZR,WBD,PENN,NCLH,CRM,FCX,BALL,LRCX,MTCH,MGM,AAL,BBY"
2022-09-30,11.746844591538299,0.0,crash,0,461,
2022-10-31,12.783775899384061,0.08936254090513612,normal,15,464,"NVDA,WBD,BALL,CRM,NFLX,F,CCL,EW,VICI,CZR,KDP,CSX,NKE,GPC,FCX"
2022-11-30,11.547926160914544,-0.09576906404327253,recovery,7,466,"VICI,F,PSX,MNST,TJX,CCL,ALB"
2022-12-30,14.072016356376764,0.21979498851593307,normal,15,468,"NVDA,CZR,NCLH,CCL,NFLX,BALL,F,WBD,RCL,MU,IVZ,AMD,CRM,EQT,SYF"
2023-01-31,14.469957693950839,0.02930822202486077,recovery,7,467,"WBD,CCL,NVDA,BALL,EW,NCLH,CSX"
2023-02-28,13.980900153238293,-0.03283096300017935,normal,15,467,"CCL,NCLH,WBD,NFLX,MTCH,F,LNC,CSX,WDC,CZR,DLR,HPE,EVRG,CMS,IVZ"
2023-03-31,13.523130709329418,-0.03177426143260704,recovery,7,470,"NVDA,ANET,CCL,WBD,ATO,CSX,PSX"
2023-04-28,14.231827107788686,0.053459697105603714,recovery,7,471,"NVDA,CCL,ANET,KEY,CSX,HWM,PSX"
2023-05-31,16.092985707598327,0.13190630271110204,recovery,7,473,"NWL,CSX,WBD,KEY,LNC,SWK,IVZ"
2023-06-30,17.143327580454976,0.06633339395940352,recovery,7,473,"NWL,VICI,PSX,IEX,LKQ,F,HBAN"
2023-07-31,16.565644469865333,-0.03272998671114405,recovery,7,474,"LKQ,VICI,ROL,PSX,CPRT,HWM,CCL"
2023-08-31,15.608192890345968,-0.056854278414920564,recovery,7,475,"LKQ,CARR,IEX,TSCO,ROL,VICI,CMG"
2023-09-29,14.910578658009593,-0.043739126814383696,bull,7,475,"CCL,VICI,LKQ,NFLX,KEY,ANET,MTCH"
2023-10-31,16.230261459281184,0.08959607402769781,normal,15,475,"F,NCLH,MTCH,ALB,GM,CCL,LKQ,KEY,IVZ,CFG,HSIC,TROW,VICI,APTV,TPR"
2023-11-30,17.615852225664486,0.08645727954630418,recovery,7,475,"F,HLT,VICI,FTV,WBD,HWM,ROST"
2023-12-29,17.49009676183169,-0.00614491187141619,recovery,7,475,"CCL,UBER,KEY,WBD,ANET,CMG,F"
2024-01-31,17.456361529353384,-0.0009297488364431743,recovery,7,476,"WBD,CCL,UBER,KEY,FMC,ZION,CZR"
2024-02-29,18.078683572231583,0.03668684462990189,recovery,7,476,"AAPL,WBD,CARR,UBER,FMC,HWM,BKR"
2024-03-28,17.185197615453863,-0.04847054008446729,recovery,7,478,"MSFT,CARR,ODFL,AAPL,CMG,BX,FTV"
2024-04-30,18.145758244712383,0.05695160296238168,bull,7,476,"WBD,F,KEY,CEG,BX,INTC,LRCX"
2024-05-31,18.176205603694388,0.002680613195090751,recovery,7,477,"KEY,CARR,F,CMG,MSFT,FTV,CEG"
2024-06-28,18.99339266209515,0.04600517190991536,recovery,7,478,"KEY,CARR,ON,TSCO,FTV,CMG,IVZ"
2024-07-31,19.497512707105336,0.027569433437347128,bull,7,479,"AAPL,FTV,TSCO,OTIS,F,CSX,CARR"
2024-08-30,19.979356217009034,0.025738814638310178,recovery,7,479,"TSCO,LKQ,CSX,RJF,FAST,IR,XYL"
2024-09-30,20.73694106329236,0.03895733859446147,recovery,7,478,"CSX,RJF,VTRS,KEY,AAPL,CMG,PLTR"
2024-10-31,24.062280948427652,0.1615197845346653,recovery,7,477,"PLTR,ON,F,FTNT,NCLH,AAPL,CSX"
2024-11-29,22.58408387937738,-0.06049261836814516,recovery,7,479,"TSCO,CARR,XYL,HPE,APH,FAST,CNC"
2024-12-31,23.480074696265604,0.04071426585527338,bull,7,481,"CCL,ON,APH,GEHC,NCLH,TSCO,XYL"
2025-01-31,23.335785634201383,-0.005150320808156281,recovery,7,481,"SW,PLTR,SYF,ACGL,GEHC,WBD,CSX"
2025-02-28,20.881256882748648,-0.10428732207944923,bull,7,481,"SYF,FTNT,SW,PH,ANET,LLY,CTVA"
2025-03-31,21.16733618748938,0.014715006437509176,normal,15,481,"FTNT,PANW,HLT,GDDY,PH,GEHC,RTX,FAST,LLY,LII,NFLX,CTVA,TDG,TSCO,CMI"
2025-04-30,22.14386709349458,0.04718104017840874,normal,15,481,"FOXA,CPRT,BRO,AJG,WBD,TER,DE,BKR,AES,FTNT,INTC,ALB,CTVA,AFL,CCL"
2025-05-30,22.76925203405281,0.029271173905608117,recovery,7,482,"CPRT,UBER,OTIS,VICI,FTNT,AZO,YUM"
2025-06-30,23.028971200557713,0.012418993355854833,recovery,7,482,"UBER,HAL,PCG,HPQ,O,SW,F"
2025-07-31,24.08355562839106,0.0468406548312894,recovery,7,485,"UBER,SYF,OTIS,FOXA,CTVA,SW,HWM"
2025-08-29,25.196060820823543,0.047240801652817174,recovery,7,486,"AVGO,UBER,RTX,HLT,HWM,CAT,CTVA"
2025-09-30,23.9523259869725,-0.048410683726945916,recovery,7,486,"SYF,CTVA,UBER,RJF,HLT,TRGP,META"
2025-10-31,22.77715599825192,-0.04811098652352759,recovery,7,485,"UBER,VST,SYF,GL,PANW,ETN,CEG"
2025-11-28,23.332487304310803,0.025406470818865726,recovery,7,485,"UBER,RTX,SYF,CAT,GL,FOXA,PANW"
2025-12-31,22.88934383890852,-0.018010562004233434,recovery,7,487,"SYF,ETN,CAT,HPE,PANW,CEG,HUBB"
