name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits,name_suffix,k_normal,k_recovery,k_bull,weighting,regime_gate,hold_months,stop_loss_pct,take_profit_pct,score_threshold_pct,scorer
ml_3plus6|k2_h6_tp0.3,0.36786438424612067,0.12725478443785376,24.06095998082669,0.9935096259709814,-0.6927221200295473,4,0.38790644398970964,0.32027448932927827,0.14022656487759355,0.7044003837152879,23.984624665027507,10,9,10,k2_h6_tp0.3,2,2,2,ew,tight,6,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k2_h9_tp0.4,0.385652175506326,0.12725478443785376,25.839739106847226,0.8681062496871477,-0.8538110998708257,1,0.3875716784798723,0.36957732061146054,0.004308349154267699,0.7467582237641166,23.951148114043765,10,8,10,k2_h9_tp0.4,2,2,2,ew,tight,9,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k1_h12_tp0.5,0.38985213501738136,0.12725478443785376,26.25973505795276,0.8252546726882064,-0.8261692535670992,4,0.38715686770241703,0.33639672894593187,-0.06135585708983449,0.9319961076845595,23.909667036298238,8,8,10,k1_h12_tp0.5,1,1,1,ew,tight,12,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k5_h12_tp0.4,0.3616789940178411,0.12725478443785376,23.442420957998735,1.1023229455300132,-0.6612824485204482,4,0.3852259787677026,0.3477062699543727,0.19479369693946325,0.7580123914324299,23.716578142826798,10,10,10,k5_h12_tp0.4,5,5,5,ew,tight,12,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k1_h9_tp0.75,0.2796941794181551,0.12725478443785376,15.243939498030134,0.6240347997943592,-0.8705334755216028,1,0.37517713515165296,0.2017438372499536,-0.05975119504903448,1.5067007494706632,22.711693781221832,9,6,10,k1_h9_tp0.75,1,1,1,ew,tight,9,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k2_h3_tp0.6,0.3910287814707598,0.12725478443785376,26.377399703290607,0.9782052658404147,-0.6906744930515392,5,0.3663585073229122,0.3039319626632132,0.12405205921660856,0.6218078542147973,21.82983099834776,10,8,10,k2_h3_tp0.6,2,2,2,ew,tight,3,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k5_h6_tp1.0,0.3610311102663195,0.12725478443785376,23.377632582846573,0.9844654487059001,-0.5909142089595414,4,0.36495511470496567,0.3672230929494722,0.09024261089639829,0.8360868828765344,21.689491736553105,10,9,10,k5_h6_tp1.0,5,5,5,ew,tight,6,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k3_h3_tp1.0,0.3733576978433215,0.12725478443785376,24.610291340546773,0.9077875483441277,-0.5671508992865044,5,0.3542946283648419,0.2432200729220667,0.14214326137462896,1.4379040484932482,20.62344310254073,10,8,10,k3_h3_tp1.0,3,3,3,ew,tight,3,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k3_h3_tp0.5_invvol,0.3463977730377723,0.12725478443785376,21.914298859991852,1.015114872878588,-0.487134163142257,5,0.35182623307015126,0.28545011950793664,0.14258494180678993,0.8854155530511854,20.376603573071673,10,9,10,k3_h3_tp0.5_invvol,3,3,3,invvol,tight,3,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k5_h12_tp0.3,0.3571779283218577,0.12725478443785376,22.99231438840039,1.1244061054560004,-0.6299692635353508,4,0.3511343293915536,0.33194871577742113,0.18232892474835616,0.617728620550102,20.307413205211905,10,10,10,k5_h12_tp0.3,5,5,5,ew,tight,12,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k3_h3_tp0.6,0.3654693481107345,0.12725478443785376,23.821456367288075,1.015573403364954,-0.4690217100193658,5,0.3483695905653946,0.25653155758626045,0.14214326137462896,1.1054025357816197,20.030939322596005,10,9,10,k3_h3_tp0.6,3,3,3,ew,tight,3,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k3_h3_tp0.75_invvol,0.35026503573938483,0.12725478443785376,22.301025130153107,0.984723758285405,-0.5142326547025562,5,0.34662248180740185,0.2743882180995998,0.13837490189463453,1.0202989065636263,19.856228446796727,10,8,10,k3_h3_tp0.75_invvol,3,3,3,invvol,tight,3,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k2_h3_tp0.3,0.42547277388627625,0.12725478443785376,29.82179894484225,0.9662119494252753,-0.6177790329124073,5,0.3464658344602186,0.27975548554137597,0.1087446119853972,0.9830767107936107,19.8405637120784,10,8,10,k2_h3_tp0.3,2,2,2,ew,tight,3,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k3_h3_tp0.4,0.3731525870304049,0.12725478443785376,24.58978025925511,0.9706291062300232,-0.5400193972409131,5,0.3421011421432714,0.2721587465269726,0.18605424784611246,0.9536679777767649,19.40409448038368,10,9,10,k3_h3_tp0.4,3,3,3,ew,tight,3,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k5_h9_tp0.3,0.3406913394501623,0.12725478443785376,21.343655501230852,1.0121445612046527,-0.7442770716298907,1,0.3373578501147597,0.3377893792426252,0.19331073354666217,0.5224306679183714,18.92976527753251,10,10,10,k5_h9_tp0.3,5,5,5,ew,tight,9,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k3_h3_tp0.5_gate_v4,0.3481926797421051,0.12725478443785376,22.093789530425134,0.9862610829123085,-0.5246542798857633,5,0.3319048597446801,0.26096763722948224,0.14214326137462896,0.8232431325253591,18.384466240524542,10,9,10,k3_h3_tp0.5_gate_v4,3,3,3,ew,v4,3,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k3_h3_tp0.5,0.3481926797421051,0.12725478443785376,22.093789530425134,0.9862610829123085,-0.5246542798857633,5,0.3319048597446801,0.26096763722948224,0.14214326137462896,0.8232431325253591,18.384466240524542,10,9,10,k3_h3_tp0.5,3,3,3,ew,tight,3,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k1_h3_tp0.6,0.4252544786858632,0.12725478443785376,29.799969424800942,0.8965150106016051,-0.7404444239754615,5,0.3288149497406014,0.20567424509922172,0.02659313340575542,1.022133437988248,18.07547524011668,10,7,10,k1_h3_tp0.6,1,1,1,ew,tight,3,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k1_h9_tp0.5,0.2765520614507204,0.12725478443785376,14.929727701286666,0.6362754038755157,-0.8705334755216029,1,0.3287978272225833,0.24358563609999018,-0.10684426013379422,1.0347294382192458,18.07376298831487,9,6,10,k1_h9_tp0.5,1,1,1,ew,tight,9,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k5_h6_tp0.3,0.33240510779990085,0.12725478443785376,20.51503233620471,1.0543950235172896,-0.6074642780871109,4,0.3270877916900683,0.3182318229386133,0.10670743414939232,0.54940866732426,17.902759435063366,10,8,10,k5_h6_tp0.3,5,5,5,ew,tight,6,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k3_h3_tp0.75,0.34986313211813935,0.12725478443785376,22.26083476802856,0.9518810908709636,-0.5671508992865044,5,0.3227009515651929,0.2822587429363097,0.14214326137462896,0.9200932197740108,17.464075422575828,10,8,10,k3_h3_tp0.75,3,3,3,ew,tight,3,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k2_h3_tp0.75,0.3640430075603398,0.12725478443785376,23.678822312248606,0.9118249391182026,-0.7569192029931012,5,0.3220856538003595,0.27327067572842967,0.12405205921660856,0.524415146197547,17.40254564609249,10,7,10,k2_h3_tp0.75,2,2,2,ew,tight,3,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k1_h3_tp0.5,0.42996893839180284,0.12725478443785376,30.271415395394907,0.9176926070794642,-0.7404444239754615,5,0.32134478571329095,0.19725830156027457,0.02659313340575542,0.8957500981139825,17.328458837385632,10,7,10,k1_h3_tp0.5,1,1,1,ew,tight,3,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k1_h3_tp0.4,0.4727426979637077,0.12725478443785376,34.5487913525854,0.8923722415323484,-0.7858033027748403,5,0.3212878345354964,0.2683339975487121,0.0185203425873528,1.075145347076293,17.32276371960618,10,6,10,k1_h3_tp0.4,1,1,1,ew,tight,3,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k2_h9_tp0.3,0.319783236010164,0.12725478443785376,19.252845157231025,0.8405703008859066,-0.8645018381270364,1,0.3183657824322014,0.2797319539659807,0.007228958801568597,0.6531494690306783,17.03055850927668,10,8,10,k2_h9_tp0.3,2,2,2,ew,tight,9,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k3_h3_tp0.3,0.35818289411242143,0.12725478443785376,23.092810967456767,0.9800994418919616,-0.4976788450133814,5,0.310461448373634,0.22363298936397347,0.19853660033417353,1.0526336539666579,16.240125103419945,10,9,10,k3_h3_tp0.3,3,3,3,ew,tight,3,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k1_h3_tp0.3,0.4510904291226816,0.12725478443785376,32.38356446848278,0.8890921964171062,-0.7404444239754615,5,0.30816461749474,0.23508874160643312,-0.006331598232679259,1.3897452005794038,16.010442015530536,9,5,10,k1_h3_tp0.3,1,1,1,ew,tight,3,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k1_h6_tp0.6,0.37313982822479286,0.12725478443785376,24.58850437869391,0.7293226469471947,-0.8038217546777913,4,0.30571562375466305,0.27096232452656754,-0.08761541671242146,0.8401965271358185,15.765542641522842,8,6,10,k1_h6_tp0.6,1,1,1,ew,tight,6,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k1_h6_tp0.4,0.3837374418723509,0.12725478443785376,25.648265743449716,0.7578463894775546,-0.8038217546777913,4,0.29659137542936587,0.2949204962658002,-0.038293604381030244,0.7954068593353285,14.853117808993124,9,6,10,k1_h6_tp0.4,1,1,1,ew,tight,6,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k2_h3_tp1.0,0.3373452513073467,0.12725478443785376,21.009046686949297,0.8244248645883782,-0.7371125840536642,5,0.29169757952233644,0.21802732962973803,0.12405205921660856,0.6300135078573577,14.363738218290186,10,7,10,k2_h3_tp1.0,2,2,2,ew,tight,3,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k1_h9_tp0.6,0.2411734867457691,0.12725478443785376,11.391870230791534,0.5927821451948625,-0.8705334755216028,1,0.28861938459062647,0.17996575267772674,-0.08742177592544509,0.916785188192442,14.05591872511918,9,5,10,k1_h9_tp0.6,1,1,1,ew,tight,9,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k5_h3_tp0.5,0.30737957117021897,0.12725478443785376,18.012478673236522,0.9442252848538114,-0.5484272811861425,5,0.28722085067425074,0.2594086617989022,0.11059823423694559,0.6868913477441809,13.91606533348162,10,8,10,k5_h3_tp0.5,5,5,5,ew,tight,3,0.0,0.5,0.0,ml_3plus6
ml_3plus6|k1_h9_tp0.4,0.32736476072103127,0.12725478443785376,20.01099762831775,0.6958212696079312,-0.870533475521603,1,0.28523612050370695,0.2428767990152746,-0.055905597326070144,0.7095239946761358,13.717592316427233,9,7,10,k1_h9_tp0.4,1,1,1,ew,tight,9,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k5_h3_tp0.4,0.3174517242303778,0.12725478443785376,19.019693979252406,0.9302032349908423,-0.5853256177620297,5,0.2828315053431826,0.25098240957205464,0.1340916524854061,0.7276908830690216,13.4771308003748,10,8,10,k5_h3_tp0.4,5,5,5,ew,tight,3,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k5_h3_tp0.6,0.30722346112977594,0.12725478443785376,17.99686766919222,0.9454791309285473,-0.4706245259871441,5,0.28247984940104737,0.22321748678035203,0.11247938337631647,0.8739882067984743,13.441965206161274,10,8,10,k5_h3_tp0.6,5,5,5,ew,tight,3,0.0,0.6,0.0,ml_3plus6
ml_3plus6|k5_h3_tp1.0,0.3091905594061626,0.12725478443785376,18.193577496830883,0.8459771093636896,-0.47062452598714405,5,0.27982321955047273,0.19623092125670483,0.13830512374539716,1.083832328881413,13.176302221103807,10,7,10,k5_h3_tp1.0,5,5,5,ew,tight,3,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k1_h12_tp0.4,0.29831011112872274,0.12725478443785376,17.105532669086898,0.7375486646572353,-0.8377579699959592,4,0.27807287069776054,0.25261250248430356,-0.06407863476601838,0.6184382593986875,13.001267335832603,9,7,10,k1_h12_tp0.4,1,1,1,ew,tight,12,0.0,0.4,0.0,ml_3plus6
ml_3plus6|k1_h6_tp0.75,0.3846825498059523,0.12725478443785376,25.742776536809853,0.7233500888770433,-0.8038217546777913,4,0.2780179401315775,0.25956048568668877,-0.08761541671242146,0.7969230636095235,12.995774279214292,8,6,10,k1_h6_tp0.75,1,1,1,ew,tight,6,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k5_h3_tp0.3,0.3135396800717727,0.12725478443785376,18.62848956339189,0.9559639129528585,-0.5493159046492162,5,0.27115186480610654,0.23826674409790416,0.16678602619336735,0.7245093430659619,12.309166746667188,10,9,10,k5_h3_tp0.3,5,5,5,ew,tight,3,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k5_h3_tp0.75,0.2958122099253828,0.12725478443785376,16.855742548752907,0.8945233159458227,-0.5316806262219355,5,0.2636252909990519,0.22266754438280034,0.12230358883172188,0.8059677191462284,11.556509365961727,10,7,10,k5_h3_tp0.75,5,5,5,ew,tight,3,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k1_h9_tp1.0,0.2642852345852118,0.12725478443785376,13.703045014735803,0.6010259191992141,-0.8705334755216029,1,0.2544818640813403,0.08018075156296267,-0.08185971233938583,1.1509481890000304,10.642166674190577,6,5,10,k1_h9_tp1.0,1,1,1,ew,tight,9,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k1_h6_tp1.0,0.32942475815673244,0.12725478443785376,20.216997371887867,0.6694702995757359,-0.8038217546777913,4,0.22262957968117458,0.11174074316715676,-0.08761541671242146,0.9691350398467562,7.456938234173997,8,4,10,k1_h6_tp1.0,1,1,1,ew,tight,6,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k1_h12_tp0.3,0.278230162053132,0.12725478443785376,15.097537761527825,0.7293463378198356,-0.8493466864248194,4,0.2189483381676723,0.18801131371742807,-0.13093016085415976,0.5577223910415494,7.088814082823771,9,6,10,k1_h12_tp0.3,1,1,1,ew,tight,12,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k1_h3_tp0.75,0.3298782683259982,0.12725478443785376,20.262348388814445,0.7824763333936363,-0.7983221324544179,5,0.19312273446938283,0.14300699538868966,0.0009163974726076329,0.7288937511767677,4.506253712994821,10,4,10,k1_h3_tp0.75,1,1,1,ew,tight,3,0.0,0.75,0.0,ml_3plus6
ml_3plus6|k1_h3_tp1.0,0.3071988943042785,0.12725478443785376,17.99441098664247,0.7607053011863186,-0.7983221324544179,5,0.18907525926982577,0.14300699538868966,0.0009163974726076329,0.6884189991811973,4.101506193039118,10,4,10,k1_h3_tp1.0,1,1,1,ew,tight,3,0.0,1.0,0.0,ml_3plus6
ml_3plus6|k1_h6_tp0.3,0.2958464147114632,0.12725478443785376,16.859163027360946,0.745423027119518,-0.8038217546777913,4,0.18733342745259995,0.17601081379420092,-0.038293604381030244,0.6390911026977473,3.927323011316537,8,6,10,k1_h6_tp0.3,1,1,1,ew,tight,6,0.0,0.3,0.0,ml_3plus6
ml_3plus6|k1_h9_tp0.3,0.1828595272094946,0.12725478443785376,5.560474277164085,0.5722123934340532,-0.888189200758621,1,0.13584699093338187,0.06296345199873621,-0.10263247233809725,0.5563223261075467,-1.221320640605272,8,5,10,k1_h9_tp0.3,1,1,1,ew,tight,9,0.0,0.3,0.0,ml_3plus6
