name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits,scorer,k_normal,k_recovery,k_bull,weighting,regime_gate,hold_months,stop_loss_pct,take_profit_pct
ml_136_blend|k3_h12_ew,0.31349974915171175,0.12725478443785376,18.624496471385797,0.898236565711718,-0.5876047160434915,4,0.3389926770273386,0.39073685623554755,0.11187072472491,0.495194235463867,19.093247968790397,10,9,10,ml_136_blend,3,3,3,ew,tight,12,0.0,0.0
ml_36_v2_3plus6_avg|k3_h12_ew,0.2981766565115396,0.12725478443785376,17.092187207368582,0.8792009494848847,-0.5876047160434913,4,0.3256645251402147,0.3246022170439431,0.08544371975452147,0.5691916335256353,17.760432780078006,10,8,10,ml_36_v2_3plus6_avg,3,3,3,ew,tight,12,0.0,0.0
ml_36_strict_winner|k3_h12_ew,0.3021213436979526,0.12725478443785376,17.486655926009888,0.9787655848290618,-0.5447274042854404,4,0.3124588286599983,0.29752312291711924,0.16711126695719725,0.5243435162407784,16.43986313205637,10,9,10,ml_36_strict_winner,3,3,3,ew,tight,12,0.0,0.0
ml_36_strict_winner|k5_h6_ew,0.2809664453662464,0.12725478443785376,15.37116609283926,0.9817261927598139,-0.4471771248436147,4,0.307889204182539,0.3073742078245273,0.17666908891945776,0.4539009520847219,15.98290068431044,10,10,10,ml_36_strict_winner,5,5,5,ew,tight,6,0.0,0.0
ml_36_v2_3plus6_avg|k5_h6_ew,0.2876407849868101,0.12725478443785376,16.038600054895635,0.8500668021510497,-0.5685846934197711,4,0.2974708556207951,0.29279825223916567,0.1128701511696022,0.5511743201716754,14.941065828136058,10,7,10,ml_36_v2_3plus6_avg,5,5,5,ew,tight,6,0.0,0.0
ml_3plus6_baseline|k5_h6_ew,0.2980833639091178,0.12725478443785376,17.082857947126406,0.8588307090930304,-0.5909142089595415,4,0.29544281793433685,0.29711353258451745,0.04753139829500763,0.6707996455163325,14.738262059490228,10,8,10,ml_3plus6_baseline,5,5,5,ew,tight,6,0.0,0.0
ml_136_blend|k5_h6_ew,0.2687740398804579,0.12725478443785376,14.151925544260413,0.8105214078512811,-0.5620894619602608,4,0.2844201511964847,0.2573035491237815,0.13975149830456268,0.5546703168187386,13.63599538570501,10,9,10,ml_136_blend,5,5,5,ew,tight,6,0.0,0.0
ml_36_strict_winner|k3_h6_ew,0.21928284559558575,0.12725478443785376,9.2028061157732,0.8005592606822806,-0.5186123066359324,4,0.22808840634782954,0.20746710838724103,0.12958986156663532,0.3817519486772105,8.002820900839492,10,8,10,ml_36_strict_winner,3,3,3,ew,tight,6,0.0,0.0
ml_36_qmom|k3_h6_invvol,0.20180208081704198,0.12725478443785376,7.454729637918822,1.0432288491006425,-0.32483240868663216,4,0.2125738878789734,0.21185784878512126,0.16322461737151484,0.29338075955699616,6.451369053953878,10,9,10,ml_36_qmom,3,3,3,invvol,tight,6,0.0,0.0
ml_36_strict_winner|k2_h6_ew,0.20715756739036562,0.12725478443785376,7.990278295251185,0.7619426070446982,-0.5654815419380707,4,0.2094223110525631,0.21078425482204766,0.11709857694173587,0.37387046748012653,6.136211371312847,10,6,10,ml_36_strict_winner,2,2,2,ew,tight,6,0.0,0.0
ml_36_qmom|k3_h6_ew,0.19931970145419298,0.12725478443785376,7.206491701633921,0.9605706723234194,-0.32777259108242546,4,0.20341337712740093,0.2152886459307889,0.08168398133993793,0.32034589246531864,5.535317978796632,10,8,10,ml_36_qmom,3,3,3,ew,tight,6,0.0,0.0
ml_36_qmom|k2_h6_ew,0.2072100346573642,0.12725478443785376,7.995525021951044,0.8669599670584712,-0.46482440443433637,4,0.20308263134753135,0.22079650256499417,0.03879633790055115,0.3753096522437347,5.502243400809677,10,9,10,ml_36_qmom,2,2,2,ew,tight,6,0.0,0.0
ml_36_qmom|k3_h12_ew,0.2147132534766405,0.12725478443785376,8.745846903878673,1.0192232632024192,-0.34791906818688506,4,0.18844455562895526,0.17398332306344677,0.1028385156689493,0.3453068068116043,4.038435828952064,10,6,10,ml_36_qmom,3,3,3,ew,tight,12,0.0,0.0
ml_36_idio_winner|k2_h6_ew,0.16796411341250916,0.12725478443785376,4.07093289746554,0.6311305306394795,-0.5634497319472993,4,0.17972454155999157,0.15086589937033412,-0.007038181213910422,0.5068140689092089,3.166434422055698,9,5,10,ml_36_idio_winner,2,2,2,ew,tight,6,0.0,0.0
ml_36_low_dd|k3_h12_ew,0.18147887022184706,0.12725478443785376,5.422408578399329,1.178763080855667,-0.2620978492134801,4,0.17861008771071119,0.19691601441994566,-0.013829484159326388,0.30180166501514494,3.054989037127659,9,6,10,ml_36_low_dd,3,3,3,ew,tight,12,0.0,0.0
ml_36_qmom|k5_h6_ew,0.1720547126481342,0.12725478443785376,4.479992821028045,0.9531134668947888,-0.3726927384292086,4,0.17262193669490394,0.17261364034643956,0.10042501984044616,0.2613973177430742,2.4561739355469325,10,6,10,ml_36_qmom,5,5,5,ew,tight,6,0.0,0.0
ml_36_strict_winner|k3_h6_invvol,0.16501218075542967,0.12725478443785376,3.775739631757591,0.7018371290762636,-0.44935144589653075,4,0.17079182332220216,0.1743927382155831,0.07728255269302386,0.2810797401603511,2.2731625982767563,10,5,10,ml_36_strict_winner,3,3,3,invvol,tight,6,0.0,0.0
ml_36_idio_winner|k3_h6_ew,0.1463811724799673,0.12725478443785376,1.912638804211353,0.6190612846651198,-0.5667481589965554,4,0.1598326612332248,0.14731811437759934,0.0026644851997668084,0.4202152587240833,1.1772463893790182,10,4,10,ml_36_idio_winner,3,3,3,ew,tight,6,0.0,0.0
ml_36_breakout|k3_h12_ew,0.18250390207395162,0.12725478443785376,5.5249117636097855,0.8237770195766767,-0.5330865740461124,4,0.15981592507551726,0.15746601895262013,0.056847153433442044,0.3305822948032171,1.175572773608264,10,6,10,ml_36_breakout,3,3,3,ew,tight,12,0.0,0.0
ml_36_idio_winner|k5_h6_ew,0.16293124081707266,0.12725478443785376,3.56764563792189,0.7551114613294111,-0.4852179284418694,4,0.15729947600974378,0.1424372561628625,0.010241496888416135,0.34716911448743626,0.9239278670309183,10,5,10,ml_36_idio_winner,5,5,5,ew,tight,6,0.0,0.0
ml_36_idio_winner|k3_h6_invvol,0.14026481541510938,0.12725478443785376,1.3010030977255616,0.6151793077989185,-0.5694457660939329,4,0.1522102667283121,0.15023679780264843,-0.023141787175251838,0.43636042657543683,0.415006938887749,9,3,10,ml_36_idio_winner,3,3,3,invvol,tight,6,0.0,0.0
ml_36_momconv|k2_h6_ew,0.1625025314282691,0.12725478443785376,3.524774699041533,0.7018548769395908,-0.4772742804166967,4,0.14799990970307156,0.13905282540941655,0.01936661102846915,0.30157762168380664,-0.006028763636305357,10,5,10,ml_36_momconv,2,2,2,ew,tight,6,0.0,0.0
ml_36_momconv|k5_h6_ew,0.1399615275455628,0.12725478443785376,1.2706743107709029,0.7682446513950949,-0.35113683302666915,4,0.1384627111944991,0.13980548314604713,0.047866403309363426,0.19797570849844792,-0.9597486144935494,10,4,10,ml_36_momconv,5,5,5,ew,tight,6,0.0,0.0
ml_36_low_dd|k5_h6_ew,0.15636474994182392,0.12725478443785376,2.910996550397016,1.123985418706201,-0.3391142978747025,4,0.137074615002984,0.1289508007071024,0.03566958009362553,0.2446733665533467,-1.0985582336450594,10,4,10,ml_36_low_dd,5,5,5,ew,tight,6,0.0,0.0
ml_36_low_dd|k3_h6_invvol,0.14678188429128447,0.12725478443785376,1.9527099853430707,0.9388692674549198,-0.3491255462825336,4,0.13133790203723122,0.12649254630939066,0.0027173460820397732,0.23799267113408362,-1.6722295302203374,10,4,10,ml_36_low_dd,3,3,3,invvol,tight,6,0.0,0.0
ml_36_momconv|k3_h12_ew,0.17948315596023767,0.12725478443785376,5.222837152238391,0.8297701254895137,-0.47912115248805903,4,0.13104589107951642,0.1521341578237122,-0.0805698710885564,0.2977541943297364,-1.7014306259918193,8,5,10,ml_36_momconv,3,3,3,ew,tight,12,0.0,0.0
ml_36_momconv|k3_h6_ew,0.1356909913924469,0.12725478443785376,0.8436206954593128,0.6846476900513228,-0.4160767185819226,4,0.12914141874000282,0.12045957467657653,0.03268050070616191,0.20716870101336937,-1.8918778599431785,10,4,10,ml_36_momconv,3,3,3,ew,tight,6,0.0,0.0
ml_36_low_dd|k3_h6_ew,0.14453932598671138,0.12725478443785376,1.7284541548857613,0.9132319338422772,-0.35192504271562314,4,0.12763205419825036,0.11575616200689531,0.003382517519924244,0.23816116979394142,-2.0428143141184236,10,4,10,ml_36_low_dd,3,3,3,ew,tight,6,0.0,0.0
ml_36_idio_winner|k3_h12_ew,0.16662662981899268,0.12725478443785376,3.9371845381138915,0.6889769038349739,-0.5667481589965555,4,0.1258589592699904,0.08528675000139818,0.013583826469545146,0.3122733051291635,-2.2201238069444207,10,4,10,ml_36_idio_winner,3,3,3,ew,tight,12,0.0,0.0
ml_36_breakout|k2_h6_ew,0.1678098580863494,0.12725478443785376,4.055507364849564,0.7239332873897145,-0.5436721478030275,4,0.12555608834785498,0.12636345321559395,-0.014132245612548333,0.28280570216158263,-2.250410899157964,9,4,10,ml_36_breakout,2,2,2,ew,tight,6,0.0,0.0
ml_36_breakout|k5_h6_ew,0.13881473543620437,0.12725478443785376,1.155995099835061,0.7643095855916628,-0.4339748875356934,4,0.12259570974136362,0.12131002443700944,0.06147810633636319,0.2500722855201223,-2.546448759807099,10,3,10,ml_36_breakout,5,5,5,ew,tight,6,0.0,0.0
ml_36_momconv|k3_h6_invvol,0.12582237358923787,0.12725478443785376,-0.14324108486158948,0.674413733843209,-0.4101121109528471,4,0.12105232105311484,0.12637280522326566,0.031933311144363596,0.18193389232242052,-2.7007876286319776,10,4,10,ml_36_momconv,3,3,3,invvol,tight,6,0.0,0.0
ml_36_low_dd|k2_h6_ew,0.13350272064331814,0.12725478443785376,0.6247936205464377,0.8086214188820705,-0.4018970192229211,4,0.1174799833561297,0.11439202408513627,-0.042383852128535016,0.2290373547122948,-3.058021398330492,9,4,10,ml_36_low_dd,2,2,2,ew,tight,6,0.0,0.0
ml_36_breakout|k3_h6_invvol,0.14452967813771656,0.12725478443785376,1.7274893699862792,0.7225691319525995,-0.5246916785135853,4,0.10456360274495362,0.10495805495673605,0.04032440615928201,0.19247725567328233,-4.349659459448099,10,3,10,ml_36_breakout,3,3,3,invvol,tight,6,0.0,0.0
ml_36_dispersion_aware|k5_h6_ew,0.1240747815394847,0.12725478443785376,-0.3180002898369061,1.1465759996793354,-0.18990627685199474,4,0.10439051467080958,0.1015553774940755,0.03989491803551615,0.18535112268774,-4.366968266862503,10,3,10,ml_36_dispersion_aware,5,5,5,ew,tight,6,0.0,0.0
ml_36_breakout|k3_h6_ew,0.14082371174600206,0.12725478443785376,1.3568927308148293,0.6842166497892642,-0.5248318357817837,4,0.0994822049529586,0.10084911682259434,0.009827349021742204,0.18337496486758686,-4.857799238647599,10,3,10,ml_36_breakout,3,3,3,ew,tight,6,0.0,0.0
ml_36_dispersion_aware|k3_h6_ew,0.0986764779019289,0.12725478443785376,-2.857830653592486,0.890439581626045,-0.17609515174774593,4,0.07601248061632222,0.0652575476627536,-0.02107345314117226,0.17975509993016137,-7.204771672311239,9,2,10,ml_36_dispersion_aware,3,3,3,ew,tight,6,0.0,0.0
ml_36_dispersion_aware|k3_h6_invvol,0.09903496568383385,0.12725478443785376,-2.821981875401991,0.8981358362606234,-0.1759014292756295,4,0.07595033991192965,0.06758221282330623,-0.022742178999566987,0.17728429178255478,-7.210985742750495,9,2,10,ml_36_dispersion_aware,3,3,3,invvol,tight,6,0.0,0.0
ml_36_dispersion_aware|k2_h6_ew,0.0961185785094596,0.12725478443785376,-3.1136205928394167,0.8204568169044996,-0.22526423046725316,4,0.07360561721137708,0.06943548492117901,-0.054682407080287376,0.1516403319601083,-7.445458012805753,9,1,10,ml_36_dispersion_aware,2,2,2,ew,tight,6,0.0,0.0
ml_36_dispersion_aware|k3_h12_ew,0.09969088225697953,0.12725478443785376,-2.7563902180874233,0.8387283055963647,-0.22397357615066538,4,0.05478154596146614,0.05386953435349828,-0.046759274387925154,0.1775309137137937,-9.327865137796849,7,2,10,ml_36_dispersion_aware,3,3,3,ew,tight,12,0.0,0.0
