date,equity,ret_m,regime,n_picks,n_eligible,picks
2022-09-30,4.057813338362588,0.0,crash,0,461,
2022-10-31,4.274208235415928,0.054382339791047264,normal,15,464,"WBD,NVDA,F,KDP,CCL,STE,CMG,VTRS,FTNT,CTRA,CSX,VICI,DG,AVGO,BDX"
2022-11-30,3.8991213316135163,-0.08684272244174418,recovery,7,466,"KDP,CTRA,F,MNST,TJX,AME,LNC"
2022-12-30,4.538289045996832,0.1650911811956395,normal,15,468,"WBD,F,NVDA,CSX,CRM,LRCX,CMG,KDP,AAL,DXCM,SYF,CPRT,MTCH,IVZ,CTRA"
2023-01-31,4.468379448108052,-0.01441881399028401,recovery,7,467,"NFLX,WBD,HRL,F,CSX,KDP,DXCM"
2023-02-28,4.416658514656293,-0.010585460435222314,normal,15,467,"NVDA,NFLX,F,CCL,MTCH,HRL,WBD,IVZ,LRCX,VFC,NWL,BBWI,CSX,NKE,TER"
2023-03-31,4.254064560549831,-0.03584964304974113,recovery,7,470,"NVDA,FTNT,KDP,WBD,LRCX,MTCH,CSX"
2023-04-28,4.396034471274838,0.03440717543136443,recovery,7,471,"NVDA,KDP,MTCH,F,LRCX,TSCO,HBAN"
2023-05-31,4.875419745625987,0.11015963991210118,recovery,7,473,"VFC,HBAN,PYPL,ENPH,F,CTRA,CAT"
2023-06-30,4.947906961846953,0.015883776184011753,recovery,7,473,"F,VFC,NVDA,LRCX,T,HBAN,ENPH"
2023-07-31,4.82544088287969,-0.023774862526784082,recovery,7,474,"VFC,LRCX,HBAN,NVDA,KEY,INTC,ROL"
2023-08-31,4.510727948302521,-0.064283803058542,recovery,7,475,"WDC,LRCX,HBAN,KEY,CCL,ROL,TSCO"
2023-09-29,4.168021386072975,-0.07505093912331628,bull,7,475,"T,NVDA,MTCH,KEY,FCX,F,JNJ"
2023-10-31,4.535281457808869,0.08920297152440589,normal,15,475,"MTCH,CMI,VICI,FCX,IVZ,NVDA,F,HBAN,KEY,CSX,FTNT,YUM,GEN,EW,LKQ"
2023-11-30,5.182926825997032,0.1439455277918969,recovery,7,475,"F,MTCH,VFC,VICI,WBD,IVZ,HBAN"
2023-12-29,5.024411277485865,-0.02961379022815684,recovery,7,475,"NVDA,F,TSLA,WBD,HBAN,KEY,VICI"
2024-01-31,5.0941974560545695,0.014904328325404002,recovery,7,476,"WBD,FTNT,F,HBAN,FSLR,VFC,KEY"
2024-02-29,5.401101560058629,0.06130712732797549,recovery,7,476,"CCL,UBER,FITB,HPE,KEY,VICI,CARR"
2024-03-28,5.000507375254403,-0.07324222059467983,recovery,7,478,"CCL,F,UBER,KEY,FTNT,FCX,TECH"
2024-04-30,5.148170671023245,0.030560222852603167,bull,7,476,"KEY,SMCI,F,FCX,FTNT,GEN,CTRA"
2024-05-31,5.108272963675473,-0.00675663710869797,recovery,7,477,"F,KEY,SMCI,GEN,HPQ,FCX,CSX"
2024-06-28,5.078642861715454,-0.004805219992404857,recovery,7,478,"VST,SMCI,GEN,EQT,KEY,HPQ,CSX"
2024-07-31,4.826787052585355,-0.04863980342484711,bull,7,479,"SMCI,CSX,FTV,KEY,GEN,MU,F"
2024-08-30,4.78622371557035,-0.0074112078894269864,recovery,7,479,"KEY,SMCI,F,VICI,CSX,ORLY,GEN"
2024-09-30,4.495150753462323,-0.05987461697034595,recovery,7,478,"SMCI,CMG,BEN,KEY,CSX,F,FCX"
2024-10-31,5.3317097585096525,0.18728983698804436,recovery,7,477,"SMCI,FTNT,IP,PLTR,EQT,FAST,FCX"
2024-11-29,5.0371061535764845,-0.054309305972467165,recovery,7,479,"EQT,KEY,SMCI,FAST,IP,FTNT,HPE"
2024-12-31,5.238209205280815,0.040965288018748144,bull,7,481,"SMCI,EQT,KEY,HII,KDP,NEM,MGM"
2025-01-31,5.106359253680203,-0.02419500174762748,recovery,7,481,"EQT,SYF,TPR,KEY,HPE,FCX,IR"
2025-02-28,4.770119080518794,-0.06491225209977655,bull,7,481,"MRNA,FCX,SYF,TPR,PWR,GL,FTNT"
2025-03-31,4.7506263425667585,-0.003089515372463349,normal,15,481,"TPR,MRNA,FCX,EQT,FTNT,SMCI,BKR,CZR,PWR,GDDY,TSCO,ANET,LVS,WFC,FAST"
2025-04-30,5.094121973137737,0.0733787140112066,normal,15,481,"TPR,FCX,MRNA,EQT,HPE,EXE,PWR,SMCI,DE,BKR,FTNT,CPRT,APH,HST,FAST"
2025-05-30,5.708525375199361,0.1217319971815427,recovery,7,482,"TPR,MRNA,SMCI,FCX,ANET,CZR,TRGP"
2025-06-30,5.586778047400628,-0.020347629159283197,recovery,7,482,"TPR,TRGP,LLY,FCX,MRNA,ENPH,GDDY"
2025-07-31,5.6254861805821905,0.007936461785889585,recovery,7,485,"TRGP,TPR,WBD,ENPH,FCX,PWR,APH"
2025-08-29,6.840782660778796,0.21725128660100884,recovery,7,486,"TPR,IBKR,TRGP,APH,WBD,WDC,MCHP"
2025-09-30,6.721000931519951,-0.016526471634138243,recovery,7,486,"TPR,APA,TRGP,MCHP,MGM,HAL,PCG"
2025-10-31,6.726764551576122,0.001859413238166326,recovery,7,485,"INTC,TRGP,APA,TPR,TER,MCHP,HPE"
2025-11-28,6.9118450074995055,0.02854258064520295,recovery,7,485,"APA,IP,INTC,IBKR,MCHP,IBM,TPR"
2025-12-31,7.366900105034428,0.06690389778888109,recovery,7,487,"SMCI,HPQ,APA,MRNA,ON,BLDR,TTD"
