,0
2021-06-30,0.026918878375794358
2021-07-31,0.031082793323532355
2021-07-31,0.0477662716626799
2021-09-30,-0.08095895378937575
2021-10-31,0.07013964189224296
2021-10-31,0.07999825678457125
2021-12-31,0.053634946107341236
2022-01-31,-0.09670356276101412
2022-02-28,-0.03456737608143532
2022-03-31,0.043916828270337084
2022-04-30,-0.06834641424080488
2022-04-30,-0.06483061957049231
2022-06-30,-0.04441017991958506
2022-07-31,0.04279573168404183
2022-07-31,0.04092213221531416
2022-09-30,-0.055775985222621116
2022-10-31,0.105121139195466
2022-11-30,0.024161873823926035
2022-12-31,-0.04377728010386255
2022-12-31,-0.04160306709633424
2023-02-28,-0.022324599265426803
2023-03-31,0.015401870462790427
2023-04-30,0.004670453488567706
2023-04-30,0.01835464045404344
2023-06-30,0.06870341114714924
2023-07-31,-0.0007916241917798222
2023-08-31,0.00460544950509692
2023-09-30,-0.044066706396170954
2023-09-30,-0.05125817615963011
2023-11-30,0.1074651109425568
2023-12-31,0.02164279754446006
2023-12-31,0.040418586807433245
