H,N,year,i,p_last,p_zero
126,50,2010,5279,1.0,0.9966666666666667
126,1,2010,5300,0.8,0.8
126,5,2010,5300,0.9733333333333334,0.9066666666666666
126,10,2010,5300,0.9933333333333333,0.91
126,20,2010,5300,1.0,0.9666666666666667
126,50,2010,5300,1.0,0.9966666666666667
126,1,2010,5321,0.7433333333333333,0.7433333333333333
126,5,2010,5321,0.9366666666666666,0.85
126,10,2010,5321,0.9733333333333334,0.8366666666666667
126,20,2010,5321,0.9966666666666667,0.89
126,50,2010,5321,1.0,0.97
126,1,2011,5342,0.7466666666666667,0.7433333333333333
126,5,2011,5342,0.9666666666666667,0.91
126,10,2011,5342,0.9633333333333334,0.87
126,20,2011,5342,0.9966666666666667,0.9233333333333333
126,50,2011,5342,1.0,0.99
126,1,2011,5363,0.21666666666666667,0.21333333333333335
126,5,2011,5363,0.10333333333333333,0.1
126,10,2011,5363,0.03333333333333333,0.03
126,20,2011,5363,0.03,0.02666666666666667
126,50,2011,5363,0.02,0.01
126,1,2011,5384,0.33,0.33
126,5,2011,5384,0.22333333333333333,0.20333333333333334
126,10,2011,5384,0.17333333333333334,0.14333333333333334
126,20,2011,5384,0.09666666666666666,0.07333333333333333
126,50,2011,5384,0.023333333333333334,0.01
126,1,2011,5405,0.37,0.37
126,5,2011,5405,0.20333333333333334,0.19666666666666666
126,10,2011,5405,0.12,0.10666666666666667
126,20,2011,5405,0.03333333333333333,0.02
126,50,2011,5405,0.0033333333333333335,0.0033333333333333335
126,1,2011,5426,0.4533333333333333,0.4533333333333333
126,5,2011,5426,0.29333333333333333,0.27
126,10,2011,5426,0.22666666666666666,0.20666666666666667
126,20,2011,5426,0.14666666666666667,0.11333333333333333
126,50,2011,5426,0.06666666666666667,0.04666666666666667
126,1,2011,5447,0.4633333333333333,0.46
126,5,2011,5447,0.42333333333333334,0.41
126,10,2011,5447,0.39,0.3566666666666667
126,20,2011,5447,0.2833333333333333,0.23
126,50,2011,5447,0.19333333333333333,0.09666666666666666
126,1,2011,5468,0.4666666666666667,0.4666666666666667
126,5,2011,5468,0.49,0.4666666666666667
126,10,2011,5468,0.5033333333333333,0.4533333333333333
126,20,2011,5468,0.39666666666666667,0.3233333333333333
126,50,2011,5468,0.30333333333333334,0.20333333333333334
126,1,2012,5615,0.8466666666666667,0.84
126,5,2012,5615,0.97,0.9333333333333333
126,10,2012,5615,0.9933333333333333,0.94
126,20,2012,5615,1.0,0.99
126,50,2012,5615,1.0,1.0
126,1,2012,5636,0.87,0.87
126,5,2012,5636,0.97,0.96
126,10,2012,5636,0.99,0.97
126,20,2012,5636,1.0,0.9966666666666667
126,50,2012,5636,1.0,1.0
126,1,2012,5657,0.8333333333333334,0.8333333333333334
126,5,2012,5657,0.96,0.96
126,10,2012,5657,0.9966666666666667,0.9966666666666667
126,20,2012,5657,1.0,1.0
126,50,2012,5657,1.0,1.0
126,1,2012,5678,0.7166666666666667,0.7166666666666667
126,5,2012,5678,0.8566666666666667,0.8433333333333334
126,10,2012,5678,0.9466666666666667,0.9166666666666666
126,20,2012,5678,0.99,0.95
126,50,2012,5678,1.0,0.9866666666666667
126,1,2012,5720,0.7333333333333333,0.7333333333333333
126,5,2012,5720,0.94,0.8766666666666667
126,10,2012,5720,0.98,0.8866666666666667
126,20,2012,5720,1.0,0.91
126,50,2012,5720,1.0,0.9766666666666667
126,1,2012,5741,0.82,0.82
126,5,2012,5741,0.97,0.9266666666666666
126,10,2012,5741,0.9933333333333333,0.98
126,20,2012,5741,1.0,0.9966666666666667
126,50,2012,5741,1.0,1.0
126,1,2012,5762,0.8333333333333334,0.8333333333333334
126,5,2012,5762,0.9566666666666667,0.9266666666666666
126,10,2012,5762,0.9833333333333333,0.94
126,20,2012,5762,1.0,0.99
126,50,2012,5762,1.0,1.0
126,1,2012,5783,0.8633333333333333,0.8633333333333333
126,5,2012,5783,0.9666666666666667,0.9166666666666666
126,10,2012,5783,0.98,0.9466666666666667
126,20,2012,5783,1.0,0.9866666666666667
126,50,2012,5783,1.0,1.0
126,1,2012,5825,0.9,0.9
126,5,2012,5825,0.9733333333333334,0.9366666666666666
126,10,2012,5825,1.0,0.97
126,20,2012,5825,1.0,0.9833333333333333
126,50,2012,5825,1.0,1.0
126,1,2013,5846,0.85,0.8366666666666667
126,5,2013,5846,0.97,0.9266666666666666
126,10,2013,5846,0.9933333333333333,0.9633333333333334
126,20,2013,5846,0.9966666666666667,0.9933333333333333
126,50,2013,5846,1.0,1.0
126,1,2013,5867,0.7666666666666667,0.7666666666666667
126,5,2013,5867,0.9533333333333334,0.9166666666666666
126,10,2013,5867,0.99,0.9666666666666667
126,20,2013,5867,0.9933333333333333,0.9833333333333333
126,50,2013,5867,1.0,0.9966666666666667
126,1,2013,5888,0.5733333333333334,0.5633333333333334
126,5,2013,5888,0.8333333333333334,0.79
126,10,2013,5888,0.93,0.8533333333333334
126,20,2013,5888,0.97,0.8766666666666667
126,50,2013,5888,0.9933333333333333,0.9533333333333334
126,1,2013,5909,0.62,0.6133333333333333
126,5,2013,5909,0.88,0.8366666666666667
126,10,2013,5909,0.9433333333333334,0.8833333333333333
126,20,2013,5909,1.0,0.94
126,50,2013,5909,1.0,0.9933333333333333
126,1,2013,5930,0.5433333333333333,0.5433333333333333
126,5,2013,5930,0.7466666666666667,0.6266666666666667
126,10,2013,5930,0.8566666666666667,0.6633333333333333
126,20,2013,5930,0.9133333333333333,0.6466666666666666
126,50,2013,5930,0.9733333333333334,0.67
126,1,2013,5951,0.7433333333333333,0.7433333333333333
126,5,2013,5951,0.8966666666666666,0.75
126,10,2013,5951,0.96,0.7333333333333333
126,20,2013,5951,0.9866666666666667,0.7966666666666666
126,50,2013,5951,1.0,0.8633333333333333
126,1,2013,5972,0.76,0.76
126,5,2013,5972,0.94,0.7966666666666666
126,10,2013,5972,0.94,0.7633333333333333
126,20,2013,5972,0.9833333333333333,0.87
126,50,2013,5972,1.0,0.9433333333333334
126,1,2013,5993,0.66,0.6566666666666666
126,5,2013,5993,0.9133333333333333,0.7666666666666667
126,10,2013,5993,0.96,0.68
126,20,2013,5993,0.9933333333333333,0.79
126,50,2013,5993,1.0,0.8633333333333333
126,1,2013,6014,0.8133333333333334,0.8066666666666666
126,5,2013,6014,0.9833333333333333,0.8133333333333334
126,10,2013,6014,1.0,0.7766666666666666
126,20,2013,6014,1.0,0.8766666666666667
126,50,2013,6014,1.0,0.9533333333333334
126,1,2013,6035,0.7533333333333333,0.7466666666666667
126,5,2013,6035,0.9233333333333333,0.78
126,10,2013,6035,0.96,0.7933333333333333
126,20,2013,6035,0.9866666666666667,0.7266666666666667
126,50,2013,6035,1.0,0.9
126,1,2013,6056,0.7266666666666667,0.7233333333333334
126,5,2013,6056,0.8933333333333333,0.8166666666666667
126,10,2013,6056,0.9633333333333334,0.8733333333333333
126,20,2013,6056,0.9833333333333333,0.9366666666666666
126,50,2013,6056,0.9966666666666667,0.98
126,1,2013,6077,0.7533333333333333,0.7366666666666667
126,5,2013,6077,0.95,0.9133333333333333
126,10,2013,6077,0.98,0.9233333333333333
126,20,2013,6077,1.0,0.98
126,50,2013,6077,1.0,1.0
126,1,2014,6098,0.7666666666666667,0.7533333333333333
126,5,2014,6098,0.9333333333333333,0.89
126,10,2014,6098,0.9733333333333334,0.9133333333333333
126,20,2014,6098,0.9966666666666667,0.9666666666666667
126,50,2014,6098,1.0,0.9966666666666667
126,1,2014,6119,0.7866666666666666,0.78
126,5,2014,6119,0.9633333333333334,0.9166666666666666
126,10,2014,6119,0.9766666666666667,0.8966666666666666
126,20,2014,6119,1.0,0.9366666666666666
126,50,2014,6119,1.0,0.9933333333333333
126,1,2014,6140,0.82,0.8066666666666666
126,5,2014,6140,0.9133333333333333,0.8633333333333333
126,10,2014,6140,0.97,0.8033333333333333
126,20,2014,6140,1.0,0.7966666666666666
126,50,2014,6140,1.0,0.9466666666666667
126,1,2014,6161,0.6233333333333333,0.62
126,5,2014,6161,0.6866666666666666,0.6533333333333333
126,10,2014,6161,0.65,0.6066666666666667
126,20,2014,6161,0.7333333333333333,0.6266666666666667
126,50,2014,6161,0.8033333333333333,0.5866666666666667
126,1,2014,6182,0.79,0.78
126,5,2014,6182,0.8166666666666667,0.7733333333333333
126,10,2014,6182,0.8333333333333334,0.75
126,20,2014,6182,0.9033333333333333,0.81
126,50,2014,6182,0.9866666666666667,0.9066666666666666
126,1,2014,6203,0.6833333333333333,0.6733333333333333
126,5,2014,6203,0.6266666666666667,0.59
126,10,2014,6203,0.68,0.6233333333333333
126,20,2014,6203,0.77,0.6566666666666666
126,50,2014,6203,0.8466666666666667,0.6833333333333333
126,1,2014,6224,0.6333333333333333,0.63
126,5,2014,6224,0.63,0.5933333333333334
126,10,2014,6224,0.6133333333333333,0.5366666666666666
126,20,2014,6224,0.64,0.48
126,50,2014,6224,0.7766666666666666,0.5633333333333334
126,1,2014,6245,0.7733333333333333,0.7633333333333333
126,5,2014,6245,0.83,0.7833333333333333
126,10,2014,6245,0.8833333333333333,0.7533333333333333
126,20,2014,6245,0.9066666666666666,0.77
126,50,2014,6245,0.99,0.93
126,1,2014,6266,0.7266666666666667,0.7233333333333334
126,5,2014,6266,0.8133333333333334,0.7433333333333333
126,10,2014,6266,0.8566666666666667,0.7733333333333333
126,20,2014,6266,0.9233333333333333,0.8133333333333334
126,50,2014,6266,0.9866666666666667,0.92
126,1,2015,6371,0.62,0.59
126,5,2015,6371,0.69,0.57
126,10,2015,6371,0.7233333333333334,0.5066666666666667
126,20,2015,6371,0.81,0.43333333333333335
126,50,2015,6371,0.8933333333333333,0.36333333333333334
126,1,2015,6392,0.5966666666666667,0.5666666666666667
126,5,2015,6392,0.37333333333333335,0.2833333333333333
126,10,2015,6392,0.3933333333333333,0.24333333333333335
126,20,2015,6392,0.31333333333333335,0.12
126,50,2015,6392,0.19,0.023333333333333334
126,1,2015,6413,0.5766666666666667,0.5466666666666666
126,5,2015,6413,0.47333333333333333,0.3933333333333333
126,10,2015,6413,0.46,0.3233333333333333
126,20,2015,6413,0.4533333333333333,0.24333333333333335
126,50,2015,6413,0.3333333333333333,0.08
126,1,2015,6434,0.68,0.66
126,5,2015,6434,0.7033333333333334,0.6033333333333334
126,10,2015,6434,0.7166666666666667,0.5333333333333333
126,20,2015,6434,0.8033333333333333,0.47
126,50,2015,6434,0.91,0.43333333333333335
126,1,2015,6455,0.58,0.5633333333333334
126,5,2015,6455,0.4633333333333333,0.3933333333333333
126,10,2015,6455,0.44,0.3333333333333333
126,20,2015,6455,0.4033333333333333,0.23333333333333334
126,50,2015,6455,0.37,0.13333333333333333
126,1,2015,6476,0.4866666666666667,0.4766666666666667
126,5,2015,6476,0.2966666666666667,0.24666666666666667
126,10,2015,6476,0.2633333333333333,0.19333333333333333
126,20,2015,6476,0.14,0.07333333333333333
126,50,2015,6476,0.06,0.01
126,1,2016,6707,0.67,0.6533333333333333
126,5,2016,6707,0.85,0.7833333333333333
126,10,2016,6707,0.9633333333333334,0.83
126,20,2016,6707,1.0,0.84
126,50,2016,6707,1.0,0.9333333333333333
126,1,2016,6728,0.51,0.5033333333333333
126,5,2016,6728,0.6833333333333333,0.6233333333333333
126,10,2016,6728,0.8066666666666666,0.68
126,20,2016,6728,0.9266666666666666,0.71
126,50,2016,6728,0.9933333333333333,0.71
126,1,2016,6749,0.6,0.58
126,5,2016,6749,0.82,0.77
126,10,2016,6749,0.9033333333333333,0.8233333333333334
126,20,2016,6749,0.98,0.87
126,50,2016,6749,0.9966666666666667,0.9233333333333333
126,1,2016,6770,0.6933333333333334,0.69
126,5,2016,6770,0.9366666666666666,0.8833333333333333
126,10,2016,6770,0.9866666666666667,0.9333333333333333
126,20,2016,6770,1.0,0.9433333333333334
126,50,2016,6770,1.0,0.9766666666666667
126,1,2016,6791,0.84,0.8233333333333334
126,5,2016,6791,0.9833333333333333,0.9366666666666666
126,10,2016,6791,1.0,0.95
126,20,2016,6791,1.0,0.98
126,50,2016,6791,1.0,0.9966666666666667
126,1,2016,6812,0.8933333333333333,0.8833333333333333
126,5,2016,6812,0.99,0.9466666666666667
126,10,2016,6812,0.9966666666666667,0.94
126,20,2016,6812,1.0,0.9866666666666667
126,50,2016,6812,1.0,1.0
126,1,2016,6833,0.8166666666666667,0.8
126,5,2016,6833,0.97,0.88
126,10,2016,6833,0.99,0.7933333333333333
126,20,2016,6833,1.0,0.8866666666666667
126,50,2016,6833,1.0,0.9633333333333334
126,1,2017,6854,0.8566666666666667,0.83
126,5,2017,6854,0.9533333333333334,0.7933333333333333
126,10,2017,6854,0.99,0.6933333333333334
126,20,2017,6854,0.9966666666666667,0.7533333333333333
126,50,2017,6854,1.0,0.83
126,1,2017,6875,0.7766666666666666,0.7433333333333333
126,5,2017,6875,0.86,0.7133333333333334
126,10,2017,6875,0.9233333333333333,0.6733333333333333
126,20,2017,6875,0.9633333333333334,0.63
126,50,2017,6875,1.0,0.6666666666666666
126,1,2017,6896,0.7466666666666667,0.7166666666666667
126,5,2017,6896,0.85,0.69
126,10,2017,6896,0.9266666666666666,0.5433333333333333
126,20,2017,6896,0.9633333333333334,0.59
126,50,2017,6896,1.0,0.55
126,1,2017,6917,0.8066666666666666,0.77
126,5,2017,6917,0.92,0.7066666666666667
126,10,2017,6917,0.9633333333333334,0.5833333333333334
126,20,2017,6917,0.99,0.63
126,50,2017,6917,1.0,0.6366666666666667
126,1,2017,6938,0.7966666666666666,0.76
126,5,2017,6938,0.9033333333333333,0.6
126,10,2017,6938,0.9733333333333334,0.5133333333333333
126,20,2017,6938,0.9933333333333333,0.47333333333333333
126,50,2017,6938,1.0,0.38333333333333336
126,1,2017,6959,0.8233333333333334,0.7833333333333333
126,5,2017,6959,0.91,0.6833333333333333
126,10,2017,6959,0.9433333333333334,0.5066666666666667
126,20,2017,6959,0.9933333333333333,0.52
126,50,2017,6959,1.0,0.4666666666666667
126,1,2017,6980,0.7533333333333333,0.7
126,5,2017,6980,0.8566666666666667,0.5633333333333334
126,10,2017,6980,0.9466666666666667,0.45
126,20,2017,6980,0.9833333333333333,0.42
126,50,2017,6980,1.0,0.2866666666666667
126,1,2017,7001,0.5666666666666667,0.5233333333333333
126,5,2017,7001,0.6633333333333333,0.43333333333333335
126,10,2017,7001,0.7766666666666666,0.33
126,20,2017,7001,0.87,0.21333333333333335
126,50,2017,7001,0.9433333333333334,0.13
126,1,2017,7022,0.69,0.5966666666666667
126,5,2017,7022,0.7266666666666667,0.5133333333333333
126,10,2017,7022,0.8366666666666667,0.36666666666666664
126,20,2017,7022,0.93,0.30333333333333334
126,50,2017,7022,0.9633333333333334,0.19333333333333333
126,1,2017,7043,0.5833333333333334,0.5033333333333333
126,5,2017,7043,0.5833333333333334,0.43
126,10,2017,7043,0.6666666666666666,0.34
126,20,2017,7043,0.6766666666666666,0.23333333333333334
126,50,2017,7043,0.82,0.08
126,1,2017,7064,0.57,0.5566666666666666
126,5,2017,7064,0.72,0.5266666666666666
126,10,2017,7064,0.7833333333333333,0.5166666666666667
126,20,2017,7064,0.8466666666666667,0.36333333333333334
126,50,2017,7064,0.9733333333333334,0.2966666666666667
126,1,2017,7085,0.6233333333333333,0.5766666666666667
126,5,2017,7085,0.6866666666666666,0.5
126,10,2017,7085,0.7466666666666667,0.39
126,20,2017,7085,0.84,0.32
126,50,2017,7085,0.9566666666666667,0.19
126,1,2018,7106,0.6433333333333333,0.61
126,5,2018,7106,0.6233333333333333,0.5
126,10,2018,7106,0.7266666666666667,0.4066666666666667
126,20,2018,7106,0.7333333333333333,0.23666666666666666
126,50,2018,7106,0.8666666666666667,0.15333333333333332
126,1,2018,7127,0.8433333333333334,0.77
126,5,2018,7127,0.8866666666666667,0.6033333333333334
126,10,2018,7127,0.9666666666666667,0.47333333333333333
126,20,2018,7127,0.9933333333333333,0.37666666666666665
126,50,2018,7127,1.0,0.32
126,1,2018,7148,0.7433333333333333,0.7233333333333334
126,5,2018,7148,0.84,0.5633333333333334
126,10,2018,7148,0.9233333333333333,0.43333333333333335
126,20,2018,7148,0.97,0.26
126,50,2018,7148,0.9966666666666667,0.12333333333333334
126,1,2018,7169,0.59,0.5266666666666666
126,5,2018,7169,0.6533333333333333,0.37
126,10,2018,7169,0.7066666666666667,0.26
126,20,2018,7169,0.7133333333333334,0.08
126,50,2018,7169,0.82,0.0033333333333333335
126,1,2018,7190,0.6066666666666667,0.5366666666666666
126,5,2018,7190,0.6133333333333333,0.39666666666666667
126,10,2018,7190,0.6366666666666667,0.26666666666666666
126,20,2018,7190,0.6066666666666667,0.11
126,50,2018,7190,0.73,0.05
126,1,2018,7211,0.43666666666666665,0.4266666666666667
126,5,2018,7211,0.22666666666666666,0.16
126,10,2018,7211,0.19666666666666666,0.08666666666666667
126,20,2018,7211,0.12333333333333334,0.016666666666666666
126,50,2018,7211,0.05333333333333334,0.0033333333333333335
126,1,2018,7232,0.42,0.4066666666666667
126,5,2018,7232,0.15,0.13
126,10,2018,7232,0.1,0.04666666666666667
126,20,2018,7232,0.07666666666666666,0.04
126,50,2018,7232,0.08,0.07666666666666666
126,1,2018,7253,0.5766666666666667,0.5533333333333333
126,5,2018,7253,0.49333333333333335,0.3433333333333333
126,10,2018,7253,0.39666666666666667,0.23666666666666666
126,20,2018,7253,0.3566666666666667,0.11666666666666667
126,50,2018,7253,0.3,0.06666666666666667
126,1,2018,7274,0.5966666666666667,0.5566666666666666
126,5,2018,7274,0.57,0.4266666666666667
126,10,2018,7274,0.5233333333333333,0.31666666666666665
126,20,2018,7274,0.56,0.18
126,50,2018,7274,0.5733333333333334,0.07666666666666666
126,1,2019,7484,0.8433333333333334,0.7966666666666666
126,5,2019,7484,0.9366666666666666,0.6433333333333333
126,10,2019,7484,0.9766666666666667,0.45
126,20,2019,7484,0.9933333333333333,0.39666666666666667
126,50,2019,7484,1.0,0.31
126,1,2019,7526,0.16666666666666666,0.08
126,5,2019,7526,0.006666666666666667,0.0
126,10,2019,7526,0.0,0.0
126,20,2019,7526,0.0,0.0
126,50,2019,7526,0.0,0.0
126,1,2019,7589,0.31,0.2833333333333333
126,5,2019,7589,0.08,0.06666666666666667
126,10,2019,7589,0.056666666666666664,0.03666666666666667
126,20,2019,7589,0.006666666666666667,0.006666666666666667
126,50,2019,7589,0.02666666666666667,0.0033333333333333335
126,1,2020,7610,0.17666666666666667,0.16333333333333333
126,5,2020,7610,0.07333333333333333,0.05333333333333334
126,10,2020,7610,0.02666666666666667,0.013333333333333334
126,20,2020,7610,0.016666666666666666,0.006666666666666667
126,50,2020,7610,0.0033333333333333335,0.0033333333333333335
126,1,2020,7631,0.30666666666666664,0.3
126,5,2020,7631,0.08666666666666667,0.07333333333333333
126,10,2020,7631,0.05333333333333334,0.02666666666666667
126,20,2020,7631,0.02666666666666667,0.02
126,50,2020,7631,0.0033333333333333335,0.0
126,1,2020,7736,0.91,0.8066666666666666
126,5,2020,7736,0.9666666666666667,0.46
126,10,2020,7736,0.9633333333333334,0.31
126,20,2020,7736,0.9966666666666667,0.27
126,50,2020,7736,1.0,0.17
126,1,2020,7757,0.75,0.6666666666666666
126,5,2020,7757,0.95,0.45
126,10,2020,7757,0.97,0.36
126,20,2020,7757,0.9966666666666667,0.22
126,50,2020,7757,1.0,0.13
126,1,2020,7778,0.8,0.75
126,5,2020,7778,0.94,0.55
126,10,2020,7778,0.9766666666666667,0.36
126,20,2020,7778,0.9966666666666667,0.22
126,50,2020,7778,1.0,0.11
126,1,2020,7799,0.87,0.77
126,5,2020,7799,0.97,0.48
126,10,2020,7799,0.9933333333333333,0.19666666666666666
126,20,2020,7799,1.0,0.12333333333333334
126,50,2020,7799,1.0,0.03
126,1,2020,7820,0.83,0.7333333333333333
126,5,2020,7820,0.95,0.41
126,10,2020,7820,0.9466666666666667,0.24
126,20,2020,7820,0.99,0.08
126,50,2020,7820,1.0,0.016666666666666666
126,1,2020,7841,0.8266666666666667,0.74
126,5,2020,7841,0.96,0.45
126,10,2020,7841,0.98,0.17
126,20,2020,7841,0.9966666666666667,0.09666666666666666
126,50,2020,7841,1.0,0.03666666666666667
126,1,2021,7862,0.8666666666666667,0.7566666666666667
126,5,2021,7862,0.9533333333333334,0.42
126,10,2021,7862,0.97,0.2
126,20,2021,7862,0.9933333333333333,0.09666666666666666
126,50,2021,7862,1.0,0.01
126,1,2021,7883,0.8766666666666667,0.7233333333333334
126,5,2021,7883,0.9666666666666667,0.42333333333333334
126,10,2021,7883,0.9566666666666667,0.26666666666666666
126,20,2021,7883,1.0,0.19666666666666666
126,50,2021,7883,1.0,0.05333333333333334
126,1,2021,7904,0.88,0.7766666666666666
126,5,2021,7904,0.9633333333333334,0.36
126,10,2021,7904,0.9333333333333333,0.12666666666666668
126,20,2021,7904,0.9833333333333333,0.04
126,50,2021,7904,1.0,0.02
126,1,2021,7925,0.8133333333333334,0.7166666666666667
126,5,2021,7925,0.8966666666666666,0.3566666666666667
126,10,2021,7925,0.9166666666666666,0.18666666666666668
126,20,2021,7925,0.89,0.04
126,50,2021,7925,0.97,0.006666666666666667
126,1,2021,7946,0.8166666666666667,0.74
126,5,2021,7946,0.9033333333333333,0.5066666666666667
126,10,2021,7946,0.93,0.2
126,20,2021,7946,0.9033333333333333,0.1
126,50,2021,7946,0.9866666666666667,0.006666666666666667
126,1,2021,7967,0.5566666666666666,0.5166666666666667
126,5,2021,7967,0.6766666666666666,0.4033333333333333
126,10,2021,7967,0.7166666666666667,0.24333333333333335
126,20,2021,7967,0.67,0.12333333333333334
126,50,2021,7967,0.8,0.016666666666666666
126,1,2021,7988,0.7066666666666667,0.6533333333333333
126,5,2021,7988,0.8266666666666667,0.47333333333333333
126,10,2021,7988,0.8866666666666667,0.3433333333333333
126,20,2021,7988,0.95,0.21
126,50,2021,7988,0.98,0.09
126,1,2021,8009,0.35333333333333333,0.31666666666666665
126,5,2021,8009,0.2733333333333333,0.16666666666666666
126,10,2021,8009,0.20666666666666667,0.07
126,20,2021,8009,0.13333333333333333,0.013333333333333334
126,50,2021,8009,0.04,0.0
126,1,2021,8030,0.38666666666666666,0.3466666666666667
126,5,2021,8030,0.32,0.24333333333333335
126,10,2021,8030,0.25333333333333335,0.12
126,20,2021,8030,0.17,0.03666666666666667
126,50,2021,8030,0.06333333333333334,0.0
126,1,2021,8072,0.21666666666666667,0.20666666666666667
126,5,2021,8072,0.13333333333333333,0.09666666666666666
126,10,2021,8072,0.04666666666666667,0.02666666666666667
126,20,2021,8072,0.04,0.006666666666666667
126,50,2021,8072,0.0,0.0
126,1,2023,8387,0.73,0.5833333333333334
126,5,2023,8387,0.5733333333333334,0.20333333333333334
126,10,2023,8387,0.5633333333333334,0.06
126,20,2023,8387,0.5666666666666667,0.03
126,50,2023,8387,0.6566666666666666,0.0
126,1,2023,8492,0.7566666666666667,0.67
126,5,2023,8492,0.7,0.2833333333333333
126,10,2023,8492,0.68,0.10666666666666667
126,20,2023,8492,0.6833333333333333,0.013333333333333334
126,50,2023,8492,0.72,0.0
126,1,2024,8639,0.8066666666666666,0.77
126,5,2024,8639,0.8866666666666667,0.5766666666666667
126,10,2024,8639,0.8433333333333334,0.30333333333333334
126,20,2024,8639,0.9066666666666666,0.2733333333333333
126,50,2024,8639,0.9733333333333334,0.13666666666666666
126,1,2024,8660,0.8566666666666667,0.7966666666666666
126,5,2024,8660,0.9166666666666666,0.7033333333333334
126,10,2024,8660,0.94,0.5066666666666667
126,20,2024,8660,0.9566666666666667,0.4866666666666667
126,50,2024,8660,0.9933333333333333,0.47
126,1,2024,8702,0.8666666666666667,0.8333333333333334
126,5,2024,8702,0.95,0.73
126,10,2024,8702,0.9666666666666667,0.6433333333333333
126,20,2024,8702,1.0,0.6433333333333333
126,50,2024,8702,1.0,0.72
126,1,2024,8744,0.7366666666666667,0.6966666666666667
126,5,2024,8744,0.8633333333333333,0.6966666666666667
126,10,2024,8744,0.9166666666666666,0.6033333333333334
126,20,2024,8744,0.9666666666666667,0.45666666666666667
126,50,2024,8744,0.99,0.4066666666666667
126,1,2024,8807,0.36,0.3466666666666667
126,5,2024,8807,0.20666666666666667,0.13333333333333333
126,10,2024,8807,0.11333333333333333,0.06333333333333334
126,20,2024,8807,0.04,0.013333333333333334
126,50,2024,8807,0.013333333333333334,0.0
126,1,2024,8828,0.55,0.52
126,5,2024,8828,0.48,0.38
126,10,2024,8828,0.45666666666666667,0.34
126,20,2024,8828,0.45666666666666667,0.21666666666666667
126,50,2024,8828,0.37,0.04666666666666667
126,1,2024,8849,0.57,0.5533333333333333
126,5,2024,8849,0.47,0.41
126,10,2024,8849,0.5433333333333333,0.41
126,20,2024,8849,0.5833333333333334,0.35
126,50,2024,8849,0.5466666666666666,0.16333333333333333
126,1,2025,8870,0.7866666666666666,0.72
126,5,2025,8870,0.88,0.7266666666666667
126,10,2025,8870,0.8966666666666666,0.56
126,20,2025,8870,0.94,0.41333333333333333
126,50,2025,8870,0.9933333333333333,0.3933333333333333
126,1,2025,8891,0.7166666666666667,0.67
126,5,2025,8891,0.8033333333333333,0.6266666666666667
126,10,2025,8891,0.8366666666666667,0.5533333333333333
126,20,2025,8891,0.8833333333333333,0.48333333333333334
126,50,2025,8891,0.9866666666666667,0.39666666666666667
126,1,2025,8996,0.81,0.7733333333333333
126,5,2025,8996,0.8766666666666667,0.7033333333333334
126,10,2025,8996,0.9533333333333334,0.6066666666666667
126,20,2025,8996,0.9966666666666667,0.5066666666666667
126,50,2025,8996,1.0,0.6466666666666666
126,1,2025,9017,0.8366666666666667,0.8066666666666666
126,5,2025,9017,0.89,0.7033333333333334
126,10,2025,9017,0.9566666666666667,0.64
126,20,2025,9017,0.98,0.6333333333333333
126,50,2025,9017,1.0,0.67
126,1,2025,9038,0.6366666666666667,0.6
126,5,2025,9038,0.6933333333333334,0.56
126,10,2025,9038,0.6833333333333333,0.4766666666666667
126,20,2025,9038,0.8033333333333333,0.43666666666666665
126,50,2025,9038,0.9,0.34
126,1,2025,9059,0.7433333333333333,0.72
126,5,2025,9059,0.8766666666666667,0.7266666666666667
126,10,2025,9059,0.93,0.5866666666666667
126,20,2025,9059,0.9666666666666667,0.6333333333333333
126,50,2025,9059,0.9966666666666667,0.6066666666666667
126,1,2025,9101,0.75,0.7033333333333334
126,5,2025,9101,0.91,0.6533333333333333
126,10,2025,9101,0.9366666666666666,0.48333333333333334
126,20,2025,9101,0.9833333333333333,0.3466666666666667
126,50,2025,9101,1.0,0.25666666666666665
252,1,1991,302,0.89,0.89
252,5,1991,302,0.9933333333333333,0.9933333333333333
252,10,1991,302,1.0,1.0
252,20,1991,302,1.0,1.0
252,50,1991,302,1.0,1.0
252,1,1991,323,0.8066666666666666,0.8066666666666666
252,5,1991,323,0.98,0.98
252,10,1991,323,1.0,1.0
252,20,1991,323,1.0,1.0
252,50,1991,323,1.0,1.0
252,1,1991,344,0.93,0.93
252,5,1991,344,1.0,1.0
252,10,1991,344,1.0,1.0
252,20,1991,344,1.0,1.0
252,50,1991,344,1.0,1.0
252,1,1991,365,0.8566666666666667,0.8566666666666667
252,5,1991,365,0.9866666666666667,0.9866666666666667
252,10,1991,365,1.0,1.0
252,20,1991,365,1.0,1.0
252,50,1991,365,1.0,1.0
252,1,1991,386,0.9633333333333334,0.9633333333333334
252,5,1991,386,0.9966666666666667,0.9966666666666667
252,10,1991,386,1.0,1.0
252,20,1991,386,1.0,1.0
252,50,1991,386,1.0,1.0
252,1,1991,407,0.8633333333333333,0.8633333333333333
252,5,1991,407,0.98,0.98
252,10,1991,407,1.0,1.0
252,20,1991,407,1.0,1.0
252,50,1991,407,1.0,1.0
252,1,1991,428,0.88,0.88
252,5,1991,428,0.98,0.98
252,10,1991,428,0.9966666666666667,0.9966666666666667
252,20,1991,428,1.0,1.0
252,50,1991,428,1.0,1.0
