,daily_net
2008-06-23,-0.0002744600614196563
2008-06-24,0.001406700262237391
2008-06-25,-0.0002657994222010337
2008-06-26,0.008048852599528354
2008-06-27,-0.00680710516794545
2008-06-30,-0.0007899758761618402
2008-07-01,0.0015467651354746468
2008-07-02,0.00011580254994831908
2008-07-03,-0.0010532991806399242
2008-07-04,-0.0009236212829580094
2008-07-07,0.004225644707878901
2008-07-08,0.005832634407176665
2008-07-09,-0.009497946662913044
2008-07-10,0.005287767674511388
2008-07-11,0.0019439541898486014
2008-07-14,-0.0035305177531198785
2008-07-15,-0.009966509866406644
2008-07-16,0.0027781991683432546
2008-07-17,0.0037542393141598994
2008-07-18,0.0014033495531034198
2008-07-21,0.0006675779701465973
2008-07-22,0.01080648500571478
2008-07-23,0.001775549267625133
2008-07-24,-0.006355914569930475
2008-07-25,0.002706383890797543
2008-07-28,-0.0022583957977512213
2008-07-29,0.004402093632921303
2008-07-30,-0.0007921169977614525
2008-07-31,-0.00945036407390241
2008-08-01,0.009003725846080737
2008-08-04,-0.00010388859876379864
2008-08-05,-0.00022645064718358412
2008-08-06,0.007721851176653574
2008-08-07,-0.0007925657497026878
2008-08-08,-0.008796202441618873
2008-08-11,-0.0016074619131811322
2008-08-12,0.0036981538499112677
2008-08-13,0.000997380338430015
2008-08-14,0.0018942531687152144
2008-08-15,-0.0011345435687631124
2008-08-18,-0.0003180577317730098
2008-08-19,0.002303131673927112
2008-08-20,0.0022040312746064907
2008-08-21,0.00010766463271309943
2008-08-22,-0.0011930880082078208
2008-08-25,-0.001317182359090213
2008-08-26,-0.0010479166571985283
2008-08-27,-0.0007899040943133227
2008-08-28,-0.0004064268968831503
2008-08-29,-0.0029166517401141446
2008-09-01,0.0
2008-09-02,-0.001548720254130374
2008-09-03,-0.0013408067531797438
2008-09-04,0.003886155389838703
2008-09-05,-0.0028129851383706405
2008-09-08,0.00022491060639620345
2008-09-09,-0.004461010023585064
2008-09-10,0.00024969751258578643
2008-09-11,0.0030351421525467914
2008-09-12,-0.0008470262720155058
2008-09-15,0.0013389420591770336
2008-09-16,0.00942240234842286
2008-09-17,0.006297335815707444
2008-09-18,-0.012693193559421027
2008-09-19,-0.001336979587254584
2008-09-22,0.0008656028393093419
2008-09-23,0.006569052452835844
2008-09-24,0.0008893581596307373
2008-09-25,-0.008337853386122945
2008-09-26,0.0033484396077631314
2008-09-29,-0.0073064549485015885
2008-09-30,0.00384666139759316
2008-10-01,-0.008397539299931537
2008-10-02,0.0015131894898012777
2008-10-03,-0.00678954244596924
2008-10-06,-0.005109054958666756
2008-10-07,-0.004517306865868231
2008-10-08,0.002358231827153681
2008-10-09,-0.01128488267785292
2008-10-10,0.008627711153432827
2008-10-13,0.008602550145782772
2008-10-14,-0.002701524708322836
2008-10-15,-0.004588236709470246
2008-10-16,-0.004965705814098224
2008-10-17,-0.0020901116423795428
2008-10-20,0.003710486219170723
2008-10-21,0.0022649164971214834
2008-10-22,-0.007101166774387305
2008-10-23,0.0021338438581098374
2008-10-24,-0.0016648842509821207
2008-10-27,0.0023572043385069723
2008-10-28,0.010860179847921902
2008-10-29,0.005731068376495251
2008-10-30,0.006265429819062355
2008-10-31,0.0043680292282513656
2008-11-03,0.008202206079937154
2008-11-04,0.0011741132855446793
2008-11-05,0.0010582507735111316
2008-11-06,-0.001725860151849951
2008-11-07,-0.00198275750523169
2008-11-10,-0.003928117664444637
2008-11-11,0.008029939535250033
2008-11-12,-0.008500748657150545
2008-11-13,0.0006390394352007247
2008-11-14,-0.006929667704919526
2008-11-17,0.0002768954733094241
2008-11-18,-0.003230248608749981
2008-11-19,-0.0009590934818496867
2008-11-20,-0.00854296073155913
2008-11-21,0.0017570743395198016
2008-11-24,0.0023363353953986814
2008-11-25,-0.0011813915406507086
2008-11-26,0.0029530100019754158
2008-11-27,0.0
2008-11-28,-0.002307528000772156
2008-12-01,0.002014740817028804
2008-12-02,0.0027987458125431405
2008-12-03,-0.007388794444431724
2008-12-04,-0.000172289092915388
2008-12-05,0.004371194505901458
2008-12-08,0.0030854374496853726
2008-12-09,0.010764611179444725
2008-12-10,0.001990359805074628
2008-12-11,-0.002744963595839635
2008-12-12,-0.0026819392607659136
2008-12-15,-0.004399910702224693
2008-12-16,0.005038035352288463
2008-12-17,-0.0017919189095222398
2008-12-18,-0.006644495723631169
2008-12-19,0.0009937342463221897
2008-12-22,0.004817793613745566
2008-12-23,-0.002911920262836701
2008-12-24,0.0004748570934591692
2008-12-26,-0.0006917553713524009
2008-12-29,0.0005904527333590342
2008-12-30,-0.0018070842950385062
2008-12-31,-0.0027364739298274907
2009-01-02,-0.004844513580184432
2009-01-05,0.0001619416213318051
2009-01-06,-0.0020133481783952472
2009-01-07,0.0014006449011176969
2009-01-08,0.0019880807990282686
2009-01-09,0.0057840370082424585
2009-01-12,-0.00785097992346567
2009-01-13,0.0007438689996076588
2009-01-14,-0.00017810971094743935
2009-01-15,0.004092459078337923
2009-01-16,0.001696204048528504
2009-01-19,0.0
2009-01-20,-0.00021430973541634478
2009-01-21,-0.008305082811273895
2009-01-22,0.0004953143551036129
2009-01-23,-0.009954046387280119
2009-01-26,0.007882838106577882
2009-01-27,-0.0023516960669490586
2009-01-28,0.006250238710574682
2009-01-29,-0.004012503738257821
2009-01-30,-0.0019172713320227083
2009-02-02,-0.00024429344177227287
2009-02-03,0.008144994578229033
2009-02-04,-0.006014508326510267
2009-02-05,-0.0007115700959531334
2009-02-06,-0.007936117689704663
2009-02-09,0.002644497472990863
2009-02-10,-0.0006767617679901722
2009-02-11,-0.002498301186451731
2009-02-12,0.0006202935913681462
2009-02-13,0.0030762270928935383
2009-02-16,0.0
2009-02-17,0.0007630739685983306
2009-02-18,-0.0014594305552579389
2009-02-19,0.001397168011646493
2009-02-20,-0.0022218861955613854
2009-02-23,0.004759372351447178
2009-02-24,-0.00964895432139332
2009-02-25,-0.0033655070395982585
2009-02-26,0.0008842955979779898
2009-02-27,-0.002310701576453267
2009-03-02,-0.0030164543727728152
2009-03-03,-0.0038376021675637726
2009-03-04,-0.006437126701416617
2009-03-05,0.002511138196383071
2009-03-06,0.00844965924981506
2009-03-09,0.007156940769506858
2009-03-10,-0.009268798242032163
2009-03-11,0.0004260471316761222
2009-03-12,-0.004650418402573474
2009-03-13,0.011173149964448554
2009-03-16,0.009494325752129705
2009-03-17,-0.01741515531743881
2009-03-18,-0.006311456111877344
2009-03-19,0.004993826164776469
2009-03-20,0.004691356953226924
2009-03-23,-0.0072012887368488624
2009-03-24,0.005842631245219112
2009-03-25,-0.0016209573128004061
2009-03-26,0.002174486752952422
2009-03-27,-0.0011167821760846536
2009-03-30,0.002615978548068124
2009-03-31,0.0005232673857633359
2009-04-01,-0.003260502260986648
2009-04-02,0.007881788200948267
2009-04-03,0.00046483618291082347
2009-04-06,-0.002204543433910008
2009-04-07,0.0036842332020722217
2009-04-08,0.0016804240990183552
2009-04-09,-0.0032741846330379518
2009-04-13,0.0030901865147992037
2009-04-14,0.004212201954441496
2009-04-15,-0.005507518675873074
2009-04-16,0.0013443264419349685
2009-04-17,0.003950902654804565
2009-04-20,-0.0029380948763007785
2009-04-21,-0.005779884791268974
2009-04-22,-0.0010299147007417383
2009-04-23,-0.009718896876117829
2009-04-24,0.003808172619284435
2009-04-27,-0.0009930694492393994
2009-04-28,-0.002053776972496349
2009-04-29,0.004759468937894201
2009-04-30,0.003160837435421817
2009-05-01,-0.0013336732122904555
2009-05-04,0.007484618956887618
2009-05-05,-0.005761351973302382
2009-05-06,-0.002255938086132502
2009-05-07,0.003091086986183203
2009-05-08,0.003045358482511324
2009-05-11,-0.0036049614710679206
2009-05-12,0.0028961230892885687
2009-05-13,0.0025718120652205904
2009-05-14,0.0009307702499741681
2009-05-15,0.0030045790998328723
2009-05-18,-0.002328488946037723
2009-05-19,-0.002203751039786974
2009-05-20,0.0019286333748089147
2009-05-21,-0.0038492713762012893
2009-05-22,-0.001263815726065498
2009-05-25,0.0
2009-05-26,0.0033611075410654224
2009-05-27,-0.0045386188209320475
2009-05-28,-0.0016917959215088899
2009-05-29,-0.001877368877144588
2009-06-01,0.0016586826476739016
2009-06-02,0.0039019495463325244
2009-06-03,-0.002217122420907631
2009-06-04,-0.0018090641549514956
2009-06-05,0.0011939745373048885
2009-06-08,0.004651180578353046
2009-06-09,-0.002055899710085065
2009-06-10,0.0002504550468516661
2009-06-11,0.00358456052082383
2009-06-12,0.0003328441299758709
2009-06-15,0.0028833416433597585
2009-06-16,-0.0015382006094776435
2009-06-17,-0.002833524143321356
2009-06-18,0.0028914193106545755
2009-06-19,0.005240790678265312
2009-06-22,-0.000839315361148874
2009-06-23,0.006081760703902345
2009-06-24,0.0024739965484487252
2009-06-25,0.0009824684179128747
2009-06-26,-0.003661039548680313
2009-06-29,-0.002169526919221354
2009-06-30,-0.003927603848810143
2009-07-01,0.001232206352096199
2009-07-02,0.004420841905687714
2009-07-03,0.0
2009-07-06,-0.0010623281326120658
2009-07-07,-0.00280761078356494
2009-07-08,-0.0010197750774714287
2009-07-09,0.0037348056482604843
2009-07-10,0.002353829520056689
2009-07-13,-0.00027595564808340827
2009-07-14,0.0021372600857815244
2009-07-15,-0.0027601007257372105
2009-07-16,-0.0006616736708625514
2009-07-17,-0.0038783780470399622
2009-07-20,0.005553683318107563
2009-07-21,0.0034960062743346954
2009-07-22,-0.0025702432382969168
2009-07-23,-0.00668849921249959
2009-07-24,-0.0016086531555446044
2009-07-27,0.00038126647332389647
2009-07-28,0.0028604815153538943
2009-07-29,0.00829256484729022
2009-07-30,0.013474845537130003
2009-07-31,-0.00056034408446417
2009-08-03,0.006601170670800819
2009-08-04,-0.011547463998117305
2009-08-05,0.009390041738564807
2009-08-06,0.004373896356482184
2009-08-07,0.0030964577635380296
2009-08-10,0.004078585692108375
2009-08-11,-0.0001567552959288452
2009-08-12,-0.004884074296726543
2009-08-13,0.0015679417565884154
2009-08-14,-0.0030599607484668623
2009-08-17,-0.0017815221958084296
2009-08-18,0.004767877397894542
2009-08-19,-0.0004577605021726099
2009-08-20,0.004066313067418587
2009-08-21,0.0014807307838221682
2009-08-24,-0.0021686941508335085
2009-08-25,0.003223655405674547
2009-08-26,-0.0019041049479104277
2009-08-27,-0.00045282843750605163
2009-08-28,-0.0008481331776412903
2009-08-31,0.0007772171280975997
2009-09-01,0.005528618628387979
2009-09-02,-0.003852487771256562
2009-09-03,-0.0031811723285526685
2009-09-04,-0.00280467093963731
2009-09-07,0.0
2009-09-08,-0.003298931067205878
2009-09-09,-0.0009238682938914954
2009-09-10,-0.005448241251395553
2009-09-11,0.0018386943551671547
2009-09-14,-0.0039664704431069935
2009-09-15,-0.0036011273101176225
2009-09-16,-0.007640808475052179
2009-09-17,0.0024691421137427996
2009-09-18,0.0002162628257502683
2009-09-21,0.0022746901368623992
2009-09-22,0.0039038684703527286
2009-09-23,0.0023776418486068903
2009-09-24,0.001099987356905504
2009-09-25,0.000795095963777825
2009-09-28,-0.000591348538396988
2009-09-29,0.0012695023761272752
2009-09-30,-0.005017623920616467
2009-10-01,0.006557921737091098
2009-10-02,0.0007500168008197202
2009-10-05,-0.0063658039753135744
2009-10-06,-0.0034380522433128478
2009-10-07,-0.0022270691004123606
2009-10-08,-0.00010695214249776717
2009-10-09,0.0018282563216686966
2009-10-12,0.00027565977140965006
2009-10-13,0.0015575246059156996
2009-10-14,-0.00531461124495019
2009-10-15,-0.00020305122441403422
2009-10-16,0.0002258893601365615
2009-10-19,-0.0029986356857641503
2009-10-20,-0.005563807317509502
2009-10-21,0.006079065501390154
2009-10-22,0.00196514842345628
2009-10-23,-0.0042059763941922484
2009-10-26,-0.001738866578676705
2009-10-27,0.002095123957892192
2009-10-28,-0.003197805467892799
2009-10-29,0.014674457340903661
2009-10-30,0.0008616321707326739
2009-11-02,-0.002714989284643916
2009-11-03,-0.0044548190054655434
2009-11-04,-0.0021506737570725063
2009-11-05,0.0019849266654672643
2009-11-06,-2.6544462874246563e-05
2009-11-09,0.005532367082918428
2009-11-10,-0.001625990896990641
2009-11-11,0.0022425721496523885
2009-11-12,-0.005119128899162775
2009-11-13,-0.001119974290347177
2009-11-16,0.0017793776876880761
2009-11-17,-0.0017050560659794647
2009-11-18,0.00043122424649739695
2009-11-19,0.0023603025073781697
2009-11-20,-0.0014177836751830199
2009-11-23,-0.001657113349586176
2009-11-24,-0.00036049776177283816
2009-11-25,-0.0013555201224182446
2009-11-26,0.0
2009-11-27,0.0005686190502047744
2009-11-30,-0.007646792860950427
2009-12-01,-0.001279598942159215
2009-12-02,-0.006430214659678625
2009-12-03,-0.0021825448240172887
2009-12-04,-0.002510054210813087
2009-12-07,0.0033175758414671287
2009-12-08,-0.003008459321245709
2009-12-09,0.00036049325154816243
2009-12-10,-0.0002412850965515113
2009-12-11,-0.004022161092406564
2009-12-14,0.0024743932928069983
2009-12-15,-0.002298246188914053
2009-12-16,0.002565814531629641
2009-12-17,-0.00418684832842728
2009-12-18,-0.0009734607961605482
2009-12-21,0.001990874188813099
2009-12-22,0.0008131810851387952
2009-12-23,-0.0010745579563265105
2009-12-24,-0.0008038688373384343
2009-12-28,0.0005283106197333632
2009-12-29,0.0014124301991610758
2009-12-30,-3.917797118826394e-05
2009-12-31,-0.0008753670962473936
2010-01-04,-0.0009174395366861075
2010-01-05,-8.907036057792788e-05
2010-01-06,-0.0014871915654380446
2010-01-07,0.0007985457560640318
2010-01-08,0.00021748811426436777
2010-01-11,0.0022662303316840363
2010-01-12,0.004330792280004907
2010-01-13,0.002556536575689325
2010-01-14,0.0015752184966051446
2010-01-15,-0.0005602699813755576
2010-01-18,0.0
2010-01-19,0.009226295099825395
2010-01-20,-0.0002545219446898962
2010-01-21,0.0007448160963792793
2010-01-22,0.004211134179275775
2010-01-25,0.002412263294393923
2010-01-26,-0.0026076149931476486
2010-01-27,0.0028979723480239473
2010-01-28,0.002635395323122391
2010-01-29,0.0023488681612115567
2010-02-01,0.001153905114237221
2010-02-02,0.00555677206006295
2010-02-03,0.002726489325347416
2010-02-04,-0.0009658596249570414
2010-02-05,-0.0029924549125219216
2010-02-08,0.003912169098306148
2010-02-09,0.0012686417863736268
2010-02-10,-0.0018503226765252084
2010-02-11,-0.0003285992937398705
2010-02-12,-0.0021782558269952835
2010-02-15,0.0
2010-02-16,-0.0024156074788881958
2010-02-17,-0.00030376424236935455
2010-02-18,0.0016099524567126924
2010-02-19,-0.006060455403452832
2010-02-22,-0.0014253891040559431
2010-02-23,0.0011736595021888127
2010-02-24,-0.0023712658728546232
2010-02-25,0.0009565122404751262
2010-02-26,-0.002787763603069707
2010-03-01,0.0026643425416524114
2010-03-02,0.0015850419130001392
2010-03-03,0.0019193173014480887
2010-03-04,0.000564496581386188
2010-03-05,-0.002336630523582013
2010-03-08,7.538349371123599e-05
2010-03-09,-0.0008627781112760241
2010-03-10,-0.000415222858067036
2010-03-11,-0.00022121640003345424
2010-03-12,-0.004096189750786941
2010-03-15,-0.0011800407640078711
2010-03-16,-0.0011517619101475488
2010-03-17,0.001628730196273363
2010-03-18,0.0034310673057455976
2010-03-19,-0.00451683208163082
2010-03-22,-0.0003978077448268285
2010-03-23,0.0036617202208741972
2010-03-24,0.0003313883682756395
2010-03-25,-0.0021244613025206034
2010-03-26,-0.003847611943565649
2010-03-29,-0.0026807943967550995
2010-03-30,0.0012487184867383595
2010-03-31,0.001793100310320102
2010-04-01,-0.0009976006721709796
2010-04-05,-0.002508712556634817
2010-04-06,0.0019955565013506315
2010-04-07,0.00030833919924496355
2010-04-08,0.0016913779950909309
2010-04-09,0.0008815210798215604
2010-04-12,-0.0014461038329301934
2010-04-13,0.0014923982189048684
2010-04-14,-0.00030055267059160985
2010-04-15,-0.0011108337499135235
2010-04-16,0.0026372524870816533
2010-04-19,-0.002263411595765314
2010-04-20,0.0006537177384371483
2010-04-21,-0.0014167868565135365
2010-04-22,0.0007267850112825118
2010-04-23,-0.0013151983444405868
2010-04-26,-0.0013644570170366517
2010-04-27,-0.0027936061836677266
2010-04-28,0.0005063909310867771
2010-04-29,-0.0019068351193105935
2010-04-30,0.0030887051840650893
2010-05-03,-0.0011128963601000652
2010-05-04,0.0006488694157987118
2010-05-05,0.0005547769191644048
2010-05-06,-0.002215265061539431
2010-05-07,0.0022066399354360245
2010-05-10,-0.0012250759136453286
2010-05-11,0.0028218535181919408
2010-05-12,0.0046449449996501585
2010-05-13,0.0022020699360496363
2010-05-14,-0.0020994030408628944
2010-05-17,-0.0012551527856963821
2010-05-18,0.004329463353269797
2010-05-19,0.0015720920510775976
2010-05-20,0.001876773532604811
2010-05-21,-0.0009565887452479833
2010-05-24,-0.0008137110730676927
2010-05-25,0.0011183987757180582
2010-05-26,0.00423844062258529
2010-05-27,0.0030459655914150093
2010-05-28,-0.0051269868433924635
2010-05-31,-0.001757648755187964
2010-06-01,-0.0011123865911080717
2010-06-02,-0.0006266991508079541
2010-06-03,-0.0026600394347554243
2010-06-04,0.002645544615854254
2010-06-07,0.0021301982801565306
2010-06-08,-3.50892599698574e-05
2010-06-09,-0.0028287933807744866
2010-06-10,-0.0049679620164810485
2010-06-11,0.00010294027745392479
2010-06-14,-0.003238190945516355
2010-06-15,0.0007049905430783708
2010-06-16,-0.0002367668836381356
2010-06-17,0.0009277769546429202
2010-06-18,0.0026790628728138198
2010-06-21,0.0016400337583124278
2010-06-22,0.0027880512647147195
2010-06-23,-0.00882860358764753
2010-06-24,-0.0020806456064697758
2010-06-25,0.0009063666071454999
2010-06-28,-0.0010019304168184507
2010-06-29,0.0055839058966214074
2010-06-30,0.0002600033822755725
2010-07-01,-1.3795154006323522e-05
2010-07-02,-0.003530860180801969
2010-07-05,-0.0012798080312114708
2010-07-06,-0.001704024669372669
2010-07-07,-0.0004848992872384519
2010-07-08,-0.0007676605150773884
2010-07-09,-0.0006446646829409826
2010-07-12,-0.0010524875979219307
2010-07-13,-0.00031895080943215734
2010-07-14,0.004114857654934424
2010-07-15,-0.0031038068548347123
2010-07-16,0.005106361280513911
2010-07-19,-0.006042856670165455
2010-07-20,0.009191366361245425
2010-07-21,-0.00042876356140292954
2010-07-22,0.00790550296984087
2010-07-23,0.003769410046531747
2010-07-26,-2.8770380346823058e-05
2010-07-27,0.0006096178126010897
2010-07-28,0.0033826881424318736
2010-07-29,-0.002229438011659122
2010-07-30,0.0022630527636444643
2010-08-02,0.0017344676421852962
2010-08-03,-0.0026679246396021164
2010-08-04,-0.002322402362305131
2010-08-05,0.0004325600982286097
2010-08-06,-0.0024326965327718755
2010-08-09,-0.001902638885374276
2010-08-10,-0.001217194763961604
2010-08-11,-0.002882161643002897
2010-08-12,-0.0038265430389867105
2010-08-13,0.0006481324535795736
2010-08-16,-0.0012614280239503857
2010-08-17,0.00012942195539725936
2010-08-18,-0.0005481781717857047
2010-08-19,-0.0031977534801257428
2010-08-20,-0.002503299341612918
2010-08-23,0.0006790592126168153
2010-08-24,-0.002392293895336156
2010-08-25,0.0008824506353185786
2010-08-26,-0.0014961156432000296
2010-08-27,-0.00020698407334696555
2010-08-30,-0.0016238737443355538
2010-08-31,-0.00209202920861543
2010-09-01,-0.0019375690175825015
2010-09-02,0.00013068611539355677
2010-09-03,0.002675159601608972
2010-09-06,-0.0019644420998634576
2010-09-07,-0.0002878500064783354
2010-09-08,-0.002064224473893575
2010-09-09,0.002496970513605903
2010-09-10,-0.0013358582711507708
2010-09-13,-0.0037564544863189237
2010-09-14,0.005116414470736042
2010-09-15,0.004614768597273585
2010-09-16,0.004839957595814495
2010-09-17,0.0007717845327560213
2010-09-20,-0.002644638961100968
2010-09-21,-0.0028922769687752714
2010-09-22,0.0008292294504522743
2010-09-23,0.0007770599926948585
2010-09-24,-0.00013161689987916997
2010-09-27,-0.002830242805085283
2010-09-28,0.00026613567080153685
2010-09-29,-0.0026543056304333262
2010-09-30,0.005531420686942578
2010-10-01,0.0022259753267268667
2010-10-04,0.0015299932907136481
2010-10-05,-0.0022173625990777033
2010-10-06,-0.0032702462873684204
2010-10-07,0.0017238770867486189
2010-10-08,-0.002601186014661758
2010-10-11,-0.0024227675003745414
2010-10-12,0.003762410001041102
2010-10-13,0.0015593073100280208
2010-10-14,0.0015734869103915716
2010-10-15,0.0008683365612071922
2010-10-18,-0.005441136258632464
2010-10-19,0.0038743967742679354
2010-10-20,-0.002617260093493899
2010-10-21,-0.0023296346062130734
2010-10-22,0.0005453872251172053
2010-10-25,-0.003796896380489431
2010-10-26,0.001189691207177254
2010-10-27,0.0013427635842673264
2010-10-28,-0.0005149176154520061
2010-10-29,0.0012588340230959927
2010-11-01,-0.0023869331138125136
2010-11-02,0.002783865434669871
2010-11-03,0.0010146826450297777
2010-11-04,-0.0017024621369946692
2010-11-05,0.00456042033690644
2010-11-08,0.0015533889735772854
2010-11-09,0.0006737351431088424
2010-11-10,0.0019703724625173757
2010-11-11,0.0026215872225657175
2010-11-12,-0.0011273163077210016
2010-11-15,-0.0004953338314663406
2010-11-16,0.0022656957618803807
2010-11-17,-0.0015100072100939568
2010-11-18,0.0003637557507104381
2010-11-19,-0.003385783407683999
2010-11-22,-0.0004715021731619613
2010-11-23,-0.0025219741145228285
2010-11-24,-0.0010573362309334398
2010-11-25,0.0
2010-11-26,-0.0009329599127585586
2010-11-29,0.0018756411418926432
2010-11-30,-0.0014959993450351316
2010-12-01,0.0018183234677773942
2010-12-02,0.005201641970386077
2010-12-03,-0.0018999238614168961
2010-12-06,-0.002784568956768175
2010-12-07,3.3884492194154306e-05
2010-12-08,0.0010632661478046383
2010-12-09,-0.00197162660658007
2010-12-10,0.0017570074385576335
2010-12-13,-0.0017273950473078166
2010-12-14,0.0022660449370362555
2010-12-15,0.001476809540244921
2010-12-16,0.002102451885122575
2010-12-17,0.001151146704765482
2010-12-20,-0.005669130649731506
2010-12-21,-0.0002452975571435994
2010-12-22,-0.001044521575487528
2010-12-23,0.0006335434067748718
2010-12-24,0.0
2010-12-27,-0.003118154539951833
2010-12-28,0.0009596314790490397
2010-12-29,0.00047450348249019627
2010-12-30,-0.000373955649523598
2010-12-31,-0.002175968373306291
2011-01-03,-0.0022183081534136234
2011-01-04,-0.006583658554895876
2011-01-05,-0.0014839273960663415
2011-01-06,-0.0009877402537693024
2011-01-07,0.0022149816524423523
2011-01-10,-0.003219894437022467
2011-01-11,-0.0007311041410322314
2011-01-12,-0.002737122537816256
2011-01-13,0.0005745971477189784
2011-01-14,0.00741094173373094
2011-01-17,-0.0018945645801058608
2011-01-18,0.002893737760398119
2011-01-19,-7.181845112407312e-05
2011-01-20,-0.004193778950030526
2011-01-21,-0.002018591098386214
2011-01-24,-0.0010541496910484046
2011-01-25,0.006170371514062408
2011-01-26,0.00513871881656394
2011-01-27,0.0016468942905704176
2011-01-28,0.0004652142069081031
2011-01-31,0.0020195329543213195
2011-02-01,0.0019293615294181249
2011-02-02,-0.0037785715186113406
2011-02-03,0.0026679468776309254
2011-02-04,-0.0008922577339967011
2011-02-07,-0.0010545285173920458
2011-02-08,0.0024894113534661344
2011-02-09,-0.0007851650234055279
2011-02-10,0.0005749453507674078
2011-02-11,0.0009127141927902601
2011-02-14,0.00020715522362774403
2011-02-15,0.002864922264476086
2011-02-16,-0.0026462829873965168
2011-02-17,0.0012796456229784104
2011-02-18,-0.002236232961604804
2011-02-21,-0.001448361462001695
2011-02-22,-0.004570560142740725
2011-02-23,-0.0009688713068510268
2011-02-24,0.0011835053773331422
2011-02-25,-0.00028394784792370846
2011-02-28,-0.001761465774150991
2011-03-01,-0.0024289360362372663
2011-03-02,0.0009752985072125466
2011-03-03,0.00018924933744056543
2011-03-04,-0.0023809509751294526
2011-03-07,-0.002239387403592916
2011-03-08,-0.0006487361936996834
2011-03-09,-0.0009855787836345851
2011-03-10,-0.0007474190512980884
2011-03-11,0.0009818186664064831
2011-03-14,-0.0003253992029381692
2011-03-15,0.0026712352486593397
2011-03-16,0.0003499124225932815
2011-03-17,0.005685278938081502
2011-03-18,-0.0013011037614372868
2011-03-21,-0.00353218124089167
2011-03-22,0.00400773203471117
2011-03-23,0.0018248322669463385
2011-03-24,-7.59895653627594e-05
2011-03-25,-0.0029815585783926723
2011-03-28,0.0003407115882286132
2011-03-29,-0.005697218023723779
2011-03-30,-0.001099531038500429
2011-03-31,-0.0018169232860234664
2011-04-01,-0.003122482080439155
2011-04-04,-0.004549048127022173
2011-04-05,0.00128519201864417
2011-04-06,0.005040766874789615
2011-04-07,-0.0013641163735699819
2011-04-08,-0.00032893689476471896
2011-04-11,0.00017366925345183655
2011-04-12,0.0031444729502317294
2011-04-13,0.000493302256622589
2011-04-14,0.00046535957129763814
2011-04-15,0.0001312453818221333
2011-04-18,-0.001352597593496274
2011-04-19,-0.0014784491470386167
2011-04-20,-0.0005611149858452314
2011-04-21,-0.003719819942309796
2011-04-25,0.0009142419291470545
2011-04-26,-0.007685274823585002
2011-04-27,-0.0005587224556745755
2011-04-28,0.0020202947833864943
2011-04-29,0.004239635086036272
2011-05-02,-0.0011336496712106951
2011-05-03,-0.0005996757011656076
2011-05-04,-0.0008917027497271721
2011-05-05,0.0030254836535805302
2011-05-06,-0.00014242617492631206
2011-05-09,-0.0030914659619184796
2011-05-10,-0.0012086928677104303
2011-05-11,0.0014414880119629808
2011-05-12,0.001135221745541418
2011-05-13,-0.00017781089726368166
2011-05-16,-0.0017403183574201282
2011-05-17,-0.0005261943462360238
2011-05-18,-0.00017082424227677953
2011-05-19,-0.0002451177386616609
2011-05-20,0.0045184341792340555
2011-05-23,-0.00041137240163326887
2011-05-24,0.0006971333780897663
2011-05-25,-0.0017656137269884292
2011-05-26,0.0005012075107224494
2011-05-27,0.002941154765761422
2011-05-30,0.0
2011-05-31,0.0011232685095733006
2011-06-01,0.0035024515677791798
2011-06-02,0.0012317989538261508
2011-06-03,0.001045661696880344
2011-06-06,0.002258091921742599
2011-06-07,-0.0016212801189998567
2011-06-08,0.0006534613531104856
2011-06-09,0.0010740656546944136
2011-06-10,-0.0008748659720927555
2011-06-13,0.0006596970293866736
2011-06-14,-0.004862571489332042
2011-06-15,0.0035930362389352045
2011-06-16,4.0375762072915425e-05
2011-06-17,0.0016863888545455552
2011-06-20,0.0012545897185548605
2011-06-21,-0.0009877779368009047
2011-06-22,0.0037432064764076514
2011-06-23,-0.002153927626826975
2011-06-24,-0.002848851613999464
2011-06-27,0.00150951744139505
2011-06-28,-0.004449069196591531
2011-06-29,1.8186013287064976e-05
2011-06-30,0.003824968485799918
2011-07-01,-0.00016686912403322715
2011-07-04,0.0
2011-07-05,-0.002119247597907195
2011-07-06,0.0015503999727917478
2011-07-07,0.0017007634448553183
2011-07-08,-0.0006205378411864482
2011-07-11,-0.0010203376915719595
2011-07-12,-0.00270166715862562
2011-07-13,0.000984796668838297
2011-07-14,-7.697319770632032e-05
2011-07-15,-0.001630189588400984
2011-07-18,-0.00027742378715194156
2011-07-19,-0.0028400426228956245
2011-07-20,0.0033972074730055633
2011-07-21,-0.005927920222175652
2011-07-22,0.006003303302363027
2011-07-25,-0.0025799979822587176
2011-07-26,0.002583139271689604
2011-07-27,0.0019972032711030895
2011-07-28,-0.0038501283667626523
2011-07-29,0.0024729829866430198
2011-08-01,0.0034346803793712495
2011-08-02,-0.0029570631256744234
2011-08-03,0.003293097910602083
2011-08-04,0.007004491598729016
2011-08-05,-0.010848012516046621
2011-08-08,-0.0027432398824935
2011-08-09,0.0028629098175717545
2011-08-10,0.004224734935169794
2011-08-11,-0.003928717232592294
2011-08-12,-0.0021471395649546665
2011-08-15,0.0028018575393586645
2011-08-16,-0.0026909041232019582
2011-08-17,0.00022295168686884285
2011-08-18,-0.004112517709804853
2011-08-19,-0.0001814546178855601
2011-08-22,-0.0030181721943866196
2011-08-23,0.0006992675080620928
