date,equity,ret_m,regime,n_picks,year
2005-09-30,1.9720791096309418,-0.059995811040071,recovery,7,2005
2005-10-31,2.096804860243174,0.06431012516530016,normal,15,2005
2005-11-30,2.1502391266351393,0.026510172197746477,recovery,7,2005
2005-12-31,2.217481053909032,0.03230414104558493,normal,15,2005
2006-01-31,2.2514605244464603,0.01633979452146421,recovery,7,2006
2006-02-28,2.242697645342598,-0.0028949814776493884,recovery,7,2006
2006-03-31,2.3166320506781974,0.03400072965503571,recovery,7,2006
2006-04-30,2.24407802528825,-0.030349101411994463,recovery,7,2006
2006-05-31,2.2536795043601563,0.005283869089259246,bull,7,2006
2006-06-30,2.254358509624428,0.0013025900015245732,normal,15,2006
2006-07-31,2.4125588462311374,0.07124656958556205,recovery,7,2006
2006-08-31,2.7060801562550045,0.12278668328933548,recovery,7,2006
2006-09-30,2.7953391553575604,0.0340186288208869,recovery,7,2006
2006-10-31,2.851947918624006,0.02127239761723492,recovery,7,2006
2006-11-30,3.0228745133429986,0.060994274824161955,recovery,7,2006
2006-12-31,3.046264846561386,0.00874652495907616,recovery,7,2006
2007-01-31,3.072509850868085,0.009625095393823323,recovery,7,2007
2007-02-28,3.31020718803762,0.07844103666915424,bull,7,2007
2007-03-31,3.5160335484579432,0.06324254091357616,recovery,7,2007
2007-04-30,4.1299516571185535,0.17578108567096465,recovery,7,2007
2007-05-31,4.29250644272761,0.04040037334757592,recovery,7,2007
2007-06-30,4.374002345197169,0.020005627094857488,bull,7,2007
2007-07-31,4.4197861788372546,0.011478741908870403,bull,7,2007
2007-08-31,4.8870115666370015,0.10681903426243505,recovery,7,2007
2007-09-30,5.0284400681593,0.029969639536742143,recovery,7,2007
2007-10-31,4.768149499411306,-0.05081449572087575,recovery,7,2007
2007-11-30,4.7094400684692035,-0.011324157668730182,normal,15,2007
2007-12-31,4.333753300564347,-0.0788519805144492,normal,15,2007
2008-01-31,4.882525688876936,0.1277552650130015,normal,15,2008
2008-02-29,4.53161300517849,-0.07094208133573311,normal,15,2008
2008-03-31,5.251242004122646,0.15996191568397822,normal,15,2008
2008-04-30,5.334269230245294,0.01682779709873539,normal,15,2008
2008-05-31,4.778771957693893,-0.10324070519643974,normal,15,2008
2008-06-30,4.656917599945375,-0.024523618119234876,normal,15,2008
2008-07-31,4.865594115807651,0.04585586406879275,normal,15,2008
2008-08-31,4.175977347657082,-0.1408741860358876,normal,15,2008
2008-09-30,4.175977347657082,0.0,crash,0,2008
2008-10-31,4.175977347657082,0.0,crash,0,2008
2008-11-30,4.175977347657082,0.0,crash,0,2008
2008-12-31,4.099164413209878,-0.017411413116765705,normal,15,2008
2009-01-31,4.099164413209878,0.0,crash,0,2009
2009-02-28,4.099164413209878,0.0,crash,0,2009
2009-03-31,4.922887867429356,0.20215126459241217,normal,15,2009
2009-04-30,6.042017404103917,0.22856047759862594,normal,15,2009
2009-05-31,6.029873181356761,-0.0010109725358554058,recovery,7,2009
2009-06-30,7.080944276457325,0.1754861330551628,normal,15,2009
2009-07-31,7.204705804496131,0.01849660732347299,recovery,7,2009
2009-08-31,7.650530295084426,0.06294256717447988,recovery,7,2009
2009-09-30,8.650403026231304,0.13182508327340306,recovery,7,2009
2009-10-31,9.098543701956013,0.052858615453114266,recovery,7,2009
2009-11-30,9.464184771170254,0.041227996471918923,recovery,7,2009
2009-12-31,10.047773922704508,0.06272563328402857,recovery,7,2009
2010-01-31,10.506520646681176,0.04670325639002088,bull,7,2010
2010-02-28,11.451749742345568,0.0910570055294084,recovery,7,2010
2010-03-31,11.471800862852055,0.0027536756707911905,recovery,7,2010
2010-04-30,9.973940094517177,-0.12969862902121843,recovery,7,2010
2010-05-31,9.973940094517177,0.0,crash,0,2010
2010-06-30,10.763933237261167,0.08028600965123021,normal,15,2010
2010-07-31,10.900140520551998,0.013667711571610099,normal,15,2010
2010-08-31,11.591940220836406,0.06453157578315212,normal,15,2010
2010-09-30,12.200602778120881,0.05356095364968959,recovery,7,2010
2010-10-31,13.114815527740966,0.07600777682511539,recovery,7,2010
2010-11-30,13.622340599250187,0.03973834378247017,normal,15,2010
2010-12-31,13.936691556417236,0.02410023424195811,recovery,7,2010
2011-01-31,14.404703888952495,0.03461592398700136,recovery,7,2011
2011-02-28,15.22850772664113,0.05824816640696446,recovery,7,2011
2011-03-31,15.366763614964684,0.010088843689884544,bull,7,2011
2011-04-30,15.580716273424908,0.014938016670126442,recovery,7,2011
2011-05-31,14.652139398398562,-0.058656486183536034,bull,7,2011
2011-06-30,14.141469397111427,-0.033886817669730104,recovery,7,2011
2011-07-31,13.526331648524788,-0.042541397939133314,bull,7,2011
2011-08-31,12.186253894644647,-0.09816994999364603,normal,15,2011
2011-09-30,12.186253894644647,0.0,crash,0,2011
2011-10-31,11.473623899550665,-0.05753571952029875,normal,15,2011
2011-11-30,11.593792440884995,0.011484944976993093,normal,15,2011
2011-12-31,13.408400579396277,0.15767316607002685,recovery,7,2011
2012-01-31,14.877249212510998,0.11065755126294073,recovery,7,2012
2012-02-29,14.996034750990948,0.008993368489399323,recovery,7,2012
2012-03-31,15.799694777276553,0.05464614814386301,recovery,7,2012
2012-04-30,15.340197750870672,-0.028110762857297647,normal,15,2012
2012-05-31,16.0821985527906,0.049419121648972233,bull,7,2012
2012-06-30,15.758156714054872,-0.019168269007444887,recovery,7,2012
2012-07-31,16.00368886844616,0.016597871674612227,recovery,7,2012
2012-08-31,16.899274842325266,0.05701823950799279,recovery,7,2012
2012-09-30,17.99488901223706,0.06589792060407222,recovery,7,2012
2012-10-31,19.14243000840467,0.06483521998797663,bull,7,2012
2012-11-30,19.269888301857826,0.007666083713930863,recovery,7,2012
2012-12-31,21.80692596583182,0.1327909315617489,recovery,7,2012
2013-01-31,22.977851665942843,0.054749878754125667,recovery,7,2013
2013-02-28,25.0916780813829,0.09308717113387063,recovery,7,2013
2013-03-31,29.87803201072254,0.19194658299333908,recovery,7,2013
2013-04-30,30.41027266784529,0.018832611542220882,recovery,7,2013
2013-05-31,29.900927691144634,-0.01576487404066835,recovery,7,2013
2013-06-30,31.695669209688784,0.06108402167372785,bull,7,2013
2013-07-31,32.27655793468558,0.019346415680374443,recovery,7,2013
2013-08-31,34.02462913020238,0.055214372206017624,bull,7,2013
2013-09-30,36.03313655404263,0.06009107760663751,recovery,7,2013
2013-10-31,35.246648077863355,-0.02084765907194159,recovery,7,2013
2013-11-30,35.65505295574833,0.012599655451019716,recovery,7,2013
2013-12-31,35.99315790167538,0.010493158809220055,recovery,7,2013
2014-01-31,36.15852581003088,0.005600026244895639,bull,7,2014
2014-02-28,36.33461550264126,0.0058758114259341385,recovery,7,2014
2014-03-31,33.97613743779828,-0.06397392362907023,recovery,7,2014
2014-04-30,33.73082452305313,-0.006226379500032131,bull,7,2014
2014-05-31,33.75410500802458,0.001691876160138867,recovery,7,2014
2014-06-30,32.78679195072222,-0.027685327325903467,recovery,7,2014
2014-07-31,33.348326662003835,0.01814500243104403,bull,7,2014
2014-08-31,32.164357304416974,-0.03453764908213165,recovery,7,2014
2014-09-30,31.66292959880249,-0.014604149461023168,bull,7,2014
2014-10-31,32.476187058629904,0.026711557215280353,recovery,7,2014
2014-11-30,33.63304097680977,0.03665826359834316,recovery,7,2014
2014-12-31,37.39098418784214,0.11284651977350965,bull,7,2014
2015-01-31,39.02195963138063,0.044664148335885286,bull,7,2015
2015-02-28,38.0816981807299,-0.023118819279555506,recovery,7,2015
2015-03-31,43.689548267468126,0.1484068105751401,bull,7,2015
2015-04-30,44.407150349054575,0.01744247111167525,recovery,7,2015
2015-05-31,43.48270463398763,-0.0198373342418457,recovery,7,2015
2015-06-30,45.04528009057868,0.03697253518575933,normal,15,2015
2015-07-31,40.554687372819906,-0.09878942757498858,recovery,7,2015
2015-08-31,37.153644601615774,-0.08294606995347131,normal,15,2015
2015-09-30,42.74375679447875,0.15161093337141454,normal,15,2015
2015-10-31,41.5203056186809,-0.027650571614340383,recovery,7,2015
2015-11-30,39.90510203428123,-0.037939473562294046,normal,15,2015
2015-12-31,34.95801988738417,-0.12309426322922187,normal,15,2015
2016-01-31,36.21226312152056,0.036915470324887116,normal,15,2016
2016-02-29,39.12817267498876,0.08160431408461288,normal,15,2016
2016-03-31,40.56458943506508,0.037748298827410896,recovery,7,2016
2016-04-30,40.612886526980844,0.0021928147978720848,normal,15,2016
2016-05-31,38.89010785706761,-0.041460969091685035,recovery,7,2016
2016-06-30,42.872000171483684,0.1034917991046714,normal,15,2016
2016-07-31,42.57796453956776,-0.005864318104720927,recovery,7,2016
2016-08-31,43.531001984202504,0.02340675586474672,recovery,7,2016
2016-09-30,43.44266127918206,-0.0010304048964944988,bull,7,2016
2016-10-31,42.88761274584881,-0.011788365974013622,normal,15,2016
2016-11-30,42.87621267484361,0.0007349222487207478,recovery,7,2016
2016-12-31,45.548899201175466,0.06339834725238222,recovery,7,2016
2017-01-31,49.06268945670719,0.07822147448730746,recovery,7,2017
2017-02-28,49.75859080879826,0.01519912095232962,recovery,7,2017
2017-03-31,52.13180952310641,0.0487433962337196,bull,7,2017
2017-04-30,53.29463472146077,0.02332881195154879,recovery,7,2017
2017-05-31,53.70096210384936,0.008632803313388723,recovery,7,2017
2017-06-30,57.192783527464236,0.06608953207044113,bull,7,2017
2017-07-31,59.51392862674167,0.04162620621993437,recovery,7,2017
2017-08-31,65.58091447246741,0.10304532986255677,recovery,7,2017
2017-09-30,67.13226124950306,0.024680141330224493,recovery,7,2017
2017-10-31,67.42383723903536,0.0053486551982124,recovery,7,2017
2017-11-30,71.07506850228617,0.05520862695445521,recovery,7,2017
2017-12-31,77.32495877862101,0.08902267378428314,recovery,7,2017
2018-01-31,69.46690218927284,-0.10072453026478231,recovery,7,2018
2018-02-28,71.92044095649165,0.03635589210135643,bull,7,2018
2018-03-31,66.81321504006723,-0.07008224302098445,bull,7,2018
2018-04-30,74.76338835646634,0.12011114175795368,recovery,7,2018
2018-05-31,72.05099623072518,-0.03531499928551231,recovery,7,2018
2018-06-30,71.96153518115543,-0.00024187702782127105,bull,7,2018
2018-07-31,70.49859580891024,-0.019348811886324573,recovery,7,2018
2018-08-31,66.72645975012838,-0.052559100834039724,recovery,7,2018
2018-09-30,61.150492762127925,-0.08264720328614843,recovery,7,2018
2018-10-31,61.39225166798368,0.004958465541865605,normal,15,2018
2018-11-30,58.893147922857615,-0.039746899304163065,recovery,7,2018
2018-12-31,58.893147922857615,0.0,crash,0,2018
2019-01-31,61.82821625798106,0.050888066730843055,normal,15,2019
2019-02-28,63.12383254111631,0.021977074302552226,recovery,7,2019
2019-03-31,62.728881472334116,-0.005262028338034639,recovery,7,2019
2019-04-30,57.65938435755777,-0.07989589317845118,recovery,7,2019
2019-05-31,61.051005564489124,0.05988155029894894,normal,15,2019
2019-06-30,62.11505993169139,0.01844738827735557,recovery,7,2019
2019-07-31,59.27627295800713,-0.04474681934098243,normal,15,2019
2019-08-31,59.227424126848234,0.00017608866343861917,normal,15,2019
2019-09-30,62.367838895146264,0.05407706117022341,recovery,7,2019
2019-10-31,65.31100383458937,0.0482386655198349,recovery,7,2019
2019-11-30,67.25842587642141,0.03084851977719971,recovery,7,2019
2019-12-31,67.77572007357277,0.008699843226537655,recovery,7,2019
2020-01-31,65.28055170175878,-0.03585092820226736,bull,7,2020
2020-02-29,55.11424121666253,-0.15488749422129278,normal,15,2020
2020-03-31,55.11424121666253,0.0,crash,0,2020
2020-04-30,57.4267134842904,0.043000800029037584,normal,15,2020
2020-05-31,63.22013146744811,0.1019856621194628,recovery,7,2020
2020-06-30,59.12204288261583,-0.06388641192252477,recovery,7,2020
2020-07-31,67.15581764929479,0.13702161516057731,recovery,7,2020
2020-08-31,64.18190806698463,-0.04332704938958486,recovery,7,2020
2020-09-30,59.49567580401887,-0.07208693495216728,bull,7,2020
2020-10-31,62.21960244201744,0.04683043741704514,bull,7,2020
2020-11-30,66.926016420769,0.07671869958716152,recovery,7,2020
2020-12-31,69.78958087109996,0.0438308455743085,recovery,7,2020
2021-01-31,78.43611872513928,0.12501941376482598,bull,7,2021
2021-02-28,72.8349928353167,-0.070480514320945,recovery,7,2021
2021-03-31,75.95773372781353,0.04391810221255489,recovery,7,2021
2021-04-30,79.54909891019767,0.04832942914248336,recovery,7,2021
2021-05-31,79.70475317060809,0.002959666436756348,recovery,7,2021
2021-06-30,78.121994341942,-0.018876648810505783,recovery,7,2021
2021-07-31,79.91869663004346,0.02402269679921963,recovery,7,2021
2021-08-31,78.69910722050787,-0.014274651271040818,recovery,7,2021
2021-09-30,77.89637863723048,-0.009209179822795979,bull,7,2021
2021-10-31,77.16039966267876,-0.008456636223354592,recovery,7,2021
2021-11-30,81.35512429066803,0.055419116639297245,bull,7,2021
2021-12-31,71.74124685904314,-0.11728903931870044,recovery,7,2021
2022-01-31,68.10557919815035,-0.04972723592260776,bull,7,2022
2022-02-28,66.3919685006061,-0.024185276595686818,normal,15,2022
2022-03-31,63.120302507693616,-0.04832636506160377,recovery,7,2022
2022-04-30,63.120302507693616,0.0,crash,0,2022
2022-05-31,62.540789056682975,-0.00818928360646717,normal,15,2022
2022-06-30,62.540789056682975,0.0,crash,0,2022
2022-07-31,61.224125246609454,-0.020072954280740806,normal,15,2022
2022-08-31,52.87754775876957,-0.1354637077491306,normal,15,2022
2022-09-30,52.87754775876957,0.0,crash,0,2022
2022-10-31,74.55553489059369,0.41137719540468237,normal,15,2022
2022-11-30,73.84539906691815,-0.00853345772683202,recovery,7,2022
2022-12-31,81.53571572776482,0.10524601521707022,normal,15,2022
2023-01-31,74.5356660773609,-0.08493749410593482,recovery,7,2023
2023-02-28,75.84546209802205,0.01859133321092777,normal,15,2023
2023-03-31,78.50016674199621,0.03603753360918484,recovery,7,2023
2023-04-30,74.9565526670081,-0.044185670358343615,recovery,7,2023
2023-05-31,72.81949248472033,-0.027538190111119114,recovery,7,2023
2023-06-30,76.17833048323811,0.04717270700982805,recovery,7,2023
2023-07-31,74.08493624987761,-0.026506686681189207,recovery,7,2023
2023-08-31,73.29769956132166,-0.009635772858280352,recovery,7,2023
2023-09-30,69.48120939687354,-0.05111946796033303,bull,7,2023
2023-10-31,73.02021056474703,0.051986637870823305,normal,15,2023
2023-11-30,74.63455925557791,0.023131376180534277,recovery,7,2023
2023-12-31,72.50716106439943,-0.027531728878263703,recovery,7,2023
2024-01-31,73.9036423816483,0.02028018909669468,recovery,7,2024
2024-02-29,77.50454715681623,0.049774094833619095,recovery,7,2024
2024-03-31,74.60443020267053,-0.03645512358283916,recovery,7,2024
2024-04-30,76.74885573020667,0.029773717229841516,bull,7,2024
2024-05-31,76.6603562767824,-0.00015325779051980886,recovery,7,2024
2024-06-30,79.45129994806206,0.037444053764825284,recovery,7,2024
2024-07-31,80.1293689021185,0.009543941169404898,bull,7,2024
2024-08-31,89.86104651525709,0.12257214483554592,recovery,7,2024
2024-09-30,93.37494711811703,0.0401438571915711,recovery,7,2024
2024-10-31,95.78435864281806,0.02683044907552766,recovery,7,2024
2024-11-30,98.6351287919367,0.030793169715443814,recovery,7,2024
2024-12-31,99.29425245813566,0.00769013354160299,bull,7,2024
