entry_idx,entry_date,regime,picks,weights,initial_capital,nav,status,exit_date,exit_nav,return_pct
163,2017-04-28,recovery,"COL,NVDA,AMD","0.274,0.400,0.326",143.56700353019383,182.6623044491343,exited,2017-10-31,182.6623044491343,27.231397157856165
164,2017-05-31,recovery,"COL,NVDA,AMD","0.304,0.400,0.296",38.632124621727314,44.348758091297356,exited,2017-11-30,44.348758091297356,14.797616039877127
165,2017-06-30,recovery,"NVDA,COL,MU","0.295,0.305,0.400",1295.346089829232,1644.0770638749173,exited,2017-12-29,1644.0770638749173,26.92183786123592
166,2017-07-31,recovery,"NVDA,CMG,MU","0.248,0.400,0.352",86.63458190279822,112.58795870165483,exited,2018-01-31,112.58795870165483,29.95729445312685
167,2017-08-31,recovery,"NVDA,BSX,AMD","0.332,0.400,0.268",138.29555058505593,154.78404921046555,exited,2018-02-28,154.78404921046555,11.922653010639483
168,2017-09-29,recovery,"NVDA,COL,NRG","0.350,0.366,0.284",24.86104492586456,25.765153994762827,exited,2018-03-29,25.765153994762827,3.636649511693135
169,2017-10-31,recovery,"NVDA,APH,MU","0.266,0.400,0.334",183.6623044491343,187.6534807181305,exited,2018-04-30,187.6534807181305,2.1731058427950645
170,2017-11-30,recovery,"COL,NVDA,ALGN","0.333,0.267,0.400",45.348758091297356,48.346131730860776,exited,2018-05-31,48.346131730860776,6.609604685378656
171,2017-12-29,recovery,"NVDA,RF,ALGN","0.240,0.400,0.360",1645.0770638749173,2077.433948097916,exited,2018-06-29,2077.433948097916,26.28186203049956
172,2018-01-31,recovery,"NVDA,RF,ALGN","0.278,0.400,0.322",113.58795870165483,125.54596424174592,exited,2018-07-31,125.54596424174592,10.527529217687114
173,2018-02-28,recovery,"NVDA,CSX,ALGN","0.257,0.400,0.343",155.78404921046555,211.53099212024605,exited,2018-08-31,211.53099212024605,35.78475665019203
174,2018-03-29,recovery,"NVDA,HPE,ALGN","0.266,0.400,0.334",26.765153994762827,32.63860239071504,exited,2018-09-28,32.63860239071504,21.944384841206155
