split,strategy,top_k,train_cagr,train_cagr_spy,train_edge,train_win_rate,train_n_picks,train_median_ret,test_cagr,test_cagr_spy,test_edge,test_win_rate,test_n_picks,test_median_ret
R2,explosive_winners_amped,3,0.16339519815207393,0.1239675252971332,0.039427672854940726,0.8148148148148148,216,7.249752180601468,0.16395961029783873,0.14598840914355557,0.017971201154283162,0.8240740740740741,108,2.3317828213332943
R2,explosive_winners_amped,5,0.15861910872778248,0.12396752529713322,0.034651583430649266,0.8166666666666667,360,5.958386835347335,0.1654551516405191,0.14598840914355565,0.01946674249696345,0.8444444444444444,180,2.818871329766818
R2,quality_pullback_amped,1,0.15402640911912988,0.12396752529713322,0.03005888382199666,0.7777777777777778,72,3.783763281797408,0.1984517428125895,0.14598840914355565,0.05246333366903386,0.75,36,1.8653947043960766
R2,quality_pullback_amped,3,0.14607981993590427,0.1239675252971332,0.02211229463877107,0.8194444444444444,216,3.9849882268799246,0.17211728055611147,0.14598840914355557,0.026128871412555904,0.8518518518518519,108,2.777797199049371
R2,quality_pullback_amped,5,0.14014884271856112,0.12396752529713322,0.016181317421427907,0.8277777777777777,360,4.223778911694179,0.16363120191557565,0.14598840914355565,0.017642792772019994,0.8611111111111112,180,2.9158354627141128
R2,best_of_top4,1,0.14950764027089405,0.12396752529713322,0.02554011497376084,0.8194444444444444,72,4.682914661458726,0.18976986627055636,0.14598840914355565,0.04378145712700071,0.9444444444444444,36,3.306161175399318
R2,best_of_top4,3,0.1528652846842626,0.1239675252971332,0.028897759387129407,0.7962962962962963,216,4.865706953156073,0.19032478108025142,0.14598840914355557,0.044336371936695845,0.9074074074074074,108,3.5088504434054806
R2,best_of_top4,5,0.1594106508402065,0.12396752529713322,0.03544312554307329,0.7916666666666666,360,5.159881200249537,0.20427048658964775,0.14598840914355565,0.058282077446092095,0.8833333333333333,180,3.8493926849761917
R2,blended_pullback_momentum,1,0.12969851970489182,0.12396752529713322,0.005730994407758608,0.6944444444444444,72,2.3476384578799863,0.18518238733897413,0.14598840914355565,0.03919397819541848,0.8333333333333334,36,4.369311927312463
R2,blended_pullback_momentum,3,0.14911819902263715,0.1239675252971332,0.025150673725503947,0.7175925925925926,216,3.4403300163656407,0.2290013696098861,0.14598840914355557,0.08301296046633053,0.8518518518518519,108,4.534496392730723
R2,blended_pullback_momentum,5,0.16284472489534643,0.12396752529713322,0.038877199598213216,0.775,360,3.9849882268799246,0.2145379650486292,0.14598840914355565,0.06854955590507356,0.85,180,4.284014431548512
R2,quality_pullback,1,0.14161273314012487,0.12396752529713322,0.01764520784299166,0.7083333333333334,72,1.1551365865523133,0.23047444529088823,0.14598840914355565,0.08448603614733258,0.8333333333333334,36,4.306635287306213
R2,quality_pullback,3,0.16080765102199263,0.1239675252971332,0.036840125724859424,0.7638888888888888,216,3.300789044934642,0.21437257937972698,0.14598840914355557,0.06838417023617141,0.8240740740740741,108,3.554617101606139
R2,quality_pullback,5,0.1632773610148522,0.12396752529713322,0.039309835717719,0.8138888888888889,360,3.5111421501840154,0.20531473298257055,0.14598840914355565,0.0593263238390149,0.8666666666666667,180,3.256131646048468
R2,explosive_winners,1,0.16056494714153338,0.12396752529713322,0.036597421844400166,0.8194444444444444,72,7.979391358550978,0.17320542749826584,0.14598840914355565,0.027217018354710187,0.8611111111111112,36,1.484065207576885
R2,explosive_winners,3,0.1619263666244216,0.1239675252971332,0.03795884132728841,0.8240740740740741,216,7.0613070581302235,0.16533842531883436,0.14598840914355557,0.01935001617527879,0.8148148148148148,108,2.1188209351472653
R2,explosive_winners,5,0.1586710529875719,0.12396752529713322,0.034703527690438676,0.8166666666666667,360,5.4881176128406635,0.16446061457662858,0.14598840914355565,0.01847220543307293,0.8444444444444444,180,2.818871329766818
R2,pullback_in_winner,1,0.1290819087783364,0.12396752529713322,0.005114383481203175,0.6805555555555556,72,1.9298545510070608,0.18518238733897413,0.14598840914355565,0.03919397819541848,0.8333333333333334,36,4.369311927312463
R2,pullback_in_winner,3,0.1489567234685672,0.1239675252971332,0.024989198171433996,0.7175925925925926,216,3.300789044934642,0.23349096275092557,0.14598840914355557,0.08750255360737,0.8611111111111112,108,5.091172954749232
R2,pullback_in_winner,5,0.16580387880233194,0.12396752529713322,0.04183635350519872,0.7722222222222223,360,3.4754760743813504,0.23332742307388485,0.14598840914355565,0.0873390139303292,0.8611111111111112,180,4.534496392730723
R3,strategy_rotation,1,0.1484893398744866,0.14267808389299738,0.005811255981489211,0.7746478873239436,71,2.780279921777264,0.14412713962778412,0.14440455848144831,-0.0002774188536641964,0.5,36,0.026502805942109464
R3,strategy_rotation,3,0.18756106646686044,0.14267808389299733,0.04488298257386311,0.784037558685446,213,3.104964952569089,0.15681385841592352,0.14440455848144812,0.012409299934475398,0.6203703703703703,108,0.4838686582746474
R3,strategy_rotation,5,0.1909257167221518,0.14267808389299735,0.04824763282915445,0.828169014084507,355,3.3322909887296728,0.20139051034794467,0.14440455848144818,0.05698595186649649,0.6833333333333333,180,0.8296938138737985
R3,grand_ensemble,1,0.15914013497393886,0.14315394755788183,0.015986187416057035,0.8888888888888888,72,4.953335558037866,0.25007423251853655,0.14440455848144831,0.10566967403708824,0.8888888888888888,36,2.0344884257558897
R3,grand_ensemble,3,0.15061229759318437,0.14315394755788183,0.007458350035302541,0.8796296296296297,216,4.361983646925786,0.20042471035639475,0.14440455848144812,0.05602015187494663,0.8425925925925926,108,1.385299705359905
R3,grand_ensemble,5,0.14888793241761827,0.14315394755788188,0.005733984859736391,0.8861111111111111,360,4.088039422500771,0.18730094430692992,0.14440455848144818,0.04289638582548175,0.8277777777777777,180,1.4223544152054444
R3,diamond_ensemble,1,0.16338138812877726,0.14315394755788183,0.020227440570895427,0.9583333333333334,72,5.181433042845924,0.23322553137192112,0.14440455848144831,0.0888209728904728,0.8055555555555556,36,1.3656285391431282
R3,diamond_ensemble,3,0.16045960830928788,0.14315394755788183,0.01730566075140605,0.9259259259259259,216,4.249295104801535,0.22312619630766986,0.14440455848144812,0.07872163782622174,0.8148148148148148,108,1.4650435964013104
R3,diamond_ensemble,5,0.15647063515413448,0.14315394755788188,0.013316687596252597,0.8944444444444445,360,3.840657534699694,0.20837225126024345,0.14440455848144818,0.06396769277879527,0.7777777777777778,180,1.2024974658265053
R3,explosive_winners_amped,1,0.1527230606425011,0.14315394755788183,0.009569113084619274,0.8055555555555556,72,3.387383391978858,0.23870077077362206,0.14440455848144831,0.09429621229217375,0.6666666666666666,36,1.8503902330682802
R3,explosive_winners_amped,3,0.16740146255184638,0.14315394755788183,0.024247514993964547,0.8287037037037037,216,3.946550974943578,0.2725481676252257,0.14440455848144812,0.1281436091437776,0.7314814814814815,108,3.0087286652853957
R3,explosive_winners_amped,5,0.1593511958299374,0.14315394755788188,0.016197248272055514,0.8361111111111111,360,3.7990702937846126,0.253178728056365,0.14440455848144818,0.10877416957491681,0.7222222222222222,180,1.743487058082601
R3,quality_pullback_amped,1,0.17168761699088514,0.14315394755788183,0.02853366943300331,0.7361111111111112,72,2.67596385651176,0.17424270132136432,0.14440455848144831,0.02983814283991601,0.5277777777777778,36,0.12460384437695982
R3,quality_pullback_amped,3,0.15682454788919886,0.14315394755788183,0.013670600331317034,0.8148148148148148,216,3.3263888680614038,0.156205447911295,0.14440455848144812,0.01180088942984689,0.6296296296296297,108,0.3434202170273355
R3,quality_pullback_amped,5,0.1519491997299265,0.14315394755788188,0.008795252172044604,0.8277777777777777,360,3.3682003620655707,0.15486843237871314,0.14440455848144818,0.01046387389726497,0.6888888888888889,180,0.871725748846661
R3,best_of_top4,1,0.16551824396462275,0.14315394755788183,0.022364296406740924,0.8472222222222222,72,3.767147525737587,0.193929627004561,0.14440455848144831,0.0495250685231127,0.6388888888888888,36,0.41189122947146073
R3,best_of_top4,3,0.16750263079287767,0.14315394755788183,0.024348683234995838,0.8240740740740741,216,4.359730511141251,0.20763433534109457,0.14440455848144812,0.06322977685964645,0.6759259259259259,108,0.5522284601804287
R3,best_of_top4,5,0.17526382392253143,0.14315394755788188,0.03210987636464954,0.8194444444444444,360,4.306635287306213,0.20909589559139147,0.14440455848144818,0.06469133710994329,0.7277777777777777,180,1.0873079523364853
R3,blended_pullback_momentum,1,0.14940600885005922,0.14315394755788183,0.006252061292177397,0.7222222222222222,72,3.554617101606139,0.14443644427419713,0.14440455848144831,3.188579274882031e-05,0.6111111111111112,36,0.6605427966894171
R3,blended_pullback_momentum,3,0.18340792327000094,0.14315394755788183,0.04025397571211911,0.7638888888888888,216,3.6434226475552762,0.14371414424964604,0.14440455848144812,-0.0006904142318020778,0.6666666666666666,108,0.8404880833966303
R3,blended_pullback_momentum,5,0.18768569215892966,0.14315394755788188,0.04453174460104778,0.8,360,3.761314513965345,0.17247318471903292,0.14440455848144818,0.028068626237584743,0.7166666666666667,180,1.0877747739064498
R3,quality_pullback,1,0.18604928109896166,0.14315394755788183,0.04289533354107983,0.7361111111111112,72,4.14814813670144,0.1891957848055024,0.14440455848144831,0.04479122632405408,0.5,36,-0.051170163780251854
R3,quality_pullback,3,0.17665634265485242,0.14315394755788183,0.03350239509697059,0.7685185185185185,216,3.2957889844597332,0.16248138266181142,0.14440455848144812,0.0180768241803633,0.6666666666666666,108,0.4838686582746474
R3,quality_pullback,5,0.17119925238527037,0.14315394755788188,0.028045304827388484,0.825,360,3.275412538878085,0.1485776889442376,0.14440455848144818,0.004173130462789415,0.6777777777777778,180,0.5997633484656357
R3,explosive_winners,1,0.16565668129792702,0.14315394755788183,0.02250273374004519,0.8055555555555556,72,4.083911976408061,0.2398557912970127,0.14440455848144831,0.09545123281556439,0.6666666666666666,36,1.8967391641579945
R3,explosive_winners,3,0.16593596153940565,0.14315394755788183,0.022782013981523824,0.8287037037037037,216,4.245550798443679,0.27058822506589175,0.14440455848144812,0.12618366658444363,0.7222222222222222,108,2.876531902072006
R3,explosive_winners,5,0.15702915323076141,0.14315394755788188,0.013875205672879531,0.8361111111111111,360,3.5088395143645505,0.2523704544049389,0.14440455848144818,0.1079658959234907,0.7277777777777777,180,1.8203905740114974
R3,pullback_in_winner,1,0.14940600885005922,0.14315394755788183,0.006252061292177397,0.7222222222222222,72,3.554617101606139,0.14443644427419713,0.14440455848144831,3.188579274882031e-05,0.6111111111111112,36,0.6605427966894171
R3,pullback_in_winner,3,0.18596555923864738,0.14315394755788183,0.042811611680765554,0.7731481481481481,216,3.8962490459153982,0.15698636620798118,0.14440455848144812,0.012581807726533056,0.7129629629629629,108,1.2184775754045554
R3,pullback_in_winner,5,0.19643299135704792,0.14315394755788188,0.05327904379916604,0.8027777777777778,360,3.761314513965345,0.17735684174640556,0.14440455848144818,0.03295228326495739,0.7388888888888889,180,1.2184775754045554
R4,strategy_rotation,1,0.16299609245825686,0.14544798240699552,0.017548110051261334,0.7083333333333334,72,1.4440897824739163,0.10979863390418572,0.1532441769374555,-0.04344554303326979,0.5,36,0.00677481261584173
R4,strategy_rotation,3,0.21048549877340578,0.14544798240699552,0.06503751636641025,0.7407407407407407,216,1.7430756873697426,0.21232004624900322,0.15324417693745543,0.05907586931154779,0.5,108,-0.016060696126118545
R4,strategy_rotation,5,0.211444648446031,0.1454479824069955,0.0659966660390355,0.775,360,1.952433555825451,0.21911112482875886,0.1532441769374555,0.06586694789130335,0.5333333333333333,180,0.09295266264976354
R4,grand_ensemble,1,0.20340877039276364,0.14544798240699552,0.05796078798576812,0.9166666666666666,72,3.947773384788868,0.31095432796597283,0.1532441769374555,0.15771015102851732,0.5,36,0.025287830811256018
R4,grand_ensemble,3,0.17193122916713166,0.14544798240699552,0.026483246760136137,0.8935185185185185,216,2.41075719043945,0.2464468670813377,0.15324417693745543,0.09320269014388227,0.5462962962962963,108,0.14756305332768693
R4,grand_ensemble,5,0.16225156816066477,0.1454479824069955,0.016803585753669276,0.8861111111111111,360,2.329196088585424,0.21639721491231884,0.1532441769374555,0.06315303797486332,0.5777777777777777,180,0.23379703183624423
R4,diamond_ensemble,1,0.20148348846205907,0.14544798240699552,0.05603550605506355,0.9027777777777778,72,2.0599635277347126,0.24401111128243824,0.1532441769374555,0.09076693434498273,0.4444444444444444,36,-0.16820484698079852
R4,diamond_ensemble,3,0.1815517463541774,0.14544798240699552,0.03610376394718187,0.8796296296296297,216,2.4358283629448048,0.20560094461008174,0.15324417693745543,0.052356767672626314,0.5462962962962963,108,0.10916802192843689
R4,diamond_ensemble,5,0.1687904996038492,0.1454479824069955,0.023342517196853707,0.8416666666666667,360,1.955960522517791,0.20490483202623577,0.1532441769374555,0.05166065508878026,0.5944444444444444,180,0.1847435631565053
R4,explosive_winners_amped,1,0.19483411663467573,0.14544798240699552,0.049386134227680206,0.7638888888888888,72,1.6614367299000397,0.12431342949170586,0.1532441769374555,-0.028930747445749652,0.5,36,-0.05129933652883739
R4,explosive_winners_amped,3,0.20994624985356963,0.14544798240699552,0.06449826744657411,0.7777777777777778,216,2.643057801773555,0.2010237181239663,0.15324417693745543,0.04777954118651087,0.6111111111111112,108,0.4822038098682139
R4,explosive_winners_amped,5,0.20104583420718009,0.1454479824069955,0.05559785180018459,0.7833333333333333,360,2.052737124524537,0.20059657100199932,0.1532441769374555,0.04735239406454381,0.6111111111111112,180,0.5470173874134789
R4,quality_pullback_amped,1,0.19134315295700688,0.14544798240699552,0.045895170550011355,0.6388888888888888,72,0.5630641155145686,0.28735399246792137,0.1532441769374555,0.13410981553046586,0.4166666666666667,36,-0.309518191663277
R4,quality_pullback_amped,3,0.16711801406888996,0.14544798240699552,0.021670031661894434,0.7407407407407407,216,1.1548993404539585,0.23067210747006484,0.15324417693745543,0.07742793053260941,0.5370370370370371,108,0.09147094200034045
R4,quality_pullback_amped,5,0.16078415647640212,0.1454479824069955,0.015336174069406627,0.775,360,1.6684865576938843,0.19564780419742653,0.1532441769374555,0.042403627259971016,0.5111111111111111,180,0.03311759457444574
R4,best_of_top4,1,0.19110637004893538,0.14544798240699552,0.04565838764193986,0.7916666666666666,72,1.8940208085106336,0.08931442539974667,0.1532441769374555,-0.06392975153770884,0.4722222222222222,36,-0.09866903042740066
R4,best_of_top4,3,0.1960695553105572,0.14544798240699552,0.050621572903561673,0.7916666666666666,216,1.7844105151653975,0.1913178531824282,0.15324417693745543,0.038073676244972765,0.5740740740740741,108,0.21949932620630308
R4,best_of_top4,5,0.20578551230003608,0.1454479824069955,0.06033752989304059,0.8055555555555556,360,2.3458598798901527,0.2035163786479502,0.1532441769374555,0.05027220171049468,0.5888888888888889,180,0.21867887301932554
R4,blended_pullback_momentum,1,0.1734863655338734,0.14544798240699552,0.02803838312687787,0.7222222222222222,72,2.400840541490582,0.11093044466406995,0.1532441769374555,-0.04231373227338556,0.4166666666666667,36,-0.15709013314693054
R4,blended_pullback_momentum,3,0.2089967000590932,0.14544798240699552,0.06354871765209769,0.7592592592592593,216,2.687541247654828,0.16815318914992655,0.15324417693745543,0.014909012212471123,0.5,108,-0.037392379384997065
R4,blended_pullback_momentum,5,0.2030993811220927,0.1454479824069955,0.057651398715097196,0.7833333333333333,360,2.9598799665459383,0.16019373261983544,0.1532441769374555,0.0069495556823799265,0.5277777777777778,180,0.19205622377084797
R4,quality_pullback,1,0.21952780813523157,0.14544798240699552,0.07407982572823604,0.6666666666666666,72,1.0654978052591448,0.11449301820442523,0.1532441769374555,-0.03875115873303028,0.5833333333333334,36,0.2789200378125558
R4,quality_pullback,3,0.20064165588768812,0.14544798240699552,0.055193673480692595,0.7453703703703703,216,1.9548641648440948,0.19949346711933458,0.15324417693745543,0.04624929018187915,0.5555555555555556,108,0.11231037453600057
R4,quality_pullback,5,0.1902745891812673,0.1454479824069955,0.044826606774271804,0.7722222222222223,360,1.8053499464893608,0.21154444598300529,0.1532441769374555,0.058300269045549774,0.5944444444444444,180,0.2261175671989939
R4,explosive_winners,1,0.19875646690253007,0.14544798240699552,0.05330848449553455,0.7638888888888888,72,1.6918250532764894,0.1258877085869477,0.1532441769374555,-0.027356468350507812,0.5277777777777778,36,0.12440014541192768
R4,explosive_winners,3,0.20953655857697873,0.14544798240699552,0.0640885761699832,0.7685185185185185,216,2.50771121225554,0.20486581034738532,0.15324417693745543,0.051621633409929896,0.6203703703703703,108,0.6164128124378458
R4,explosive_winners,5,0.2001970313156483,0.1454479824069955,0.054749048908652814,0.7861111111111111,360,2.1048331474216377,0.19511819288696838,0.1532441769374555,0.04187401594951287,0.5944444444444444,180,0.4852038984477133
R4,pullback_in_winner,1,0.1734863655338734,0.14544798240699552,0.02803838312687787,0.7222222222222222,72,2.400840541490582,0.11093044466406995,0.1532441769374555,-0.04231373227338556,0.4166666666666667,36,-0.15709013314693054
R4,pullback_in_winner,3,0.2152245094071865,0.14544798240699552,0.06977652700019096,0.7870370370370371,216,3.1908713019992883,0.17317899153570002,0.15324417693745543,0.019934814598244588,0.5,108,-0.037392379384997065
R4,pullback_in_winner,5,0.2191532078328501,0.1454479824069955,0.07370522542585461,0.8,360,3.0267343969678615,0.16736372847792283,0.1532441769374555,0.014119551540467318,0.5277777777777778,180,0.19205622377084797
R5,strategy_rotation,1,0.13361214400226387,0.14733192775989204,-0.013719783757628168,0.5,72,0.026502805942109464,0.371840322139399,0.16103300910350396,0.21080731303589503,0.5142857142857142,35,0.11350574102343769
R5,strategy_rotation,3,0.176263122630502,0.14733192775989204,0.028931194870609966,0.5601851851851852,216,0.24151641036167015,0.23741434514526674,0.16103300910350404,0.0763813360417627,0.4095238095238095,105,-0.4336384804173524
R5,strategy_rotation,5,0.2067878716356471,0.147331927759892,0.05945594387575509,0.6083333333333333,360,0.4868019506837157,0.20108253696592315,0.16103300910350388,0.040049527862419276,0.44,175,-0.38079997594992854
R5,grand_ensemble,1,0.26842823517467335,0.14733192775989204,0.1210963074147813,0.6944444444444444,72,0.9275024696388164,0.024369745347629788,0.16240723124347572,-0.13803748589584594,0.5,36,0.040126870839585105
R5,grand_ensemble,3,0.21516143695830406,0.14733192775989204,0.06782950919841202,0.6944444444444444,216,0.9625499657844843,0.0491748469775015,0.1624072312434758,-0.11323238426597432,0.5185185185185185,108,0.09176027908868478
R5,grand_ensemble,5,0.19656287315183996,0.147331927759892,0.049230945391947945,0.7027777777777777,360,0.9515456739096093,0.06499344229088846,0.16240723124347575,-0.09741378895258729,0.5222222222222223,180,0.05840990820933689
R5,diamond_ensemble,1,0.23629603158873938,0.14733192775989204,0.08896410382884734,0.625,72,0.7678372687943492,-0.05248030434270079,0.16240723124347572,-0.21488753558617651,0.2777777777777778,36,-0.4312425606864596
R5,diamond_ensemble,3,0.21830449960825138,0.14733192775989204,0.07097257184835934,0.6805555555555556,216,0.847371223681571,0.05989561492085549,0.1624072312434758,-0.10251161632262032,0.42592592592592593,108,-0.18671034731284597
R5,diamond_ensemble,5,0.20736768424751756,0.147331927759892,0.06003575648762555,0.6861111111111111,360,0.7834504662017802,0.06736019005213277,0.16240723124347575,-0.09504704119134298,0.4444444444444444,180,-0.09431860282627313
R5,explosive_winners_amped,1,0.21339453047733906,0.14733192775989204,0.06606260271744702,0.5833333333333334,72,0.9106682020247484,0.19124228428934986,0.16240723124347572,0.028835053045874137,0.6666666666666666,36,0.33282830831225063
R5,explosive_winners_amped,3,0.25627579059380756,0.14733192775989204,0.10894386283391552,0.6712962962962963,216,1.057837782191743,0.12894663189669042,0.1624072312434758,-0.033460599346785386,0.5555555555555556,108,0.04862748408304007
R5,explosive_winners_amped,5,0.24033860348099673,0.147331927759892,0.09300667572110471,0.6666666666666666,360,0.9905099918992412,0.09126202204721946,0.16240723124347575,-0.07114520919625629,0.4888888888888889,180,-0.02185205781332633
R5,quality_pullback_amped,1,0.2162021131318126,0.14733192775989204,0.06887018537192055,0.4722222222222222,72,-0.17669354838709678,0.09288116427104809,0.16240723124347572,-0.06952606697242764,0.3611111111111111,36,-0.7245580059690376
R5,quality_pullback_amped,3,0.18310739438300003,0.14733192775989204,0.03577546662310799,0.5833333333333334,216,0.21286670434977772,0.19625610628904358,0.1624072312434758,0.03384887504556777,0.4351851851851852,108,-0.4176284793645997
R5,quality_pullback_amped,5,0.16886788181843967,0.147331927759892,0.021535954058547663,0.6,360,0.313079207969298,0.16240317549828165,0.16240723124347575,-4.055745194103677e-06,0.4444444444444444,180,-0.39530679361228227
R5,best_of_top4,1,0.16840167544774678,0.14733192775989204,0.021069747687854745,0.5555555555555556,72,0.23566897580149127,0.24782617585911604,0.16240723124347572,0.08541894461564031,0.5833333333333334,36,0.538961246318254
R5,best_of_top4,3,0.20301158855244622,0.14733192775989204,0.05567966079255418,0.625,216,0.4126469562246893,0.23567126897329913,0.1624072312434758,0.07326403772982332,0.5092592592592593,108,0.0120886185386333
R5,best_of_top4,5,0.20748766696980228,0.147331927759892,0.06015573920991027,0.6583333333333333,360,0.643468078091453,0.19654627163717792,0.16240723124347575,0.034139040393702164,0.45555555555555555,180,-0.16740987157733178
R5,blended_pullback_momentum,1,0.13416306122125676,0.14733192775989204,-0.013168866538635277,0.5138888888888888,72,0.06062564740222276,0.3867534017969179,0.16240723124347572,0.2243461705534422,0.4166666666666667,36,-0.5005693331130283
R5,blended_pullback_momentum,3,0.1520374080131644,0.14733192775989204,0.004705480253272359,0.5833333333333334,216,0.45078420240553674,0.23434690069041408,0.1624072312434758,0.07193966944693828,0.42592592592592593,108,-0.2771120557788439
R5,blended_pullback_momentum,5,0.16874537748857138,0.147331927759892,0.021413449728679368,0.6222222222222222,360,0.6434994526245793,0.21628463031567374,0.16240723124347575,0.05387739907219799,0.45555555555555555,180,-0.14034470184409908
R5,quality_pullback,1,0.1696640750621578,0.14733192775989204,0.022332147302265765,0.5416666666666666,72,0.18920001402131226,0.3644255246904699,0.16240723124347572,0.20201829344699418,0.4166666666666667,36,-0.4418500523570529
R5,quality_pullback,3,0.17494427794392617,0.14733192775989204,0.02761235018403413,0.6111111111111112,216,0.2676845557723001,0.26444025646596175,0.1624072312434758,0.10203302522248595,0.46296296296296297,108,-0.1318728064254724
R5,quality_pullback,5,0.17121643046269852,0.147331927759892,0.02388450270280651,0.6361111111111111,360,0.45078420240553674,0.2148484872880911,0.16240723124347575,0.05244125604461536,0.4444444444444444,180,-0.15027713719213137
R5,explosive_winners,1,0.21467089907377868,0.14733192775989204,0.06733897131388664,0.5972222222222222,72,0.9106682020247484,0.18916131271218037,0.16240723124347572,0.026754081468704644,0.6388888888888888,36,0.2214636978186979
R5,explosive_winners,3,0.25541230058475556,0.14733192775989204,0.10808037282486352,0.6712962962962963,216,1.2305620398765003,0.1195398058494442,0.1624072312434758,-0.042867425394031614,0.5185185185185185,108,0.01073271329356773
R5,explosive_winners,5,0.23849728896204425,0.147331927759892,0.09116536120215224,0.6611111111111111,360,0.9922266129076016,0.09970454768025848,0.16240723124347575,-0.06270268356321727,0.48333333333333334,180,-0.03662611042740155
R5,pullback_in_winner,1,0.13416306122125676,0.14733192775989204,-0.013168866538635277,0.5138888888888888,72,0.06062564740222276,0.3867534017969179,0.16240723124347572,0.2243461705534422,0.4166666666666667,36,-0.5005693331130283
R5,pullback_in_winner,3,0.16229996948934908,0.14733192775989204,0.014968041729457038,0.6064814814814815,216,0.5079966520196271,0.23520409825262614,0.1624072312434758,0.07279686700915033,0.37962962962962965,108,-0.3428919240688612
R5,pullback_in_winner,5,0.17433639847748733,0.147331927759892,0.02700447071759532,0.6333333333333333,360,0.648220230747755,0.21309335345247454,0.16240723124347575,0.05068612220899879,0.4166666666666667,180,-0.23630111436562862
R6,strategy_rotation,1,0.20883613175494783,0.1554787776028355,0.053357354152112346,0.5070422535211268,71,0.11350574102343769,0.4217178214421855,0.2127520548917536,0.2089657665504319,0.4583333333333333,24,-0.15124751317693758
R6,strategy_rotation,3,0.21890869550486747,0.15547877760283554,0.06342991790203192,0.45539906103286387,213,-0.17170465295998105,0.5640094418164383,0.21275205489175347,0.35125738692468483,0.5416666666666666,72,0.14293815787977993
R6,strategy_rotation,5,0.21463857481592377,0.15547877760283557,0.0591597972130882,0.48732394366197185,355,-0.0834316560036833,0.5613285217154752,0.21275205489175367,0.34857646682372156,0.575,120,0.26141985797645584
R6,grand_ensemble,1,0.26641952827208837,0.15590860384148786,0.11051092443060051,0.5,72,0.025287830811256018,0.47100151409605134,0.2127520548917536,0.25824945920429776,0.7916666666666666,24,0.7441013687727185
R6,grand_ensemble,3,0.20805689259078913,0.1559086038414879,0.05214828874930122,0.5324074074074074,216,0.1101540062282379,0.38156898326560523,0.21275205489175347,0.16881692837385176,0.7777777777777778,72,0.439545564946224
R6,grand_ensemble,5,0.1835068778737863,0.1559086038414879,0.027598274032298392,0.55,360,0.12100660024553211,0.4154908279619948,0.21275205489175367,0.20273877307024116,0.7166666666666667,120,0.4256234028259813
R6,diamond_ensemble,1,0.1928791223237635,0.15590860384148786,0.036970518482275644,0.3611111111111111,72,-0.3420314311442318,0.44270002889789467,0.2127520548917536,0.22994797400614106,0.6666666666666666,24,0.5562100479719547
R6,diamond_ensemble,3,0.17309847977254134,0.1559086038414879,0.017189875931053422,0.4861111111111111,216,-0.02554765885917437,0.36099112558207663,0.21275205489175347,0.14823907069032316,0.5972222222222222,72,0.2778564225845579
R6,diamond_ensemble,5,0.1738851854684672,0.1559086038414879,0.017976581626979293,0.5194444444444445,360,0.04777246583459194,0.42914761459562395,0.21275205489175367,0.21639555970387028,0.6333333333333333,120,0.32530194267769263
R6,explosive_winners_amped,1,0.14594032318592576,0.15590860384148786,-0.0099682806555621,0.5833333333333334,72,0.2214636978186979,0.7479349835942526,0.2127520548917536,0.535182928702499,0.6666666666666666,24,0.41917024687635407
R6,explosive_winners_amped,3,0.18337874986931413,0.1559086038414879,0.027470146027826214,0.5833333333333334,216,0.2153500114195981,0.5539493393301355,0.21275205489175347,0.341197284438382,0.6388888888888888,72,0.44989605336915073
R6,explosive_winners_amped,5,0.1749129409154976,0.1559086038414879,0.019004337074009697,0.55,360,0.1093541952523569,0.5381595384033758,0.21275205489175367,0.3254074835116222,0.65,120,0.4064333266491379
R6,quality_pullback_amped,1,0.25204993934438114,0.15590860384148786,0.09614133550289328,0.3888888888888889,72,-0.452845228422585,0.2794591572185688,0.2127520548917536,0.06670710232681518,0.5,24,0.07580287917591966
R6,quality_pullback_amped,3,0.22235436549422957,0.1559086038414879,0.06644576165274166,0.4861111111111111,216,-0.11756265548731881,0.2757772444346459,0.21275205489175347,0.06302518954289243,0.5972222222222222,72,0.3207229169538751
R6,quality_pullback_amped,5,0.18707638257839557,0.1559086038414879,0.031167778736907653,0.4777777777777778,360,-0.07963719487784043,0.2926325379824439,0.21275205489175367,0.07988048309069021,0.5833333333333334,120,0.2813782529069606
R6,best_of_top4,1,0.14779307412236123,0.15590860384148786,-0.00811552971912663,0.5277777777777778,72,0.08936857265950426,0.7342492623538192,0.2127520548917536,0.5214972074620655,0.5,24,0.11483689586133572
R6,best_of_top4,3,0.20377774283025268,0.1559086038414879,0.04786913898876477,0.5416666666666666,216,0.11979814008321621,0.39403883879936596,0.21275205489175347,0.1812867839076125,0.4444444444444444,72,-0.14322751051633864
R6,best_of_top4,5,0.2016955694506796,0.1559086038414879,0.04578696560919168,0.5222222222222223,360,0.05399613157781047,0.3683612845329796,0.21275205489175367,0.15560922964122595,0.4583333333333333,120,-0.09549943456739318
R6,blended_pullback_momentum,1,0.21665052180394526,0.15590860384148786,0.0607419179624574,0.4166666666666667,72,-0.37542479664421063,0.2272043657402428,0.2127520548917536,0.014452310848489192,0.4583333333333333,24,-0.15124751317693758
R6,blended_pullback_momentum,3,0.18792829794860935,0.1559086038414879,0.03201969410712144,0.46296296296296297,216,-0.14034470184409908,0.5588273681989802,0.21275205489175347,0.3460753133072267,0.5,72,-0.014816880834524593
