strategy,exit,n_picks,win_rate,win_rate_bias_corr,beat_spy_rate,median_ret,mean_ret,p10_ret,p90_ret,per_pick_cagr_median,cagr_dca_portfolio,cagr_spy_dca,edge_vs_spy_dca,mean_ret_bias_corr,top_k
min_dd_compounders,fixed_3y,36,0.75,0.5555555555555556,0.2777777777777778,0.463113265105079,0.9576868102290912,-0.2719713396655151,3.2934082972779146,0.13522862765258403,0.10520327213101839,0.1422747794018214,-0.03707150727080301,0.4630325788718834,1
min_dd_compounders,fixed_5y,36,0.6388888888888888,0.5,0.3333333333333333,0.5687386343187693,1.8789932896170778,-0.22228763442116767,6.9876818153040805,0.09226800785518363,0.1699501837434233,0.1422747794018214,0.0276754043416019,1.2659649959311614,1
min_dd_compounders,trail_25,36,0.4444444444444444,0.3611111111111111,0.1111111111111111,-0.08173638532589361,0.1884550864605252,-0.2523966846703768,1.1132733503934338,-0.20460795645910057,0.02615225953718439,0.1422747794018214,-0.11612251986463701,-0.07143730330437739,1
min_dd_compounders,trail_35,36,0.5277777777777778,0.4166666666666667,0.1388888888888889,0.03040345434004066,0.2965036825436205,-0.35476883159891753,1.434952708671138,0.038896768164407014,0.03956160161343477,0.1422747794018214,-0.10271317778838662,0.008420658878661311,1
min_dd_compounders,trail_50,36,0.4444444444444444,0.3611111111111111,0.3055555555555556,-0.08606568506323858,1.4154069218587009,-0.47720463638756866,6.306963931987804,-0.0402700764899972,0.14006819246226768,0.1422747794018214,-0.002206586939553723,0.9227036284372787,1
min_dd_compounders,stop_30,36,0.3055555555555556,0.25,0.3055555555555556,-0.3060609480090706,1.3327559753361813,-0.35194025527053474,6.306963931987804,-0.17917990280724616,0.13422377428064755,0.1422747794018214,-0.008051005121173849,0.95675870055472,1
min_dd_compounders,trail35_or_3y,36,0.5277777777777778,0.3888888888888889,0.1388888888888889,0.03040345434004066,0.2965036825436205,-0.35476883159891753,1.434952708671138,0.038896768164407014,0.03956160161343477,0.1422747794018214,-0.10271317778838662,0.008983157463725024,1
min_dd_compounders,trail50_or_5y,36,0.4444444444444444,0.3611111111111111,0.3055555555555556,-0.08606568506323858,1.5728821332105403,-0.47720463638756866,6.9876818153040805,-0.0402700764899972,0.15073845833063665,0.1422747794018214,0.00846367892881525,1.078333608992585,1
min_dd_compounders,tp100,36,0.9722222222222222,0.75,0.08333333333333333,1.0193562437198007,0.8228383297212533,0.09872594843472526,1.0810102888207433,0.2608886658064854,0.09357794190982165,0.1422747794018214,-0.04869683749199975,0.42060775061508715,1
min_dd_compounders,tp200,36,0.8333333333333334,0.6388888888888888,0.3611111111111111,0.6542622632675121,0.9331838324767533,-0.3363035445048705,2.083612657108082,0.06498323234650483,0.1031436635393952,0.1422747794018214,-0.039131115862426194,0.5339415645074668,1
proprietary_v1,hold_forever,36,0.8888888888888888,0.6666666666666666,0.3611111111111111,1.131269565627552,1.8677537050764157,-0.05217786507920946,4.125120930579956,0.1201774403658854,0.16927691145856405,0.1422747794018214,0.02700213205674265,1.2204991697971004,1
proprietary_v1,fixed_1y,36,0.75,0.5833333333333334,0.027777777777777776,0.1562317491070202,0.22066987891113915,-0.1403835442773349,0.5385518178637325,0.1562317491070202,0.030257315807872998,0.1422747794018214,-0.1120174635939484,-0.06996708901318258,1
