strategy,exit,n_picks,win_rate,win_rate_bias_corr,beat_spy_rate,median_ret,mean_ret,p10_ret,p90_ret,per_pick_cagr_mean,per_pick_cagr_median,cagr_dca_portfolio,cagr_spy_dca,edge_vs_spy_dca,mean_ret_bias_corr
proprietary_v1,tp100,420,0.7428571428571429,0.6071428571428571,0.22380952380952382,0.7457353982552969,0.5004631639912981,-0.3703847081407468,1.0441557108122015,0.28778233384089763,0.14093779331517298,0.08728948459295009,0.14108224052973609,-0.053792755936785994,0.22910479922019317
proprietary_v1,tp200,420,0.7214285714285714,0.5904761904761905,0.38571428571428573,0.46340083640153873,0.7011969546296134,-0.38099732598566644,2.0353294170333665,0.17242103389037317,0.09689213630189775,0.11456524352101802,0.14108224052973609,-0.02651699700871807,0.38420360016937194
proprietary_v2,hold_forever,420,0.6238095238095238,0.5166666666666667,0.319047619047619,0.22961698333490788,0.99483753964687,-0.635005979956259,3.426781087455458,0.07210058894857237,0.04826977457976345,0.14937433684918416,0.14108224052973609,0.008292096319448078,0.613562199378843
proprietary_v2,fixed_1y,420,0.6190476190476191,0.5142857142857142,0.16666666666666666,0.19244356542153263,0.30520000492084354,-0.49301564354339084,0.936760517420386,0.30520000492084354,0.19244356542153263,0.057161911072569585,0.14108224052973609,-0.0839203294571665,0.08385443867023634
proprietary_v2,fixed_2y,420,0.6666666666666666,0.55,0.28809523809523807,0.2650973603222109,0.5829313669384464,-0.5327146870323141,2.1532242638938164,0.18785811655280327,0.13081569193072684,0.09889511462859027,0.14108224052973609,-0.04218712590114582,0.2970761447192083
proprietary_v2,fixed_3y,420,0.638095238095238,0.5238095238095238,0.30714285714285716,0.2878429389719973,0.6809712298445811,-0.5715660230872975,2.591185632731818,0.12138059005326088,0.10827144876439043,0.11196076308845812,0.14108224052973609,-0.029121477441277965,0.3696291800331656
proprietary_v2,fixed_5y,420,0.6428571428571429,0.5297619047619048,0.3238095238095238,0.2657245124306261,0.7752251538752695,-0.6180191841636651,2.74542320420591,0.08252650943290933,0.06596711610054173,0.12385193252328043,0.14108224052973609,-0.017230308006455655,0.44794564269642845
proprietary_v2,trail_25,420,0.42857142857142855,0.35714285714285715,0.10714285714285714,-0.06978124218694493,0.15006060453122283,-0.24815673677510103,0.7870269812159626,3.373464165287959,-0.15811907791352198,0.02994575467328039,0.14108224052973609,-0.11113648585645569,-0.040319898379128305
proprietary_v2,trail_35,420,0.4666666666666667,0.3904761904761905,0.12857142857142856,-0.053747507262902006,0.2679986314249874,-0.34033499678570134,0.9757418222277281,0.12412023171623028,-0.04353192931666533,0.05093238666653004,0.14108224052973609,-0.09014985386320604,0.05482814224932415
proprietary_v2,trail_50,420,0.4785714285714286,0.4023809523809524,0.20238095238095238,-0.0392489442250214,0.2767194141541162,-0.4793161612895362,1.2359990935888112,-0.07975656585611964,-0.016087606235097696,0.05240839693970911,0.14108224052973609,-0.08867384359002697,0.05907176632922978
proprietary_v2,stop_30,420,0.3952380952380952,0.33214285714285713,0.20238095238095238,-0.3037481710285688,0.44561519009267525,-0.35085149085161,1.8510377967684488,-0.203776174863576,-0.14925584689313626,0.07922669461543082,0.14108224052973609,-0.06185554591430527,0.18944458019373894
proprietary_v2,trail35_or_3y,420,0.4642857142857143,0.3904761904761905,0.1380952380952381,-0.05936910620385211,0.2898426089685269,-0.34033499678570134,1.0171011057227333,0.12940266567788386,-0.04353192931666533,0.05461128464944661,0.14108224052973609,-0.08647095588028947,0.07314600417925182
proprietary_v2,trail50_or_5y,420,0.48095238095238096,0.40476190476190477,0.21428571428571427,-0.033495938702138295,0.28096856346638716,-0.4793161612895362,1.407808640267968,-0.07731226558519654,-0.014307851801339644,0.05312405132726281,0.14108224052973609,-0.08795818920247328,0.06303831762369098
proprietary_v2,tp100,420,0.7571428571428571,0.6214285714285714,0.2904761904761905,1.0041780788869172,0.5311324100422374,-0.6180191841636651,1.0629376831694393,35.92190295123255,0.2506904018665246,0.09167540402010187,0.14108224052973609,-0.04940683650963422,0.25621934996703555
proprietary_v2,tp200,420,0.6952380952380952,0.5714285714285714,0.4714285714285714,0.48294840342965817,0.7886563223379982,-0.6315723507106964,2.091394222085958,25.815755738190514,0.12039267125145359,0.1254971044509955,0.14108224052973609,-0.015585136078740597,0.4587429680369978
proprietary_v3,hold_forever,418,0.6507177033492823,0.5334928229665071,0.3444976076555024,0.3159901306412526,1.4193494825637627,-0.5549518273807494,4.554058166890992,0.07921146718524556,0.062307154720692925,0.1920906940458753,0.14094328857173175,0.051147405474143565,0.9221197647998811
proprietary_v3,fixed_1y,418,0.583732057416268,0.48086124401913877,0.12679425837320574,0.10841146419213898,0.20050752411326644,-0.40739498041432176,0.8320246798576952,0.20050752411326644,0.10841146419213898,0.03921180295501328,0.14094328857173175,-0.10173148561671846,-0.007458440979253965
proprietary_v3,fixed_2y,418,0.638755980861244,0.5263157894736842,0.20813397129186603,0.22510444643785887,0.3847010052085905,-0.4462134372700891,1.3794165896595092,0.13103734831002106,0.10895842954147694,0.06999760561990968,0.14094328857173175,-0.07094568295182206,0.13626255373443918
proprietary_v3,fixed_3y,418,0.6483253588516746,0.5311004784688995,0.2535885167464115,0.2633836937161581,0.6158467742524207,-0.4821155211220712,2.074175210767751,0.11235293553795493,0.08942555476108527,0.10347459536443926,0.14094328857173175,-0.037468693207292486,0.3107486394483836
proprietary_v3,fixed_5y,418,0.6626794258373205,0.5430622009569378,0.30861244019138756,0.32391195163266506,0.885130818650536,-0.5666363521591052,2.640237622764859,0.08394893499233759,0.0730436474950058,0.13711467757115203,0.14094328857173175,-0.0038286110005797125,0.5245332787220476
proprietary_v3,trail_25,418,0.39712918660287083,0.33253588516746413,0.09090909090909091,-0.0683255311563723,0.11749466475414086,-0.26118020816466486,0.7008780409066129,0.00865315143379696,-0.12956928872441398,0.02381154614255513,0.14094328857173175,-0.11713174242917662,-0.07186003554511672
proprietary_v3,trail_35,418,0.44019138755980863,0.3684210526315789,0.13875598086124402,-0.09561372036962967,0.20064513869309528,-0.3514227952104402,0.9183222349791423,-0.0866293060596784,-0.07735535884849937,0.03923646574594696,0.14094328857173175,-0.10170682282578478,-0.006657470185495184
proprietary_v3,trail_50,418,0.5,0.4138755980861244,0.22248803827751196,0.004659666119215089,0.4956520972756579,-0.47292383588714115,1.7631932155490733,-0.05961340651776561,0.0005378808959164982,0.08668719360277476,0.14094328857173175,-0.05425609496895699,0.227573128036951
proprietary_v3,stop_30,418,0.4019138755980861,0.3349282296650718,0.215311004784689,-0.3022350950035644,0.6910265015511241,-0.35083029838303975,1.8367112245916615,-0.18711487902553903,-0.11989330531748577,0.1133762079005935,0.14094328857173175,-0.02756708067113825,0.3637018410111008
proprietary_v3,trail35_or_3y,418,0.4473684210526316,0.37559808612440193,0.1339712918660287,-0.09191526117844806,0.17839550622143768,-0.3514227952104402,0.9038391179945116,-0.07739762265434369,-0.07542890005076086,0.03521297667570826,0.14094328857173175,-0.10573031189602349,-0.021917373116802235
proprietary_v3,trail50_or_5y,418,0.507177033492823,0.42105263157894735,0.21291866028708134,0.022064421752254426,0.40390535915752945,-0.47292383588714115,1.6307228040714314,-0.05661615174950136,0.00885402290038495,0.07297645643355936,0.14094328857173175,-0.06796683213817238,0.15295101969928293
proprietary_v3,tp100,418,0.722488038277512,0.5909090909090909,0.26555023923444976,1.0011764049945229,0.4862407534521907,-0.5454539180912825,1.055525950131502,0.5576187883060908,0.16704898340687913,0.08531854776820652,0.14094328857173175,-0.055624740803525224,0.21669636461280595
proprietary_v3,tp200,418,0.6889952153110048,0.562200956937799,0.43301435406698563,0.4627892420271823,0.7182655636463761,-0.5549518273807494,2.05264637530532,0.4955078592748826,0.1045560585623655,0.11686001042223579,0.14094328857173175,-0.024083278149495957,0.3944059712248351
proprietary_v4,hold_forever,420,0.6952380952380952,0.569047619047619,0.3,0.3677975367300069,0.702474209395103,-0.3971103125681082,1.9192064959154793,0.07101069154999422,0.08673864625853556,0.11472872092055827,0.14108224052973609,-0.02635351960917781,0.37490598402820396
proprietary_v4,fixed_1y,420,0.6404761904761904,0.530952380952381,0.0880952380952381,0.10749848925691186,0.13573426767560703,-0.20407872475342895,0.5195482263717119,0.13573426767560703,0.10749848925691186,0.027255822004102946,0.14108224052973609,-0.11382641852563313,-0.06037575651875058
proprietary_v4,fixed_2y,420,0.6785714285714286,0.5571428571428572,0.14285714285714285,0.19075615991632477,0.25050191237873176,-0.2951373549504626,0.8459061135013226,0.09817906118083247,0.09644435489453917,0.04794123554028603,0.14108224052973609,-0.09314100498945005,0.03617547139598593
proprietary_v4,fixed_3y,420,0.6785714285714286,0.5571428571428572,0.1880952380952381,0.24797855998670526,0.3595163470462159,-0.32944407979185775,1.1880292667748247,0.0890089564953671,0.08518929250545382,0.06595651846416457,0.14108224052973609,-0.07512572206557151,0.118377631929943
proprietary_v4,fixed_5y,420,0.7047619047619048,0.5773809523809523,0.25,0.3571700095650252,0.5878163548561806,-0.3639245726250617,1.5732624941458397,0.07994891768404844,0.0836297055493549,0.09956424988579791,0.14108224052973609,-0.04151799064393817,0.2940443682033773
proprietary_v4,trail_25,420,0.44047619047619047,0.37142857142857144,0.08333333333333333,-0.04986397764785905,0.1312194974487242,-0.2254518100570933,0.5644811070235881,-0.0860097689357394,-0.04823529709253638,0.02640130696036095,0.14108224052973609,-0.11468093356937514,-0.06316618145004299
proprietary_v4,trail_35,420,0.48095238095238096,0.40476190476190477,0.14523809523809525,-0.02553444714874853,0.2575400108540249,-0.33307712249458865,1.0078570334352568,-0.07070672014727611,-0.009663227211753722,0.04914926316148481,0.14108224052973609,-0.09193297736825128,0.03616539097903762
proprietary_v4,trail_50,420,0.6095238095238096,0.5047619047619047,0.24285714285714285,0.18262167849895006,0.4971035086090368,-0.4154018998594168,1.6211736298488992,-0.006864166922907217,0.05482968165636348,0.08680381088761116,0.14108224052973609,-0.054278429642124926,0.22123718093934253
proprietary_v4,stop_30,420,0.530952380952381,0.44285714285714284,0.2357142857142857,0.06473234199645628,0.4608432252537232,-0.33911028535722865,1.6941848825412966,-0.0792070102278204,0.021881013088629442,0.08149433885537961,0.14108224052973609,-0.05958790167435647,0.19209322797695083
proprietary_v4,trail35_or_3y,420,0.48095238095238096,0.40476190476190477,0.1380952380952381,-0.0231163566062087,0.16599350918153016,-0.33307712249458865,0.9352598204309654,-0.057638548734192024,-0.009904792021981967,0.03289948244634573,0.14108224052973609,-0.10818275808339035,-0.0328539968503713
proprietary_v4,trail50_or_5y,420,0.6142857142857143,0.5095238095238095,0.22142857142857142,0.18647550882404973,0.41598218364341855,-0.4154018998594168,1.310277595621218,-0.0012429185489860617,0.05458479401334393,0.07474736770832262,0.14108224052973609,-0.06633487282141347,0.1629367527699559
proprietary_v4,tp100,420,0.7285714285714285,0.5952380952380952,0.22380952380952382,0.6247585659551873,0.4698207311215006,-0.3713491894196463,1.0348731374056173,0.2379250017464678,0.12311464444094466,0.08282058058274833,0.14108224052973609,-0.05826165994698776,0.202322298955727
proprietary_v4,tp200,420,0.7095238095238096,0.580952380952381,0.34285714285714286,0.388266392815276,0.6323706382971567,-0.3810046272436062,2.031489980755056,0.21882771554461639,0.09342500838942613,0.10557775766367469,0.14108224052973609,-0.03550448286606139,0.3230402537898588
proprietary_v5,hold_forever,420,0.6428571428571429,0.5333333333333333,0.30238095238095236,0.228868978002024,0.8262183418817409,-0.45399453993185407,2.451234910688651,0.08423063521023624,0.054460129796858214,0.1300362113757965,0.14108224052973609,-0.011046029153939596,0.48409037680459044
proprietary_v5,fixed_1y,420,0.6190476190476191,0.5142857142857142,0.12857142857142856,0.16266342680036316,0.2232711290169552,-0.30243180004343895,0.6766932382321884,0.2232711290169552,0.16266342680036316,0.04320460268195039,0.14108224052973609,-0.09787763784778569,0.014477058207028954
proprietary_v5,fixed_2y,420,0.6404761904761904,0.5297619047619048,0.19285714285714287,0.23304077825109926,0.3800541238700005,-0.41187717037259164,1.3063990513344332,0.13892767076697607,0.11216564651349836,0.06919392344047767,0.14108224052973609,-0.07188831708925841,0.1420691417516657
proprietary_v5,fixed_3y,420,0.6738095238095239,0.5547619047619048,0.24761904761904763,0.28463918436047,0.48545990774294195,-0.37804010742421157,1.620501929206024,0.11657360796098772,0.09563601493112928,0.08511246796780499,0.14108224052973609,-0.0559697725619311,0.2189771044252908
proprietary_v5,fixed_5y,420,0.6714285714285714,0.5523809523809524,0.2857142857142857,0.25200193232571266,0.7069021211015453,-0.4037822328167845,2.363408939919743,0.09550411196120515,0.060722735925303195,0.11529454827555664,0.14108224052973609,-0.025787692254179442,0.3943584477100241
proprietary_v5,trail_25,420,0.4119047619047619,0.34523809523809523,0.08333333333333333,-0.06185117475204677,0.08956951120526084,-0.23901872604851332,0.5142145570741531,-0.002870775006314373,-0.060668952961399736,0.01835847200966567,0.14108224052973609,-0.12272376852007041,-0.0964588029362406
proprietary_v5,trail_35,420,0.46190476190476193,0.38333333333333336,0.1357142857142857,-0.046427312677645605,0.22554295534649288,-0.3370331644788732,0.9638614295825029,-0.047000474229496075,-0.038995809568825646,0.04360364979390853,0.14108224052973609,-0.09747859073582756,0.016102431625099303
proprietary_v5,trail_50,420,0.5238095238095238,0.4380952380952381,0.21666666666666667,0.03966460495931534,0.38091493249731856,-0.44387848587024253,1.442397322049563,-0.02435620666724591,0.016261834070872117,0.06932859894411496,0.14108224052973609,-0.07175364158562113,0.14016405280763566
proprietary_v5,stop_30,420,0.4523809523809524,0.38095238095238093,0.23809523809523808,-0.1077943048580518,0.4646555007170298,-0.3429416230268827,2.1833803694935767,-0.10570456701437267,-0.04366684567476642,0.08205847818059085,0.14108224052973609,-0.059023762349145234,0.2084767154611224
proprietary_v5,trail35_or_3y,420,0.4666666666666667,0.3880952380952381,0.14523809523809525,-0.04333410946626465,0.18886803587540044,-0.3370331644788732,0.951542293157409,-0.03565906841408903,-0.04189871790027,0.037072476737090604,0.14108224052973609,-0.10400976379264548,-0.012773744049935577
proprietary_v5,trail50_or_5y,420,0.5380952380952381,0.45,0.2119047619047619,0.06492161201000157,0.3317627964076541,-0.44387848587024253,1.3313469774982927,-0.020892823274360494,0.02100935037484708,0.06150600942652532,0.14108224052973609,-0.07957623110321077,0.1037944889806866
proprietary_v5,tp100,420,0.7095238095238096,0.5833333333333334,0.24285714285714285,0.5811401946663469,0.45937265900765123,-0.4176813590195983,1.0442453266517056,24.69419483190891,0.12904115748083234,0.08127634672105122,0.14108224052973609,-0.05980589380868487,0.19706255066455944
proprietary_v5,tp200,420,0.6714285714285714,0.5523809523809524,0.3738095238095238,0.3079849068620858,0.6227184617619759,-0.4504139300619634,2.0391355545947127,0.7148959429220633,0.07903457382963786,0.10428845578178493,0.14108224052973609,-0.036793784747951155,0.3218945584991997
proprietary_v6,hold_forever,390,0.6512820512820513,0.5384615384615384,0.3153846153846154,0.31358895028102163,1.0718159343435494,-0.6302202148859415,3.433503838421634,0.07588736868973607,0.07023356673311498,0.15871278867289682,0.14079716486592334,0.01791562380697348,0.6631962594123619
proprietary_v6,fixed_1y,390,0.5794871794871795,0.48205128205128206,0.11794871794871795,0.08897641038066817,0.17834578272185972,-0.4354417875374074,0.808854837723203,0.17834578272185972,0.08897641038066817,0.0353813481566031,0.14079716486592334,-0.10541581670932024,-0.02301866250345039
proprietary_v6,fixed_2y,390,0.6538461538461539,0.541025641025641,0.24358974358974358,0.21598619317796264,0.4938942501479562,-0.43380601008178055,1.702980107989487,0.16806911877910546,0.1043111357523967,0.08688585772011781,0.14079716486592334,-0.053911307145805526,0.226891298133565
proprietary_v6,fixed_3y,390,0.6717948717948717,0.5512820512820513,0.25384615384615383,0.3358391956770974,0.602611753778631,-0.47643384559283963,1.7101214149894943,0.12101919665282983,0.11659606937572775,0.10222577631586098,0.14079716486592334,-0.038571388550062355,0.3048945007481223
proprietary_v6,fixed_5y,390,0.658974358974359,0.5423076923076923,0.26666666666666666,0.30530746983763246,0.759046442479639,-0.6276943383918862,2.0698194680428044,0.07820145321473725,0.06875434482550291,0.12263555260155687,0.14079716486592334,-0.018161612264366467,0.43596312265374304
proprietary_v6,trail_25,390,0.41794871794871796,0.3487179487179487,0.08461538461538462,-0.052760542889466744,0.10447736631436315,-0.2506783658969643,0.5865212868097446,2.2814309739832246,-0.0943883221475646,0.02140260636332513,0.14079716486592334,-0.1193945585025982,-0.08443094903754342
proprietary_v6,trail_35,390,0.4025641025641026,0.34102564102564104,0.13076923076923078,-0.09533641563649747,0.19281335374317268,-0.3533660811248265,0.8951061494510978,-0.06559600156765927,-0.08439466029821052,0.03801959342006052,0.14079716486592334,-0.10277757144586282,-0.0067627465149971665
proprietary_v6,trail_50,390,0.48717948717948717,0.40512820512820513,0.18974358974358974,-0.025931093608104083,0.34306913634221065,-0.4882191881143266,1.3179718382893741,-0.0955274966967124,-0.013255969226418918,0.06372772939239081,0.14079716486592334,-0.07706943547353252,0.10688021184184605
proprietary_v6,stop_30,390,0.4025641025641026,0.3384615384615385,0.2,-0.3032109559068989,0.4407019258057666,-0.35721621351870414,1.5045781286844848,-0.19909669428569335,-0.14875106747147826,0.07898602948376424,0.14079716486592334,-0.0618111353821591,0.18141421623959836
proprietary_v6,trail35_or_3y,390,0.4025641025641026,0.34102564102564104,0.12051282051282051,-0.09533641563649747,0.17680713277683247,-0.3533660811248265,0.8525443647410823,-0.05935923629820198,-0.08439466029821052,0.03509892648355098,0.14079716486592334,-0.10569823838237236,-0.02060192024659529
proprietary_v6,trail50_or_5y,390,0.4846153846153846,0.4025641025641026,0.17692307692307693,-0.029647204654009218,0.28239897047131657,-0.4882191881143266,1.1953920254072243,-0.09442654443886697,-0.01568690880952006,0.053698590810735615,0.14079716486592334,-0.08709857405518773,0.06225562347369981
proprietary_v6,tp100,390,0.7205128205128205,0.5923076923076923,0.2512820512820513,1.003542052313585,0.4868888410751009,-0.565773163469055,1.0553992134854406,10.197667015896482,0.17117289002514613,0.08586103525506,0.14079716486592334,-0.05493612961086333,0.21809808796311625
proprietary_v6,tp200,390,0.7,0.5769230769230769,0.4358974358974359,0.46617460114111786,0.7256189093211004,-0.6302202148859415,2.069167359827118,25.508543535645334,0.11479749981155818,0.11842424415053943,0.14079716486592334,-0.02237292071538391,0.4020606597565516
proprietary_v7,hold_forever,420,0.611904761904762,0.5059523809523809,0.3142857142857143,0.21140037676538503,1.0972625763491721,-0.6127877136270021,2.5512528868919895,0.08705671879930048,0.04337703702260576,0.1603749272887813,0.14108224052973609,0.01929268675904522,0.7043629019772977
proprietary_v7,fixed_1y,420,0.5952380952380952,0.49523809523809526,0.17857142857142858,0.13312186246358404,0.3087862063989889,-0.3683874837690297,1.0079802028730844,0.3087862063989889,0.13312186246358404,0.05775335307998261,0.14108224052973609,-0.08332888744975347,0.08829026097806944
proprietary_v7,fixed_2y,420,0.6047619047619047,0.5011904761904762,0.2571428571428571,0.24855224990092373,0.43947534337433475,-0.5269776853309407,1.7877837953969657,0.14064729009284424,0.11746283252929002,0.0783058931715652,0.14108224052973609,-0.06277634735817089,0.19071569394488636
proprietary_v7,fixed_3y,420,0.6357142857142857,0.5238095238095238,0.30238095238095236,0.30729999426721943,0.6644229261275446,-0.6350862767972958,2.575822358708609,0.12308254742661812,0.10420459798190929,0.10980743448948703,0.14108224052973609,-0.031274806040249056,0.36266608158237834
proprietary_v7,fixed_5y,420,0.6333333333333333,0.5238095238095238,0.3047619047619048,0.2459428200561511,0.8742466782949663,-0.556415798557518,2.5719578180425247,0.09748669854980237,0.056546288241004494,0.1357120927873671,0.14108224052973609,-0.005370147742368991,0.5356961108539111
proprietary_v7,trail_25,420,0.42857142857142855,0.3595238095238095,0.14285714285714285,-0.0661428314393332,0.1513386518007425,-0.2490215263466128,0.8113052536023113,3.5011295631377957,-0.11454703590084547,0.03018414333600065,0.14108224052973609,-0.11089809719373543,-0.03984658332358731
proprietary_v7,trail_35,420,0.4642857142857143,0.3904761904761905,0.15714285714285714,-0.04938049670892408,0.24640402145821447,-0.3369640098269619,1.1635616021344717,0.10917864819859333,-0.053263741542729115,0.0472348399941575,0.14108224052973609,-0.09384740053557858,0.04090842294136035
proprietary_v7,trail_50,420,0.5071428571428571,0.4297619047619048,0.21904761904761905,0.005238353119668915,0.39428536319443536,-0.4484752303171331,1.4392437091176515,-0.01116156468475063,0.0034469201689414364,0.07141012114986305,0.14108224052973609,-0.06967211937987304,0.16459347539172153
proprietary_v7,stop_30,420,0.39285714285714285,0.3357142857142857,0.22380952380952382,-0.3022499701654037,0.5777930284187446,-0.35251888318731023,1.8390086154933605,-0.14396038791140978,-0.15070338244108467,0.09818913677797297,0.14108224052973609,-0.04289310375176311,0.31080867883881014
proprietary_v7,trail35_or_3y,420,0.4642857142857143,0.3904761904761905,0.1738095238095238,-0.04938049670892408,0.25920673595012295,-0.3369640098269619,1.1816985596537968,0.11590990424045317,-0.053263741542729115,0.049434385469587866,0.14108224052973609,-0.09164785506014822,0.04966641112353336
proprietary_v7,trail50_or_5y,420,0.5119047619047619,0.43333333333333335,0.23095238095238096,0.01026942820377319,0.42075558745339836,-0.4484752303171331,1.5055447085679106,-0.0068234134981214785,0.0040278675161185,0.07547497209818857,0.14108224052973609,-0.06560726843154752,0.1871841563642198
proprietary_v7,tp100,420,0.7452380952380953,0.611904761904762,0.29523809523809524,1.0035351901646143,0.5240091551463585,-0.5255254547520637,1.0626780025863765,44.27533351605734,0.2293067631986534,0.09066429503346742,0.14108224052973609,-0.05041794549626867,0.25225656009295966
proprietary_v7,tp200,420,0.6857142857142857,0.5642857142857143,0.44047619047619047,0.42465607361061686,0.7375330204238756,-0.5787096005936339,2.092033479673508,25.351703459937298,0.11071290913942133,0.11917076646772526,0.14108224052973609,-0.021911474062010827,0.4207550814489277
proprietary_v8,hold_forever,420,0.5619047619047619,0.46190476190476193,0.30238095238095236,0.14276430067914359,1.1594089420474671,-0.7275663621779318,3.1704423850413415,0.055970104836317584,0.029011377915380998,0.16680337892310176,0.14108224052973609,0.025721138393365678,0.7179227850852382
proprietary_v8,fixed_1y,420,0.5976190476190476,0.4928571428571429,0.14047619047619048,0.16068107849941782,0.27066286358716807,-0.5005323153532123,0.8729112066213104,0.27066286358716807,0.16068107849941782,0.051384350409133854,0.14108224052973609,-0.08969789012060222,0.05287403281110517
proprietary_v8,fixed_2y,420,0.6333333333333333,0.5190476190476191,0.23333333333333334,0.26294764477233956,0.46664781647576575,-0.590371922305995,1.8028938514322672,0.15025280036096694,0.12429170941252587,0.08235273930563501,0.14108224052973609,-0.058729501224101074,0.20234475700728255
proprietary_v8,fixed_3y,420,0.6023809523809524,0.4928571428571429,0.2642857142857143,0.270781268373682,0.5975971882115746,-0.6962030211797456,2.0917531951433492,0.10200494646341741,0.08950138169596655,0.10089809889938618,0.14108224052973609,-0.040184141630349904,0.29266597228970437
proprietary_v8,fixed_5y,420,0.5952380952380952,0.4880952380952381,0.2833333333333333,0.15512511907001236,0.7949554956139937,-0.711411988770592,2.277023512717051,0.06602843659752859,0.04190295215994022,0.12626462626038318,0.14108224052973609,-0.014817614269352908,0.448107523671057
proprietary_v8,trail_25,420,0.4238095238095238,0.3547619047619048,0.09761904761904762,-0.06138340272867865,0.13118877104874457,-0.25996448241178655,0.774316240393249,2.721131035055661,-0.1308675143408642,0.026395480029193643,0.14108224052973609,-0.11468676050054244,-0.0582107194911285
proprietary_v8,trail_35,420,0.44285714285714284,0.37142857142857144,0.12142857142857143,-0.0803535387747995,0.1869559615498559,-0.3563062112607996,0.9439816415753478,0.04840701262405201,-0.07072793854452758,0.03672664666186253,0.14108224052973609,-0.10435559386787355,-0.012938617415898485
proprietary_v8,trail_50,420,0.4523809523809524,0.3761904761904762,0.1880952380952381,-0.05894382504667833,0.31312266995452526,-0.4845312958931844,1.2694439367529127,-0.09100317522908728,-0.03586350259792398,0.05846644524067733,0.14108224052973609,-0.08261579528905875,0.08651001698956615
proprietary_v8,stop_30,420,0.36666666666666664,0.30952380952380953,0.2,-0.3044563913338269,0.5249345291388426,-0.35721621351870414,1.7745018337865262,-0.21779612026861397,-0.17643576727755694,0.09079590304989517,0.14108224052973609,-0.05028633747984092,0.23244163668930823
proprietary_v8,trail35_or_3y,420,0.4452380952380952,0.37142857142857144,0.13333333333333333,-0.07949923388979457,0.21138451746366418,-0.3563062112607996,0.9876001684625058,0.05732497885157772,-0.07072793854452758,0.04110496315931891,0.14108224052973609,-0.09997727737041717,0.008223458187276125
proprietary_v8,trail50_or_5y,420,0.4523809523809524,0.3761904761904762,0.18571428571428572,-0.05894382504667833,0.253779348942308,-0.4845312958931844,1.2378056859434818,-0.08949260999262734,-0.03707674425672103,0.04850459346798686,0.14108224052973609,-0.09257764706174923,0.038096174416040185
proprietary_v8,tp100,420,0.7,0.5714285714285714,0.26666666666666666,1.0027049142549378,0.4586828592321766,-0.7153048636237547,1.0631007598256421,34.94766545738179,0.23536301414277605,0.08117402021782995,0.14108224052973609,-0.05990822031190614,0.1922462132529919
proprietary_v8,tp200,420,0.6476190476190476,0.5285714285714286,0.4357142857142857,0.43065298347641157,0.701899441460775,-0.7275663621779318,2.0847955495238666,25.751569703849828,0.10497969191174927,0.11465517018636347,0.14108224052973609,-0.02642707034337262,0.38220640051426574
