year,n_picks,win_rate,beat_spy_rate,median_ret,cagr_dca_picks,cagr_dca_spy,edge,strategy,top_k,exit
2014,12,0.8333333333333334,0.16666666666666666,1.1407811464147097,0.08716202572511869,0.12689533258871757,-0.03973330686359888,proprietary_v1,1,hold_forever
2015,12,0.9166666666666666,0.5833333333333334,3.4760931440870237,0.25106308483495415,0.1310082960632978,0.12005478877165635,proprietary_v1,1,hold_forever
2016,12,0.75,0.16666666666666666,1.224035561813502,0.09894395706471047,0.14004030219617833,-0.04109634513146786,proprietary_v1,1,hold_forever
2017,12,0.75,0.25,0.5751457524859183,0.12050064439581334,0.13407948713427992,-0.013578842738466573,proprietary_v1,1,hold_forever
2018,12,0.75,0.16666666666666666,0.5739493754673021,0.1481578828554362,0.13430264011506382,0.013855242740372392,proprietary_v1,1,hold_forever
2019,12,0.5,0.16666666666666666,-0.04854151123518774,0.09477203798463187,0.1406095589887787,-0.04583752100414683,proprietary_v1,1,hold_forever
2020,12,0.3333333333333333,0.08333333333333333,-0.39730372049935186,-0.02472080149787971,0.14638555008626633,-0.17110635158414605,proprietary_v1,1,hold_forever
2021,12,0.6666666666666666,0.4166666666666667,0.34234210248211805,0.16391677027638835,0.10710648139704537,0.056810288879342974,proprietary_v1,1,hold_forever
2022,12,0.6666666666666666,0.08333333333333333,0.25878263308356975,0.12030079880842047,0.14677608128468897,-0.0264752824762685,proprietary_v1,1,hold_forever
2023,12,0.5,0.08333333333333333,0.04059923301361118,0.03373213132670957,0.17183287438005856,-0.138100743053349,proprietary_v1,1,hold_forever
2024,12,0.3333333333333333,0.16666666666666666,-0.28645106610773946,-0.09595187621591354,0.11709295989331726,-0.2130448361092308,proprietary_v1,1,hold_forever
2002,12,0.9166666666666666,0.0,0.4939471462578172,0.022495755671148324,0.10297192090127198,-0.08047616523012366,proprietary_v1,1,fixed_3y
2003,12,1.0,0.0,0.5244502693746096,0.025511380064910806,0.10766507679213831,-0.0821536967272275,proprietary_v1,1,fixed_3y
2004,12,0.9166666666666666,0.0,0.32793663454161737,0.029169967782269435,0.10364960893254653,-0.0744796411502771,proprietary_v1,1,fixed_3y
2005,12,0.5833333333333334,0.0,0.23053994807939204,0.013994912964897356,0.10466213038665,-0.09066721742175264,proprietary_v1,1,fixed_3y
2006,12,0.0,0.0,-0.287490757784796,-0.02345768872898103,0.10436522423262412,-0.12782291296160514,proprietary_v1,1,fixed_3y
2007,12,0.5,0.0,-0.02321508469130651,-0.0022020290832659903,0.10241493593092536,-0.10461696501419135,proprietary_v1,1,fixed_3y
2008,12,0.75,0.0,0.27490295780899854,0.01185521916329038,0.12095084558556012,-0.10909562642226973,proprietary_v1,1,fixed_3y
2009,12,0.8333333333333334,0.0,0.8500458746819812,0.03999809369752431,0.1429958297799806,-0.1029977360824563,proprietary_v1,1,fixed_3y
2010,12,0.9166666666666666,0.0,0.46055458608580646,0.032553873992163314,0.13752448847783116,-0.10497061448566786,proprietary_v1,1,fixed_3y
2011,12,0.6666666666666666,0.0,0.15247002609582516,0.016809516084640003,0.13629901595250676,-0.11948949986786676,proprietary_v1,1,fixed_3y
2012,12,0.8333333333333334,0.0,0.8894507570409712,0.042706247438608944,0.13847175773357898,-0.09576551029497003,proprietary_v1,1,fixed_3y
2013,12,0.3333333333333333,0.0,-0.11609034188319345,-0.012778393348836868,0.13283258889900748,-0.14561098224784436,proprietary_v1,1,fixed_3y
2014,12,0.6666666666666666,0.0,0.3387801385241974,0.015198348126227631,0.12689533258871757,-0.11169698446248995,proprietary_v1,1,fixed_3y
2015,12,0.9166666666666666,0.0,1.1346797457422788,0.0632968821250143,0.1310082960632978,-0.0677114139382835,proprietary_v1,1,fixed_3y
2016,12,1.0,0.0,0.519353511828658,0.05172638269735828,0.14004030219617833,-0.08831391949882006,proprietary_v1,1,fixed_3y
2017,12,0.6666666666666666,0.16666666666666666,0.44102641938424847,0.09291798867983517,0.13407948713427992,-0.04116149845444475,proprietary_v1,1,fixed_3y
2018,12,0.8333333333333334,0.3333333333333333,0.944732262716794,0.0953708470941618,0.13430264011506382,-0.03893179302090202,proprietary_v1,1,fixed_3y
2019,12,0.9166666666666666,0.0,0.4574150760335156,0.048256118982668364,0.1406095589887787,-0.09235344000611033,proprietary_v1,1,fixed_3y
2020,12,0.5,0.0,-0.0995677756567282,-0.03202933060510476,0.14638555008626633,-0.1784148806913711,proprietary_v1,1,fixed_3y
2021,12,0.4166666666666667,0.16666666666666666,-0.10257937841732451,0.018477907933554524,0.10710648139704537,-0.08862857346349085,proprietary_v1,1,fixed_3y
2022,12,0.8333333333333334,0.08333333333333333,0.29819870776841717,0.13722587536715472,0.14677608128468897,-0.009550205917534249,proprietary_v1,1,fixed_3y
2023,12,0.5833333333333334,0.08333333333333333,0.05477003265287106,0.029853630198317656,0.17183287438005856,-0.1419792441817409,proprietary_v1,1,fixed_3y
2024,12,0.3333333333333333,0.16666666666666666,-0.28645106610773946,-0.09595187621591354,0.11709295989331726,-0.2130448361092308,proprietary_v1,1,fixed_3y
2002,12,1.0,0.6666666666666666,17.00369691184834,0.1528159724962416,0.10297192090127198,0.049844051594969616,proprietary_v2,1,hold_forever
2003,12,0.8333333333333334,0.5,11.901343069947485,0.18192125330838133,0.10766507679213831,0.07425617651624301,proprietary_v2,1,hold_forever
2004,12,0.8333333333333334,0.6666666666666666,19.40148450911459,0.2267921330347562,0.10364960893254653,0.12314252410220967,proprietary_v2,1,hold_forever
2005,12,0.25,0.08333333333333333,-0.5882365579638773,0.07899136556390865,0.10466213038665,-0.025670764822741346,proprietary_v2,1,hold_forever
2006,12,1.0,0.8333333333333334,15.604032277499133,0.1588871440435239,0.10436522423262412,0.054521919810899766,proprietary_v2,1,hold_forever
2007,12,0.8333333333333334,0.4166666666666667,2.5788134836337653,0.11479226741003579,0.10241493593092536,0.012377331479110423,proprietary_v2,1,hold_forever
2008,12,0.5,0.08333333333333333,-0.20004026557873145,0.0548103017017459,0.12095084558556012,-0.06614054388381421,proprietary_v2,1,hold_forever
2009,12,0.9166666666666666,0.25,5.177481373264307,0.12309418883138593,0.1429958297799806,-0.019901640948594673,proprietary_v2,1,hold_forever
2010,12,0.6666666666666666,0.3333333333333333,3.102776834754395,0.17347830775901607,0.13752448847783116,0.03595381928118491,proprietary_v2,1,hold_forever
2011,12,0.75,0.16666666666666666,2.303236075582268,0.1205511012866056,0.13629901595250676,-0.01574791466590117,proprietary_v2,1,hold_forever
2012,12,0.9166666666666666,0.75,9.448217726981525,0.17227823861825067,0.13847175773357898,0.0338064808846717,proprietary_v2,1,hold_forever
2013,12,1.0,0.8333333333333334,17.174468002816788,0.26024461950618627,0.13283258889900748,0.1274120306071788,proprietary_v2,1,hold_forever
2014,12,0.6666666666666666,0.3333333333333333,0.254033855551854,0.16572263221495936,0.12689533258871757,0.03882729962624179,proprietary_v2,1,hold_forever
2015,12,0.6666666666666666,0.08333333333333333,0.3434202170273355,0.06423741698188662,0.1310082960632978,-0.06677087908141119,proprietary_v2,1,hold_forever
2016,12,1.0,0.5,2.903445891521014,0.14644645828640007,0.14004030219617833,0.006406156090221743,proprietary_v2,1,hold_forever
2017,12,0.8333333333333334,0.6666666666666666,10.66413962808441,0.40569451002200935,0.13407948713427992,0.27161502288772943,proprietary_v2,1,hold_forever
2018,12,0.25,0.0,-0.8910170197429361,-0.10327026184829136,0.13430264011506382,-0.23757290196335518,proprietary_v2,1,hold_forever
2019,12,0.6666666666666666,0.3333333333333333,0.4538898980950309,0.11717264702280739,0.1406095589887787,-0.023436911965971308,proprietary_v2,1,hold_forever
2020,12,0.16666666666666666,0.08333333333333333,-0.707070834071527,-0.015632612994523704,0.14638555008626633,-0.16201816308079003,proprietary_v2,1,hold_forever
2021,12,0.25,0.08333333333333333,-0.8274590794983134,-0.10552885421396306,0.10710648139704537,-0.21263533561100845,proprietary_v2,1,hold_forever
2022,12,0.5833333333333334,0.25,0.16801719792819414,0.13049447697888272,0.14677608128468897,-0.016281604305806247,proprietary_v2,1,hold_forever
2023,12,0.6666666666666666,0.3333333333333333,0.10322880805074552,0.1545802563095288,0.17183287438005856,-0.017252618070529774,proprietary_v2,1,hold_forever
2024,12,0.5833333333333334,0.4166666666666667,0.15885671742193064,0.09979183746469417,0.11709295989331726,-0.017301122428623097,proprietary_v2,1,hold_forever
2002,12,1.0,0.0,0.5185148274332696,0.025631471568845376,0.10297192090127198,-0.0773404493324266,proprietary_v2,1,fixed_3y
2003,12,0.8333333333333334,0.0,1.1172000810532001,0.039593505980996646,0.10766507679213831,-0.06807157081114167,proprietary_v2,1,fixed_3y
2004,12,0.6666666666666666,0.25,1.6257149714194534,0.0753430824492021,0.10364960893254653,-0.028306526483344432,proprietary_v2,1,fixed_3y
2005,12,0.5833333333333334,0.0,0.2125426351102253,0.008551256314790635,0.10466213038665,-0.09611087407185936,proprietary_v2,1,fixed_3y
2006,12,0.5,0.0,-0.09353211894633778,-0.001809135036798671,0.10436522423262412,-0.10617435926942279,proprietary_v2,1,fixed_3y
2007,12,0.4166666666666667,0.0,-0.01097419678330308,-0.004273009570472732,0.10241493593092536,-0.1066879455013981,proprietary_v2,1,fixed_3y
2008,12,0.25,0.0,-0.13712923663253063,0.018001961651650557,0.12095084558556012,-0.10294888393390955,proprietary_v2,1,fixed_3y
2009,12,0.6666666666666666,0.0,0.2484844550600509,0.01820138677014606,0.1429958297799806,-0.12479444300983454,proprietary_v2,1,fixed_3y
2010,12,0.8333333333333334,0.0,0.8269927408980338,0.033689690810179404,0.13752448847783116,-0.10383479766765176,proprietary_v2,1,fixed_3y
2011,12,0.5833333333333334,0.0,0.381245481592716,0.00666107442188487,0.13629901595250676,-0.1296379415306219,proprietary_v2,1,fixed_3y
2012,12,0.8333333333333334,0.0,1.1139570745597902,0.05610529359845309,0.13847175773357898,-0.08236646413512588,proprietary_v2,1,fixed_3y
2013,12,0.75,0.0,0.38575830574531156,0.04331935785061817,0.13283258889900748,-0.08951323104838932,proprietary_v2,1,fixed_3y
2014,12,0.25,0.0,-0.21919579740414336,-0.012260548095924358,0.12689533258871757,-0.13915588068464194,proprietary_v2,1,fixed_3y
2015,12,0.6666666666666666,0.0,0.45178954322134524,0.051696561570451854,0.1310082960632978,-0.07931173449284595,proprietary_v2,1,fixed_3y
2016,12,0.6666666666666666,0.4166666666666667,0.4020225781785617,0.10045729456240038,0.14004030219617833,-0.03958300763377795,proprietary_v2,1,fixed_3y
2017,12,0.8333333333333334,0.16666666666666666,1.280170075396621,0.1403114680950878,0.13407948713427992,0.006231980960807876,proprietary_v2,1,fixed_3y
2018,12,0.3333333333333333,0.16666666666666666,-0.5043859638864334,0.04721072360650754,0.13430264011506382,-0.08709191650855627,proprietary_v2,1,fixed_3y
2019,12,0.8333333333333334,0.3333333333333333,0.8882640568250666,0.12190318202066926,0.1406095589887787,-0.018706376968109437,proprietary_v2,1,fixed_3y
2020,12,0.16666666666666666,0.0,-0.6925243633061208,-0.12105134682435735,0.14638555008626633,-0.26743689691062367,proprietary_v2,1,fixed_3y
2021,12,0.08333333333333333,0.0,-0.6393576182464118,-0.1278388081594757,0.10710648139704537,-0.23494528955652108,proprietary_v2,1,fixed_3y
2022,12,0.5,0.16666666666666666,0.06017423795526666,0.15207954548899658,0.14677608128468897,0.005303464204307606,proprietary_v2,1,fixed_3y
2023,12,0.6666666666666666,0.3333333333333333,0.10322880805074552,0.20190167788395558,0.17183287438005856,0.030068803503897013,proprietary_v2,1,fixed_3y
2024,12,0.5833333333333334,0.4166666666666667,0.15885671742193064,0.09979183746469417,0.11709295989331726,-0.017301122428623097,proprietary_v2,1,fixed_3y
2002,12,1.0,0.75,22.05846286917677,0.2149640942630959,0.10297192090127198,0.11199217336182392,proprietary_v3,1,hold_forever
2003,12,0.9166666666666666,0.5,8.685126846976027,0.1465662878379017,0.10766507679213831,0.0389012110457634,proprietary_v3,1,hold_forever
2004,12,0.8333333333333334,0.5,6.137196645379196,0.2006130198686955,0.10364960893254653,0.09696341093614898,proprietary_v3,1,hold_forever
2005,12,0.9166666666666666,0.3333333333333333,4.181489341291044,0.14094240463445173,0.10466213038665,0.03628027424780174,proprietary_v3,1,hold_forever
2006,12,0.8333333333333334,0.25,0.9300094001115379,0.12175217691569695,0.10436522423262412,0.01738695268307283,proprietary_v3,1,hold_forever
2007,12,0.75,0.3333333333333333,3.238072861583343,0.1319366831316874,0.10241493593092536,0.029521747200762047,proprietary_v3,1,hold_forever
2008,12,0.8333333333333334,0.4166666666666667,3.64939975300217,0.17031493486766958,0.12095084558556012,0.04936408928210946,proprietary_v3,1,hold_forever
2009,12,0.6666666666666666,0.4166666666666667,5.300801709870836,0.13744933089450498,0.1429958297799806,-0.00554649888547562,proprietary_v3,1,hold_forever
2010,12,0.9166666666666666,0.25,3.7928746013374393,0.11459116887852626,0.13752448847783116,-0.022933319599304905,proprietary_v3,1,hold_forever
2011,11,0.9090909090909091,0.45454545454545453,5.3485002654154465,0.21669347769091524,0.13594505094667542,0.08074842674423982,proprietary_v3,1,hold_forever
2012,12,1.0,0.08333333333333333,2.4652285036418027,0.09791761137115748,0.13847175773357898,-0.040554146362421495,proprietary_v3,1,hold_forever
2013,12,0.9166666666666666,0.6666666666666666,4.590841782451382,0.1930289607896994,0.13283258889900748,0.06019637189069191,proprietary_v3,1,hold_forever
2014,12,0.8333333333333334,0.5,3.158005050545527,0.13547819094871658,0.12689533258871757,0.008582858359999002,proprietary_v3,1,hold_forever
2015,12,0.5833333333333334,0.3333333333333333,1.17622230980768,0.2310705078768961,0.1310082960632978,0.10006221181359828,proprietary_v3,1,hold_forever
2016,12,0.8333333333333334,0.08333333333333333,0.7434071975739177,0.09108001051172084,0.14004030219617833,-0.048960291684457494,proprietary_v3,1,hold_forever
2017,12,0.5,0.25,0.22970644246000704,0.16251402981078542,0.13407948713427992,0.028434542676505498,proprietary_v3,1,hold_forever
2018,12,0.3333333333333333,0.16666666666666666,-0.2755681637628619,0.10400170457003981,0.13430264011506382,-0.030300935545024013,proprietary_v3,1,hold_forever
2019,12,0.6666666666666666,0.25,0.24329400187225736,0.20068191269578067,0.1406095589887787,0.06007235370700198,proprietary_v3,1,hold_forever
2020,12,0.75,0.5,1.5049685701108801,0.1909552286689932,0.14638555008626633,0.04456967858272687,proprietary_v3,1,hold_forever
2021,12,0.08333333333333333,0.08333333333333333,-0.6158270275149699,-0.11590765744193945,0.10710648139704537,-0.22301413883898483,proprietary_v3,1,hold_forever
2022,12,0.5,0.25,0.11993541807334523,0.07942127789893955,0.14677608128468897,-0.06735480338574942,proprietary_v3,1,hold_forever
2023,12,0.8333333333333334,0.4166666666666667,0.40889429654450515,0.28897909777883973,0.17183287438005856,0.11714622339878117,proprietary_v3,1,hold_forever
2024,12,0.5,0.25,-0.04763763025525991,0.03769188605094545,0.11709295989331726,-0.07940107384237181,proprietary_v3,1,hold_forever
2002,12,0.8333333333333334,0.0,0.42213464861019856,0.018061646136571907,0.10297192090127198,-0.08491027476470007,proprietary_v3,1,fixed_3y
2003,12,0.9166666666666666,0.0,0.9675537081671532,0.029841734897134237,0.10766507679213831,-0.07782334189500408,proprietary_v3,1,fixed_3y
2004,12,0.5833333333333334,0.08333333333333333,0.2800381465350199,0.04045065195926389,0.10364960893254653,-0.06319895697328265,proprietary_v3,1,fixed_3y
2005,12,0.6666666666666666,0.0,0.31166503315150873,0.01699041836623097,0.10466213038665,-0.08767171202041903,proprietary_v3,1,fixed_3y
2006,12,0.3333333333333333,0.0,-0.22826589808960152,-0.012615877352008335,0.10436522423262412,-0.11698110158463246,proprietary_v3,1,fixed_3y
2007,12,0.5833333333333334,0.0,0.131725109976483,0.0051943376622274615,0.10241493593092536,-0.0972205982686979,proprietary_v3,1,fixed_3y
2008,12,0.8333333333333334,0.0,0.5304196678369599,0.028407744856533756,0.12095084558556012,-0.09254310072902636,proprietary_v3,1,fixed_3y
2009,12,0.6666666666666666,0.0,0.4590752089045004,0.0393679513262293,0.1429958297799806,-0.1036278784537513,proprietary_v3,1,fixed_3y
2010,12,0.75,0.0,0.6141942414644487,0.03133746468724559,0.13752448847783116,-0.10618702379058557,proprietary_v3,1,fixed_3y
2011,11,0.7272727272727273,0.0,0.6090534856679621,0.02680372608219372,0.13594505094667542,-0.10914132486448169,proprietary_v3,1,fixed_3y
2012,12,0.8333333333333334,0.0,0.4687019192573062,0.03445245431967638,0.13847175773357898,-0.10401930341390259,proprietary_v3,1,fixed_3y
2013,12,1.0,0.0,0.6063879537053286,0.03891494171624458,0.13283258889900748,-0.09391764718276291,proprietary_v3,1,fixed_3y
2014,12,0.75,0.0,0.49059169317682005,0.04088323481713601,0.12689533258871757,-0.08601209777158156,proprietary_v3,1,fixed_3y
2015,12,0.5833333333333334,0.16666666666666666,0.26997954332646656,0.07631897245050998,0.1310082960632978,-0.05468932361278783,proprietary_v3,1,fixed_3y
2016,12,0.5833333333333334,0.0,0.3484234879507029,0.03594053745976679,0.14004030219617833,-0.10409976473641154,proprietary_v3,1,fixed_3y
2017,12,0.5833333333333334,0.0,0.45836369680418154,0.03763371573612256,0.13407948713427992,-0.09644577139815735,proprietary_v3,1,fixed_3y
2018,12,0.75,0.08333333333333333,0.6331703996803635,0.056873878064759735,0.13430264011506382,-0.07742876205030408,proprietary_v3,1,fixed_3y
2019,12,0.6666666666666666,0.16666666666666666,0.17218267555342215,0.054630511138089505,0.1406095589887787,-0.08597904785068919,proprietary_v3,1,fixed_3y
2020,12,0.75,0.16666666666666666,0.3769463464848576,0.0775048574666955,0.14638555008626633,-0.06888069261957083,proprietary_v3,1,fixed_3y
2021,12,0.16666666666666666,0.08333333333333333,-0.30667939739700945,-0.07140905521737839,0.10710648139704537,-0.17851553661442376,proprietary_v3,1,fixed_3y
2022,12,0.4166666666666667,0.16666666666666666,-0.1355306073354156,0.028862482827229554,0.14677608128468897,-0.11791359845745941,proprietary_v3,1,fixed_3y
2023,12,0.9166666666666666,0.4166666666666667,0.4594136356716182,0.2849727840881167,0.17183287438005856,0.11313990970805815,proprietary_v3,1,fixed_3y
2024,12,0.5,0.25,-0.04763763025525991,0.03769188605094545,0.11709295989331726,-0.07940107384237181,proprietary_v3,1,fixed_3y
2002,12,1.0,0.4166666666666667,6.953152291755519,0.1264763693792947,0.10297192090127198,0.02350444847802273,proprietary_v4,1,hold_forever
2003,12,0.75,0.5833333333333334,12.795467212590303,0.1728389374314311,0.10766507679213831,0.0651738606392928,proprietary_v4,1,hold_forever
2004,12,0.8333333333333334,0.4166666666666667,7.468415619959861,0.1758437488451221,0.10364960893254653,0.07219413991257558,proprietary_v4,1,hold_forever
2005,12,0.75,0.08333333333333333,3.37770323648894,0.07514585144967356,0.10466213038665,-0.029516278936976434,proprietary_v4,1,hold_forever
2006,12,0.9166666666666666,0.25,1.655889557766953,0.09866807733578772,0.10436522423262412,-0.005697146896836397,proprietary_v4,1,hold_forever
2007,12,1.0,0.25,3.0757333875268036,0.0908769505107504,0.10241493593092536,-0.011537985420174965,proprietary_v4,1,hold_forever
2008,12,0.8333333333333334,0.25,4.280721056239795,0.11514279534004372,0.12095084558556012,-0.005808050245516394,proprietary_v4,1,hold_forever
2009,12,0.9166666666666666,0.3333333333333333,2.2131281511466954,0.13428899879874145,0.1429958297799806,-0.008706830981239144,proprietary_v4,1,hold_forever
2010,12,0.8333333333333334,0.3333333333333333,0.8941853678305174,0.12028239241450556,0.13752448847783116,-0.017242096063325607,proprietary_v4,1,hold_forever
2011,12,0.9166666666666666,0.4166666666666667,3.954548474811325,0.27602153156556414,0.13629901595250676,0.13972251561305737,proprietary_v4,1,hold_forever
2012,12,1.0,0.5,5.154323764783029,0.15060965223436026,0.13847175773357898,0.012137894500781288,proprietary_v4,1,hold_forever
2013,12,0.9166666666666666,0.5,3.856566326345532,0.16555065801706123,0.13283258889900748,0.03271806911805375,proprietary_v4,1,hold_forever
2014,12,0.6666666666666666,0.16666666666666666,0.30913581013028235,0.0659505105996478,0.12689533258871757,-0.06094482198906978,proprietary_v4,1,hold_forever
2015,12,0.5,0.08333333333333333,0.05971708886626398,0.04941868111698419,0.1310082960632978,-0.08158961494631362,proprietary_v4,1,hold_forever
2016,12,0.75,0.16666666666666666,1.224035561813502,0.08663712693926842,0.14004030219617833,-0.05340317525690991,proprietary_v4,1,hold_forever
2017,12,0.75,0.3333333333333333,0.699991279831655,0.29312218517616995,0.13407948713427992,0.15904269804189003,proprietary_v4,1,hold_forever
2018,12,0.4166666666666667,0.0,-0.17080453582852195,0.009197250177821638,0.13430264011506382,-0.12510538993724218,proprietary_v4,1,hold_forever
2019,12,0.5,0.3333333333333333,-0.048128368430564616,0.1288182306492936,0.1406095589887787,-0.011791328339485097,proprietary_v4,1,hold_forever
2020,12,0.3333333333333333,0.16666666666666666,-0.5282021776133916,0.08523658814180424,0.14638555008626633,-0.061148961944462094,proprietary_v4,1,hold_forever
2021,12,0.3333333333333333,0.3333333333333333,-0.6284726978209886,-0.014586259112765159,0.10710648139704537,-0.12169274050981053,proprietary_v4,1,hold_forever
2022,12,0.3333333333333333,0.08333333333333333,-0.2971180214188052,-0.07650136534646403,0.14677608128468897,-0.223277446631153,proprietary_v4,1,hold_forever
2023,12,0.5,0.16666666666666666,0.04997369084045106,0.037621766060971944,0.17183287438005856,-0.1342111083190866,proprietary_v4,1,hold_forever
2024,12,0.3333333333333333,0.16666666666666666,-0.2889559260328522,-0.13550148982654395,0.11709295989331726,-0.2525944497198612,proprietary_v4,1,hold_forever
2002,12,0.9166666666666666,0.0,0.6089239534372025,0.02395367266565126,0.10297192090127198,-0.07901824823562073,proprietary_v4,1,fixed_3y
2003,12,0.9166666666666666,0.0,0.628499561250391,0.02810078294664453,0.10766507679213831,-0.07956429384549378,proprietary_v4,1,fixed_3y
2004,12,0.75,0.0,0.9881352087840186,0.037217528164922596,0.10364960893254653,-0.06643208076762394,proprietary_v4,1,fixed_3y
2005,12,0.5833333333333334,0.0,0.022465949368043026,0.021277993928221745,0.10466213038665,-0.08338413645842825,proprietary_v4,1,fixed_3y
2006,12,0.25,0.0,-0.1820450530741518,-0.008473611402081279,0.10436522423262412,-0.1128388356347054,proprietary_v4,1,fixed_3y
2007,12,0.3333333333333333,0.0,-0.285977307451576,-0.007179087194208787,0.10241493593092536,-0.10959402312513415,proprietary_v4,1,fixed_3y
2008,12,0.75,0.0,0.4820395160711345,0.046718560201515325,0.12095084558556012,-0.07423228538404479,proprietary_v4,1,fixed_3y
2009,12,0.5833333333333334,0.0,0.13984478790186072,0.013282870008901264,0.1429958297799806,-0.12971295977107933,proprietary_v4,1,fixed_3y
2010,12,0.8333333333333334,0.0,0.3387564777934815,0.021801751470664026,0.13752448847783116,-0.11572273700716713,proprietary_v4,1,fixed_3y
2011,12,0.5,0.0,-0.011367240390302569,0.014621657853522383,0.13629901595250676,-0.12167735809898438,proprietary_v4,1,fixed_3y
2012,12,0.9166666666666666,0.0,1.080779870266978,0.050231962187320935,0.13847175773357898,-0.08823979554625805,proprietary_v4,1,fixed_3y
2013,12,0.4166666666666667,0.0,-0.012390997870686038,0.0005667766184672177,0.13283258889900748,-0.13226581228054027,proprietary_v4,1,fixed_3y
2014,12,0.4166666666666667,0.0,-0.21913101692489184,0.0016606118911669395,0.12689533258871757,-0.12523472069755062,proprietary_v4,1,fixed_3y
2015,12,0.5,0.08333333333333333,-0.11711227345803132,0.02395275489546121,0.1310082960632978,-0.1070555411678366,proprietary_v4,1,fixed_3y
2016,12,0.8333333333333334,0.0,0.5045196215717871,0.039628226511061196,0.14004030219617833,-0.10041207568511713,proprietary_v4,1,fixed_3y
2017,12,0.75,0.25,1.0530303375004948,0.1420125082046132,0.13407948713427992,0.00793302107033328,proprietary_v4,1,fixed_3y
2018,12,0.75,0.5,1.3846053145444865,0.11098177246888687,0.13430264011506382,-0.023320867646176954,proprietary_v4,1,fixed_3y
2019,12,0.6666666666666666,0.0,0.14156777462694803,0.036249141824153425,0.1406095589887787,-0.10436041716462527,proprietary_v4,1,fixed_3y
2020,12,0.5,0.08333333333333333,-0.0973708706142376,-0.011940524359192285,0.14638555008626633,-0.15832607444545863,proprietary_v4,1,fixed_3y
2021,12,0.16666666666666666,0.0,-0.4530607617417343,-0.09339708162854804,0.10710648139704537,-0.2005035630255934,proprietary_v4,1,fixed_3y
2022,12,0.3333333333333333,0.16666666666666666,-0.23543812685367704,-0.01568846785734641,0.14677608128468897,-0.16246454914203537,proprietary_v4,1,fixed_3y
2023,12,0.5,0.16666666666666666,0.03141559578879166,0.02599976819110745,0.17183287438005856,-0.14583310618895112,proprietary_v4,1,fixed_3y
2024,12,0.3333333333333333,0.16666666666666666,-0.2889559260328522,-0.13550148982654395,0.11709295989331726,-0.2525944497198612,proprietary_v4,1,fixed_3y
2002,12,0.9166666666666666,0.5,10.626370532092789,0.12229384063937142,0.10297192090127198,0.019321919738099436,proprietary_v5,1,hold_forever
2003,12,0.8333333333333334,0.5,8.232562756497233,0.14003403577922652,0.10766507679213831,0.032368958987088206,proprietary_v5,1,hold_forever
2004,12,1.0,0.5,7.042495867924998,0.0977388490959537,0.10364960893254653,-0.005910759836592824,proprietary_v5,1,hold_forever
2005,12,0.9166666666666666,0.3333333333333333,5.556039520398788,0.0980111834386265,0.10466213038665,-0.006650946948023498,proprietary_v5,1,hold_forever
2006,12,1.0,0.75,9.901019406728347,0.14013088164500448,0.10436522423262412,0.03576565741238036,proprietary_v5,1,hold_forever
2007,12,1.0,0.25,3.19866901774914,0.09286520461460157,0.10241493593092536,-0.009549731316323792,proprietary_v5,1,hold_forever
2008,12,0.5,0.16666666666666666,0.8780630598405377,0.07265556902880925,0.12095084558556012,-0.048295276556750866,proprietary_v5,1,hold_forever
2009,12,0.8333333333333334,0.25,2.969652735777635,0.12147458384487639,0.1429958297799806,-0.02152124593510421,proprietary_v5,1,hold_forever
2010,12,0.9166666666666666,0.16666666666666666,2.384283672774167,0.09480736060934766,0.13752448847783116,-0.0427171278684835,proprietary_v5,1,hold_forever
2011,12,1.0,0.25,4.25129485566158,0.1314689594804759,0.13629901595250676,-0.004830056472030858,proprietary_v5,1,hold_forever
2012,12,0.8333333333333334,0.5,4.642792436836594,0.13293430801615166,0.13847175773357898,-0.005537449717427312,proprietary_v5,1,hold_forever
2013,12,0.8333333333333334,0.5,4.0895682289166935,0.13574352345629342,0.13283258889900748,0.0029109345572859435,proprietary_v5,1,hold_forever
2014,12,0.8333333333333334,0.25,1.904740931903083,0.1050363396866842,0.12689533258871757,-0.021858992902033372,proprietary_v5,1,hold_forever
2015,12,0.8333333333333334,0.3333333333333333,2.5426284843189655,0.1098287653831881,0.1310082960632978,-0.021179530680109707,proprietary_v5,1,hold_forever
2016,12,0.8333333333333334,0.16666666666666666,0.918968168967522,0.08574608601000072,0.14004030219617833,-0.05429421618617761,proprietary_v5,1,hold_forever
2017,12,0.8333333333333334,0.3333333333333333,1.2794755159805122,0.1792424800006064,0.13407948713427992,0.045162992866326496,proprietary_v5,1,hold_forever
2018,12,0.6666666666666666,0.16666666666666666,0.2203298991448548,0.061199979228895765,0.13430264011506382,-0.07310266088616806,proprietary_v5,1,hold_forever
2019,12,0.6666666666666666,0.25,0.1246927832495951,0.06349807125772657,0.1406095589887787,-0.07711148773105213,proprietary_v5,1,hold_forever
2020,12,0.16666666666666666,0.08333333333333333,-0.6511343976566291,-0.07683611645250567,0.14638555008626633,-0.223221666538772,proprietary_v5,1,hold_forever
2021,12,0.6666666666666666,0.5,0.5700724707656646,0.07694277749369823,0.10710648139704537,-0.030163703903347147,proprietary_v5,1,hold_forever
2022,12,0.5,0.16666666666666666,0.03720495447132649,0.0505081091146585,0.14677608128468897,-0.09626797217003047,proprietary_v5,1,hold_forever
