ticker,score,asof,pullback_1y,pullback_all,range_pos_1y,trend_health_5y,mom_12_1,mom_6_1,mom_3,vol_1y,ret_5d,ret_21d,accel,d_sma200,d_sma50,sma50_above_200,rsi_14,recovery_rate,frac_above_50dma_1y,sharpe_1y,dd_from_52wh,price,mom_2y,below_52wh,new_52wh,sharpe_12m,mean_ret_12m,vol_12m,beta_2y,best_month_24m,worst_month_24m,tail_ratio_24m,trend_r2_12m,max_below_200_streak,vol_3m,vol_6m,vol_contraction,vol_expansion_24m,rs_3m_spy,rs_6m_spy,rs_12m_spy,rs_3m_zscore,mom_accel,mom_consistency_12m,dist_from_low_1y,near_52wh_60d,bb_width_pct,bb_width_contraction,drawdown_age_days,log_price,multibagger_ratio_24m,trend_slope_252,mom_3y,pullback_3y,excess_5y_logret,mom_5y,pullback_5y,ret__hold_forever,days__hold_forever,ret__fixed_1y,days__fixed_1y,ret__fixed_2y,days__fixed_2y,ret__fixed_3y,days__fixed_3y,ret__fixed_5y,days__fixed_5y,ret__trail_25,days__trail_25,ret__trail_35,days__trail_35,ret__trail_50,days__trail_50,ret__stop_30,days__stop_30,ret__trail35_or_3y,days__trail35_or_3y,ret__trail50_or_5y,days__trail50_or_5y,ret__tp100,days__tp100,ret__tp200,days__tp200
MLKN,1.123802842366836,1997-11-28,-0.1053450224617557,-0.1053450224617557,0.8260361413326601,0.9888475836431226,1.0815575641185813,0.32027339416389133,-0.017824273864471496,0.39993904099142774,0.0656169188771667,0.04194963388546702,0.023667284991699677,0.19829486103910665,0.031086037686257173,1.0,60.01737145409908,0.6666666666666666,0.7936507936507936,2.144021533588029,0.1053450224617557,16.315690994262695,2.306341716444044,0.11774932807239935,0.0,2.144021533588029,0.8574779160081665,0.39993904099142774,0.4039606390378152,0.37847265580934675,-0.08644830594106223,4.378022815940172,0.8650993718843343,3,0.41988406589747695,0.42101276648826225,1.0519659850466978,1.3934723344808297,-0.046365505970603293,0.23542749711634103,0.890800263287004,-0.2825342784244963,-1.1867024157093522,0.8181818181818182,1.268147358288037,1.0,0.1513764154630525,1.0102025294398582,41.0,2.7921272824590235,9.258879349775643,0.7940574630147603,,,,,,0.003941492059791996,7396,-0.15775729616169798,252,-0.08821578511690442,504,0.009818893139341922,756,-0.2645643544205185,1260,0.028544370602192837,122,-0.08875675244715386,136,-0.29895695887397433,294,-0.3336376116260221,295,-0.08875675244715386,136,-0.29895695887397433,294,1.0186237720976825,5242,0.003941492059791996,7396
BKE,1.3216651158176296,1997-12-31,-0.058419015956824305,-0.058419015956824305,0.914573202021433,0.8696428571428572,1.848484454072684,0.5537190820246736,0.3838387322357959,0.5091343210360089,0.08086840881517188,-0.028368415170936467,0.10923682398610834,0.46704531927302084,0.11768331263597664,1.0,59.660812984019266,0.5,0.8650793650793651,2.263659496219322,0.058419015956824305,1.7744320631027222,3.1501045436349875,0.062043538417663635,0.0,2.263659496219322,1.1525067406643386,0.5091343210360089,0.5792669852673911,0.4406776369193157,-0.21897815399611054,2.012427399160297,0.9350752787382615,45,0.5126746244119867,0.41866893142575723,1.007577807960604,1.2553371095866412,0.37039710893529443,0.4472536962513185,1.4551434050300582,2.2038307085767084,-1.383838732235796,0.8181818181818182,1.978261911309911,1.0,0.29018997899711957,1.5962844196150778,19.0,0.5734804072786625,8.889070438540099,1.0857151018867526,4.764036610598866,-0.058419015956824305,,,,28.50803341481349,7374,0.05109467474503715,252,-0.3512773080846744,504,-0.30474453670352364,756,-0.16131411355648617,1260,0.2700726200141552,140,0.08394140012623441,142,-0.18978106505099257,183,-0.3375915308113563,193,0.08394140012623441,142,-0.18978106505099257,183,1.0811854069344236,1926,2.0386062761777533,2537
BKE,1.3230365078077422,1998-01-30,-0.1066668801968994,-0.1066668801968994,0.8423641938729292,0.8741379310344828,1.4573998160707844,0.4345558866172887,0.28229620191199545,0.5076507614477279,-0.07586226639496785,-0.02189826479852386,-0.05396400159644399,0.31411164087730015,-0.0068559148089026856,1.0,44.15614889008375,1.0,0.8809523809523809,1.9888056471906639,0.1066668801968994,1.7355750799179077,3.005813482387107,0.11940325264153406,0.0,1.9888056471906639,1.0096187011678819,0.5076507614477279,0.5562329502026365,0.4406776369193157,-0.21897815399611054,2.012427399160297,0.9361739997915505,45,0.5067193514200979,0.4351720239855119,0.9973508597802515,0.9147010986053653,0.18482659174129945,0.35965774355219704,1.1303165739294088,1.3710107272904475,-1.121290822270627,0.75,1.7628851091172941,1.0,0.11273942843580576,0.6160015814284204,2.0,0.5513388166446411,10.171698427668712,1.0915789479259528,4.116669268804074,-0.1066668801968994,,,,29.168675049671823,7354,0.25652997216372286,252,-0.2667906627756643,504,-0.09888001690219128,756,-0.17432788753723716,1260,0.29850768514640946,120,0.10820925995285813,122,-0.17164145017888865,163,-0.32276117570510565,173,0.10820925995285813,122,-0.17164145017888865,163,1.024154583067491,1905,2.0232621490166363,2510
BKE,1.3306925985710307,1998-02-27,0.0,0.0,1.0,0.8781302170283807,1.7821800629309257,0.5107536086675715,0.2557251889625536,0.4786932930959019,0.009202422463997717,0.17081782647852406,-0.16161540401452634,0.4845897726476218,0.15588637717823017,1.0,67.54386957364503,1.0,0.8888888888888888,2.7178884997819495,-0.0,2.130612850189209,3.3969001798576635,0.0,1.0,2.7178884997819495,1.3010349962281018,0.4786932930959019,0.558192031728062,0.4406776369193157,-0.21897815399611054,2.012427399160297,0.9385637610085992,45,0.49861815032190543,0.43443222181487307,1.03399378937408,0.9124103531647912,0.15092101958842696,0.5920157498787901,1.908824387436107,0.9067681170606549,-2.001700825190116,0.8333333333333334,2.2574260141526694,1.0,0.2078223424949896,1.1262233642184631,0.0,0.7564096614305078,11.742060901262358,1.0949383985385892,5.3345141443916315,0.0,,,,23.575089090306452,7335,-0.10182379153752308,252,-0.5144377435394281,504,-0.2741640461221798,756,-0.3467474960381306,1260,0.05775086225630388,101,-0.09726425674301098,103,-0.3252277361516971,144,-0.3252277361516971,144,-0.09726425674301098,103,-0.3252277361516971,144,1.0026090932427438,2275,2.021215835660696,2636
ETD,1.3264978379813888,1998-03-31,-0.0860412247420903,-0.0860412247420903,0.8758411224654459,0.961352657004831,1.7487561318512737,0.8639341115340593,0.5531576420469184,0.4633830541057907,-0.07003844234156165,0.03575329913106873,-0.10579174147263037,0.5269025602432849,0.07932409218988346,1.0,49.653112797454504,1.0,0.8055555555555556,2.4990221325837587,0.0860412247420903,15.20662784576416,3.8893512227935387,0.09414125349123137,0.0,2.4990221325837587,1.1580045080746284,0.4633830541057907,0.656397600564272,0.3867923325742655,-0.15646258607616859,2.472107500421657,0.9143046052604513,9,0.5101427506980089,0.4916520438546966,1.101765688583826,0.9911316048170707,0.4179883385960441,0.7576800782597957,1.349976091691639,1.9145653789829213,-1.293875590024793,0.8181818181818182,1.976995888669018,1.0,0.13147300998920097,0.6480307554377486,8.0,2.721731375297817,5.750334599639168,0.9825199819084732,4.7333459060621195,-0.0860412247420903,,,,0.3441507703991864,7313,-0.30186427917183145,252,-0.34956402527264296,504,-0.15525385058485863,756,-0.19518529121895123,1260,-0.22348396596992026,39,-0.3108362618338125,86,-0.4742246698949941,108,-0.3066471290451954,83,-0.3108362618338125,86,-0.4742246698949941,108,0.3441507703991864,7313,0.3441507703991864,7313
BKE,1.3329344206288831,1998-04-30,-0.058139802687483866,-0.058139802687483866,0.9177627795450016,0.8862928348909658,2.138888639312566,0.8744079848243111,0.5111942330888282,0.42468498738865706,0.003717230280686934,0.024020031384910823,-0.02030280110422389,0.49930567853979646,0.05468733716427043,1.0,53.00115601435913,1.0,0.9523809523809523,2.9770865907691975,0.058139802687483866,2.622791051864624,3.071420211071458,0.06172869694820804,0.0,2.9770865907691975,1.2643239812557567,0.42468498738865706,0.5357692146740906,0.4406776369193157,-0.21897815399611054,2.012427399160297,0.945597965568722,45,0.4156087180277101,0.45619029484470885,0.9700004573029068,0.8652164610781489,0.3753905350988278,0.7004514328750846,1.802317580171904,1.3695826175115042,-1.703090609853766,0.8181818181818182,2.214284842942594,1.0,0.11928708958008889,0.6152554547906699,25.0,0.9642390377287242,15.044673582951015,1.0685612160122322,6.132877012989666,-0.058139802687483866,,,,18.96346623690332,7292,-0.3074073454589551,252,-0.6185184272792219,504,-0.4266665836422735,756,-0.46933318291979764,1260,-0.14074070909316183,58,-0.266666563643697,60,-0.4518517000108083,101,-0.3314811318430697,66,-0.266666563643697,60,-0.4518517000108083,101,1.0005781406650782,2448,2.061275910996517,2686
OFG,1.3020461933226564,1998-05-29,-0.06910613613503436,-0.06910613613503436,0.8801141181517009,0.986404833836858,1.1093662016730215,0.3761615734838828,0.28212259259844097,0.24000636369519127,0.02998494790541839,0.03153162166331125,-0.001546673757892858,0.32878433821933073,0.05167207091081916,1.0,55.14976185758125,1.0,0.9126984126984127,3.375676286223276,0.06910613613503436,9.292092323303223,2.6397200280016824,0.07423632147290515,0.0,3.375676286223276,0.8101837904685362,0.24000636369519127,0.11400408068745901,0.22988456010455072,-0.08457799797295484,2.7180184635968794,0.9090685292656746,6,0.3389531460882862,0.2627096608257007,1.4149615915166869,1.1086217963945337,0.23981523672580662,0.27040588197496973,0.8769559596536827,1.6022798011209698,-0.8937553460951098,0.75,1.1977469601126725,1.0,0.0991872193924901,0.7333357774194847,25.0,2.2291637506426194,3.142391665444942,0.7073782349698281,3.9104272807759246,-0.06910613613503436,,,,3.9095507604327615,7272,-0.1628969776152529,252,-0.5329553192832324,504,-0.4884144398322363,756,0.1424277708186974,1260,-0.22930076723219106,273,-0.3445085500897268,302,-0.5085876533656148,495,-0.3445085500897268,302,-0.3445085500897268,302,-0.5085876533656148,495,1.0080587347519594,5495,2.00367805498352,6450
SIEB,1.3032370007965106,1998-06-30,-0.358209012710898,-0.358209012710898,0.6102235185084942,0.7543859649122807,3.054373877438265,3.1241344156370374,0.3030301731530738,1.1641450070723016,0.1466665696187539,0.1621619754727066,-0.015495405853952704,0.888793444647964,0.031484077044449776,1.0,60.55417214037106,0.8333333333333334,0.6825396825396826,1.8677841694102608,0.358209012710898,8.263279914855957,6.558948364089687,0.5581396744506459,0.0,1.8677841694102608,2.174371615107641,1.1641450070723016,0.1441332365140209,1.3604652603268494,-0.28846162472107606,4.716278158809971,0.7580757789120909,84,1.3168079865762308,1.4794274979941704,1.133366187850101,2.1437627455577073,0.2773607032237737,3.619170701442865,3.426095779337098,1.9632792139884159,-3.4088089815555183,0.7272727272727273,6.9244564908599555,1.0,0.4695261086653141,1.644296344647851,58.0,2.1118215928388477,13.810511307572826,2.244191315774895,11.904989615769026,-0.358209012710898,,,,-0.7833789995864819,7250,1.818944087586877,252,-0.22186124191357626,504,-0.5257511330197306,756,-0.6981244655744236,1260,-0.25379018744726434,23,-0.3237473826202638,38,1.2386027776915398,158,-0.30042822138667147,36,-0.3237473826202638,38,1.2386027776915398,158,1.4442482968493806,149,3.6534729453850385,150
SIEB,1.3098056722845888,1998-07-31,-0.38639568670751323,-0.38639568670751323,0.5795528702961453,0.7620396600566572,3.899034891471662,3.059331401019877,-0.17777024333098068,1.1895784324098677,0.012345612630504377,-0.05490842378429539,0.06725403641479977,0.5517030837787733,0.05453039950733407,1.0,50.14293488295285,0.8333333333333334,0.7579365079365079,1.8364523986944175,0.38639568670751323,7.90036678314209,6.61913061332933,0.6297147499406999,0.0,1.8364523986944175,2.1846041656342465,1.1895784324098677,0.0551128071236476,1.3604652603268494,-0.28846162472107606,4.716278158809971,0.8314624309627798,84,0.9366776179094425,1.5380235404811196,0.7889551938172478,2.2185008908438255,-0.17620673443417034,2.711145215129081,3.4364011181041985,-0.38201243192498,-3.8078068508476672,0.7272727272727273,6.576424068884522,0.0,0.20357917826304428,0.6760187866309464,80.0,2.0669091866410523,12.226154945356416,2.471200715543644,9.777979628499804,-0.38639568670751323,,,,-0.7734282456768269,7228,1.1205989520933688,252,-0.2544578281256884,504,-0.5339038414994444,756,-0.5389156502157437,1260,-0.25609740787662205,13,-0.36585352604707677,19,1.3414357684900113,136,-0.3170730559074665,17,-0.36585352604707677,19,1.3414357684900113,136,1.5565278692343858,127,3.8672359878249205,128
VOD,1.2174167714335278,1998-08-31,-0.1718168055959639,-0.1718168055959639,0.7484455946610712,0.7634112792297112,1.7016410326950204,0.56888201362379,0.04914903932908543,0.3566314890042668,-0.15368413052836005,-0.0698749606083442,-0.08380916992001586,0.24253582923538808,-0.06614989658527992,1.0,39.545466469940536,1.0,0.9603174603174603,2.776806992681386,0.1718168055959639,8.092543601989746,2.461502642636383,0.20746231843016805,0.0,2.776806992681386,0.9902968124774228,0.3566314890042668,0.6921060721537786,0.21364442012732576,-0.07967048967449497,2.681600439512801,0.9761871502229397,78,0.4528303101644798,0.3969898617378194,1.2718878372534375,2.0903902840412782,0.15639855619959708,0.5377808826860693,1.4698939146148808,1.4945598682132337,-1.463714932628484,0.8181818181818182,1.6127339128788183,1.0,0.27678783804340407,1.6441858422231665,5.0,2.0909430947542877,4.60319917023649,1.1478250071861744,2.039580215292257,-0.1718168055959639,,,,0.9388217539570052,7207,0.6082664056140916,252,0.547396444843864,504,-0.21082959260501877,756,-0.19379370836425314,1260,-0.1611943673829468,23,0.5589254419845653,429,0.25639859871616144,627,-0.3017644382331719,929,0.5589254419845653,429,0.25639859871616144,627,1.009386202372076,279,0.9388217539570052,7207
VOD,1.3539989657533529,1998-09-30,-0.25257480920299524,-0.25257480920299524,0.6097775810176171,0.7700534759358288,1.3074109723476806,0.2126674282201848,-0.1701733132582015,0.38468998008980315,-0.09751224626713795,-0.10640382437414253,0.008891578107004583,0.05152710324387111,-0.14026776424987397,1.0,36.00990219342106,0.5,0.9007936507936508,2.082996179783656,0.25257480920299524,7.303421497344971,2.3109617728202507,0.33792654076010753,0.0,2.082996179783656,0.8013077589281107,0.38468998008980315,0.7456477341596363,0.21364442012732576,-0.09751224626713795,2.1909496325419475,0.9341475367245463,78,0.5228132435082292,0.42724902417645005,1.3564483971885588,1.9666580439736914,-0.059289504050892505,0.16929782512059266,0.9833325490895559,0.04193547234670731,-1.2320669337452304,0.7272727272727273,1.1189039637421425,1.0,0.22608083489776465,1.286048682560387,26.0,1.988342936616056,4.372150134466745,1.0394728619745084,1.8327246562268207,-0.25257480920299524,,,,1.1483081027278956,7186,1.1173979369152707,252,0.5663466281371223,504,-0.1165463652160742,756,-0.09279115143684358,1260,1.0315375984607336,391,0.727364649034351,408,0.3921503017846575,606,-0.30282876801542924,918,0.727364649034351,408,0.3921503017846575,606,1.0480365308132433,248,1.1483081027278956,7186
