asof,uw_frac_1m,ever_below_1m,end_below_1m,maxdd_1m,end_ret_1m,censored_1m,uw_frac_3m,ever_below_3m,end_below_3m,maxdd_3m,end_ret_3m,censored_3m,uw_frac_6m,ever_below_6m,end_below_6m,maxdd_6m,end_ret_6m,censored_6m,uw_frac_12m,ever_below_12m,end_below_12m,maxdd_12m,end_ret_12m,censored_12m
2010-06-30,0.19047619047619047,1,0,-0.009881938428132897,0.06849453087914825,False,0.06349206349206349,1.0,0.0,-0.009881938428132897,0.11297970346743225,False,0.031746031746031744,1.0,0.0,-0.009881938428132897,0.22976642655382729,False,0.015873015873015872,1.0,0.0,-0.009881938428132897,0.26198514517218086,False
2010-07-30,0.6666666666666666,1,1,-0.045706116411749265,-0.044980487200852015,False,0.2857142857142857,1.0,0.0,-0.045706116411749265,0.07929421583605811,False,0.14285714285714285,1.0,0.0,-0.045706116411749265,0.1832203217240298,False,0.07142857142857142,1.0,0.0,-0.045706116411749265,0.22709142203986232,False
2010-08-31,0.0,0,0,0.029911408793092287,0.09280022495698081,False,0.0,0.0,0.0,0.029911408793092287,0.13413702989605336,False,0.0,0.0,0.0,0.029911408793092287,0.2573746829344601,False,0.0,0.0,0.0,0.029911408793092287,0.09106381426845322,False
2010-09-30,0.047619047619047616,1,0,-0.0033297204548086157,0.03820202846760368,False,0.015873015873015872,1.0,0.0,-0.0033297204548086157,0.10831298244810461,False,0.007936507936507936,1.0,0.0,-0.0033297204548086157,0.16151716234743452,False,0.011904761904761904,1.0,0.0,-0.0033297204548086157,0.07385545814044936,False
2010-10-29,0.14285714285714285,1,0,-0.0027846007278260476,0.005654637394012063,False,0.047619047619047616,1.0,0.0,-0.0027846007278260476,0.10010970924716345,False,0.023809523809523808,1.0,0.0,-0.0027846007278260476,0.1485149800082448,False,0.08333333333333333,1.0,0.0,-0.053797576554885373,0.0426041111569917,False
2010-11-30,0.0,0,0,0.021267694550654914,0.06829487599020201,False,0.0,0.0,0.0,0.021267694550654914,0.12267684454451655,False,0.0,0.0,0.0,0.021267694550654914,0.13326275606495463,False,0.07142857142857142,1.0,0.0,-0.053797576554885373,0.04992046482580359,False
2010-12-31,0.0,0,0,0.009781166344084546,0.023299954336425177,False,0.0,0.0,0.0,0.0034195194206976254,0.06041166881677262,False,0.0,0.0,0.0,0.0034195194206976254,0.04030554037059231,False,0.2896825396825397,1.0,0.0,-0.11308979532825525,0.008151210530074282,False
2011-01-31,0.0,0,0,0.014066146645817401,0.017485598086537157,False,0.06349206349206349,1.0,0.0,-0.019427768790060473,0.06483295474565853,False,0.07936507936507936,1.0,0.0,-0.019427768790060473,0.024383564220134657,False,0.4444444444444444,1.0,0.0,-0.13328423311923676,0.044227184934270136,False
2011-02-28,0.9523809523809523,1,1,-0.05234680534005398,-0.0053861389351061995,False,0.47619047619047616,1.0,0.0,-0.05234680534005398,0.007059646865942959,False,0.6111111111111112,1.0,1.0,-0.14902985433901728,-0.10491224372860752,False,0.7103174603174603,1.0,0.0,-0.162380965721177,0.04597715566290006,False
2011-03-31,0.3333333333333333,1,0,-0.015310507564912368,0.02737788530302554,False,0.49206349206349204,1.0,1.0,-0.04200914243299625,-0.009216102943876647,False,0.6349206349206349,1.0,1.0,-0.1491322303467767,-0.11440837737697296,False,0.6309523809523809,1.0,0.0,-0.16248173552278522,0.07191929138071385,False
2011-04-29,1.0,1,1,-0.03283721127796102,-0.021403022653296078,False,1.0,1.0,1.0,-0.06897296655046059,-0.0379866065801705,False,1.0,1.0,1.0,-0.18605471119384798,-0.07084520190517996,False,0.7817460317460317,1.0,0.0,-0.18605471119384798,0.032393984937602704,False
2011-05-31,1.0,1,1,-0.05841325820370913,-0.026181748933801874,False,0.9365079365079365,1.0,1.0,-0.16370202847032866,-0.12116475029044571,False,0.9682539682539683,1.0,1.0,-0.17682294396131126,-0.12717612897416175,False,0.6904761904761905,1.0,0.0,-0.17682294396131126,0.000583253494575553,False
2011-06-30,0.38095238095238093,1,1,-0.020004446083133676,-0.020004446083133676,False,0.7936507936507936,1.0,1.0,-0.14935198075556233,-0.10473528875402982,False,0.8968253968253969,1.0,1.0,-0.162698038205233,-0.031222059479462994,False,0.5238095238095238,1.0,0.0,-0.162698038205233,0.02488274976052174,False
2011-07-29,1.0,1,1,-0.13198787908317522,-0.061625564672648014,False,1.0,1.0,1.0,-0.14560636683684802,-0.03392042587767019,False,0.8888888888888888,1.0,0.0,-0.14560636683684802,0.0368116080593035,False,0.4444444444444444,1.0,0.0,-0.14560636683684802,0.07762654466688379,False
2011-08-31,1.0,1,1,-0.07180565282424367,-0.045570142773725286,False,0.6190476190476191,1.0,1.0,-0.09590303070001116,-0.015469295084371448,False,0.3253968253968254,1.0,0.0,-0.09590303070001116,0.13519886007357762,False,0.1626984126984127,1.0,0.0,-0.09590303070001116,0.18501956907739614,False
2011-09-30,0.09523809523809523,1,0,-0.02845784167194365,0.10914697734361223,False,0.031746031746031744,1.0,0.0,-0.02845784167194365,0.12169559684127562,False,0.015873015873015872,1.0,0.0,-0.02845784167194365,0.2547980950922413,False,0.007936507936507936,1.0,0.0,-0.02845784167194365,0.31677885662848526,False
2011-10-31,0.7619047619047619,1,1,-0.0729879022408697,-0.04342595217917522,False,0.4444444444444444,1.0,0.0,-0.0729879022408697,0.05341157121639695,False,0.2222222222222222,1.0,0.0,-0.0729879022408697,0.13067347046169098,False,0.1111111111111111,1.0,0.0,-0.0729879022408697,0.16717802469504273,False
2012-03-30,0.9047619047619048,1,1,-0.034869283214000846,-0.0004972669019842613,False,0.9682539682539683,1.0,1.0,-0.09026315392155904,-0.05206973150219063,False,0.6984126984126984,1.0,0.0,-0.09026315392155904,0.03415849627596956,False,0.38492063492063494,1.0,0.0,-0.09026315392155904,0.12961220245882554,False
2012-05-31,0.19047619047619047,1,0,-0.02563298214266907,0.04058129603730709,False,0.06349206349206349,1.0,0.0,-0.02563298214266907,0.08110347264699125,False,0.031746031746031744,1.0,0.0,-0.02563298214266907,0.08649046159588636,False,0.015873015873015872,1.0,0.0,-0.02563298214266907,0.28645150359916416,False
2012-06-29,0.47619047619047616,1,0,-0.019030429268897753,0.018956435825657758,False,0.15873015873015872,1.0,0.0,-0.019030429268897753,0.058448404543111954,False,0.07936507936507936,1.0,0.0,-0.019030429268897753,0.05896307955293145,False,0.03968253968253968,1.0,0.0,-0.019030429268897753,0.1948978740785572,False
2012-07-31,0.09523809523809523,1,0,-0.0077700657951050855,0.027593913774884626,False,0.031746031746031744,1.0,0.0,-0.0077700657951050855,0.031911799009413544,False,0.03968253968253968,1.0,0.0,-0.00933556250408174,0.10466417414923268,False,0.01984126984126984,1.0,0.0,-0.00933556250408174,0.2556874394691866,False
2012-08-31,0.09523809523809523,1,0,-0.0017710872024533364,0.028057254316548264,False,0.23809523809523808,1.0,0.0,-0.03354776897583611,0.0074746629167921075,False,0.11904761904761904,1.0,0.0,-0.03354776897583611,0.08957258577769345,False,0.05952380952380952,1.0,0.0,-0.03354776897583611,0.20674688759036197,False
2012-09-28,0.47619047619047616,1,1,-0.02049062942796598,-0.018198200335914683,False,0.7777777777777778,1.0,1.0,-0.05744257548912024,-0.009766083082590526,False,0.40476190476190477,1.0,0.0,-0.05744257548912024,0.09743225821760415,False,0.20238095238095238,1.0,0.0,-0.05744257548912024,0.21174892699907022,False
2012-10-31,0.6666666666666666,1,0,-0.03997178979161853,0.0054468505200317985,False,0.25396825396825395,1.0,0.0,-0.03997178979161853,0.06922069640709005,False,0.12698412698412698,1.0,0.0,-0.03997178979161853,0.14274979893740647,False,0.06349206349206349,1.0,0.0,-0.03997178979161853,0.2620425228610559,False
2012-11-30,0.2857142857142857,1,0,-0.00792718352942412,0.03479378311337755,False,0.09523809523809523,1.0,0.0,-0.00792718352942412,0.07765602535330096,False,0.047619047619047616,1.0,0.0,-0.00792718352942412,0.18008409190612373,False,0.023809523809523808,1.0,0.0,-0.00792718352942412,0.29979849388400903,False
2012-12-31,0.0,0,0,0.022048921928673026,0.05378860625370807,False,0.0,0.0,0.0,0.022048921928673026,0.10065363408804617,False,0.0,0.0,0.0,0.022048921928673026,0.1421429570642727,False,0.0,0.0,0.0,0.022048921928673026,0.3006549260012952,False
2013-01-31,0.09523809523809523,1,0,-0.004675196787391145,0.01609920957309874,False,0.031746031746031744,1.0,0.0,-0.004675196787391145,0.06201750507154968,False,0.015873015873015872,1.0,0.0,-0.004675196787391145,0.13718058454874282,False,0.007936507936507936,1.0,0.0,-0.004675196787391145,0.24569932847894993,False
2013-02-28,0.0,0,0,0.003297543007171111,0.03386350966831797,False,0.0,0.0,0.0,0.003297543007171111,0.09461640852040665,False,0.0,0.0,0.0,0.003297543007171111,0.105603541447296,False,0.0,0.0,0.0,0.003297543007171111,0.23882028444334336,False
2013-03-28,0.47619047619047616,1,0,-0.016148407664876352,0.016786859140250243,False,0.15873015873015872,1.0,0.0,-0.016148407664876352,0.027556868763604747,False,0.07936507936507936,1.0,0.0,-0.016148407664876352,0.09569063217230367,False,0.03968253968253968,1.0,0.0,-0.016148407664876352,0.21716447411205597,False
2013-04-30,0.047619047619047616,1,0,-0.00876762196244707,0.034694458653576454,False,0.06349206349206349,1.0,0.0,-0.011203089103147046,0.06465945699089892,False,0.031746031746031744,1.0,0.0,-0.011203089103147046,0.1043909384491466,False,0.015873015873015872,1.0,0.0,-0.011203089103147046,0.20038592281472023,False
2013-05-31,0.6190476190476191,1,1,-0.034009904954368286,-0.007562840989132069,False,0.25396825396825395,1.0,0.0,-0.034009904954368286,0.008120937284264329,False,0.12698412698412698,1.0,0.0,-0.034009904954368286,0.11637154061425825,False,0.06349206349206349,1.0,0.0,-0.034009904954368286,0.18805265365975044,False
2013-06-28,0.0,0,0,0.0049248098684548935,0.050928586825891076,False,0.0,0.0,0.0,0.0049248098684548935,0.05887032485572563,False,0.0,0.0,0.0,0.0049248098684548935,0.14957929824121363,False,0.0,0.0,0.0,0.0049248098684548935,0.24542119038283738,False
2013-07-31,0.5238095238095238,1,1,-0.03188896057472668,-0.026910051023191772,False,0.3492063492063492,1.0,0.0,-0.03188896057472668,0.04966478589777701,False,0.1746031746031746,1.0,0.0,-0.03188896057472668,0.06602325658573793,False,0.0873015873015873,1.0,0.0,-0.03188896057472668,0.20054279991382695,False
2013-08-30,0.0,0,0,0.0,0.03164643063041317,False,0.0,0.0,0.0,0.0,0.1121467362846158,False,0.0,0.0,0.0,0.0,0.141213633325598,False,0.0,0.0,0.0,0.0,0.24109024667935208,False
2013-09-30,0.19047619047619047,1,0,-0.015058187639398368,0.05452067145118367,False,0.06349206349206349,1.0,0.0,-0.015058187639398368,0.10022112651989357,False,0.031746031746031744,1.0,0.0,-0.015058187639398368,0.10946527178214271,False,0.015873015873015872,1.0,0.0,-0.015058187639398368,0.2178044508597743,False
2013-10-31,0.047619047619047616,1,0,-0.004892301463929938,0.02963767271970874,False,0.015873015873015872,1.0,0.0,-0.004892301463929938,0.025104552610237363,False,0.015873015873015872,1.0,0.0,-0.004892301463929938,0.08179052603575943,False,0.007936507936507936,1.0,0.0,-0.004892301463929938,0.09529439577616294,False
2013-11-29,0.5238095238095238,1,0,-0.01596661296809132,0.025926519562205153,False,0.36507936507936506,1.0,0.0,-0.032510595190168745,0.03481454164937059,False,0.18253968253968253,1.0,0.0,-0.032510595190168745,0.07330408607967209,False,0.09126984126984126,1.0,0.0,-0.032510595190168745,0.14527662480193282,False
2013-12-31,1.0,1,1,-0.03974254796711696,-0.029562697914546465,False,0.6031746031746031,1.0,0.0,-0.056960331600854675,0.017030326461293877,False,0.3253968253968254,1.0,0.0,-0.056960331600854675,0.07004571696977657,False,0.1626984126984127,1.0,0.0,-0.056960331600854675,0.14670836172849122,False
2014-01-31,0.19047619047619047,1,0,-0.02250535132560949,0.03816402114784401,False,0.06349206349206349,1.0,0.0,-0.02250535132560949,0.06162972759293517,False,0.031746031746031744,1.0,0.0,-0.02250535132560949,0.11554118999902263,False,0.015873015873015872,1.0,0.0,-0.02250535132560949,0.13498425708178408,False
2014-02-28,0.2857142857142857,1,0,-0.008750242266774122,0.008295052998188668,False,0.19047619047619047,1.0,0.0,-0.02135900517447553,0.03719463042039761,False,0.09523809523809523,1.0,0.0,-0.02135900517447553,0.0852880892275838,False,0.047619047619047616,1.0,0.0,-0.02135900517447553,0.11257829933235386,False
2014-03-31,0.5238095238095238,1,0,-0.02941009983584386,0.006951585426322904,False,0.19047619047619047,1.0,0.0,-0.02941009983584386,0.05212763978528279,False,0.09523809523809523,1.0,0.0,-0.02941009983584386,0.08338772202939215,False,0.047619047619047616,1.0,0.0,-0.02941009983584386,0.12382869394820673,False
2014-04-30,0.38095238095238093,1,0,-0.008124925572499442,0.02156036193193378,False,0.12698412698412698,1.0,0.0,-0.008124925572499442,0.05542888465368767,False,0.06349206349206349,1.0,0.0,-0.008124925572499442,0.012482887782248042,False,0.031746031746031744,1.0,0.0,-0.008124925572499442,0.13959225568692823,False
2014-05-30,0.0,0,0,0.0006230722519204868,0.020644861823366334,False,0.015873015873015872,1.0,0.0,-0.0038125926017957834,0.044268317683565206,False,0.06349206349206349,1.0,0.0,-0.016499099618303092,0.0616446047576793,False,0.031746031746031744,1.0,0.0,-0.016499099618303092,0.08826254953365442,False
2014-06-30,0.047619047619047616,1,0,-5.069015164549384e-05,0.006284627769282292,False,0.1746031746031746,1.0,0.0,-0.023962746827990045,0.024340509369059182,False,0.1984126984126984,1.0,0.0,-0.03639264040903745,0.07141613072604147,False,0.0992063492063492,1.0,0.0,-0.03639264040903745,0.07863775805747175,False
2014-10-31,0.047619047619047616,1,0,-0.0029258685939835827,0.024893080895438624,False,0.09523809523809523,1.0,0.0,-0.018595577562528276,0.02431703931901774,False,0.09523809523809523,1.0,0.0,-0.018595577562528276,0.03463865702016,False,0.05555555555555555,1.0,1.0,-0.046279014878869096,-0.046279014878869096,False
2014-11-30,0.6190476190476191,1,0,-0.04483571198388503,0.0022192214135419164,False,0.7142857142857143,1.0,1.0,-0.04483571198388503,-0.032091037882795326,False,0.4523809523809524,1.0,0.0,-0.04483571198388503,0.023851153451484253,False,0.35714285714285715,1.0,1.0,-0.08270187591673994,-0.022787368562612653,False
2015-01-31,0.0,0,0,0.0,0.05911227383672446,False,0.0,0.0,0.0,0.0,0.05205576439267867,False,0.0,0.0,0.0,0.0,0.052719890155501936,False,0.09523809523809523,1.0,0.0,-0.05228884121832944,0.043253811609812676,False
2015-02-28,0.7619047619047619,1,0,-0.02924152458651197,0.0032721490184821622,False,0.5714285714285714,1.0,0.0,-0.02924152458651197,0.01576467186365549,False,0.4365079365079365,1.0,0.0,-0.02924152458651197,0.003408681712552042,False,0.6071428571428571,1.0,1.0,-0.10272016684102792,-0.10237739193515982,False
2015-03-31,0.047619047619047616,1,0,-0.003536558133368395,0.009833744712912651,False,0.031746031746031744,1.0,1.0,-0.003536558133368395,-5.242768156710209e-05,False,0.23809523809523808,1.0,1.0,-0.08840320121646439,-0.05611583567458478,False,0.42063492063492064,1.0,0.0,-0.09991747527479433,0.01208849046220517,False
2015-04-30,0.047619047619047616,1,0,-0.002014649081480191,0.012856268185298836,False,0.15873015873015872,1.0,0.0,-0.014080104805749838,0.009058397280879316,False,0.4444444444444444,1.0,0.0,-0.09728031613491483,0.0054850900128842195,False,0.5158730158730159,1.0,0.0,-0.10868246437824114,0.02383929550374675,False
2015-05-29,0.5714285714285714,1,1,-0.022358719498358215,-0.022358719498358215,False,0.6507936507936508,1.0,1.0,-0.10873861156780096,-0.0745197111055741,False,0.7698412698412699,1.0,0.0,-0.10873861156780096,0.00018522437691803617,False,0.7976190476190477,1.0,1.0,-0.11999603140265591,-0.005990079896691314,False
2015-06-30,0.09523809523809523,1,0,-0.006412679747777816,0.023900540634492762,False,0.4603174603174603,1.0,1.0,-0.09025993287849621,-0.05828237588308138,False,0.42063492063492064,1.0,0.0,-0.09025993287849621,0.01201615917613208,False,0.42063492063492064,1.0,0.0,-0.10175075477328421,0.03453693567145666,False
2015-07-31,0.9047619047619048,1,1,-0.11035622804832035,-0.06095023342135175,False,0.9682539682539683,1.0,1.0,-0.11035622804832035,-0.002202875254318837,False,0.9206349206349206,1.0,1.0,-0.11035622804832035,-0.09627784152219532,False,0.7420634920634921,1.0,0.0,-0.12159321595592099,0.05439537439556874,False
2015-08-31,0.8571428571428571,1,1,-0.04392453662377416,-0.04336536190102047,False,0.3333333333333333,1.0,0.0,-0.04392453662377416,0.06444213940710664,False,0.4444444444444444,1.0,0.0,-0.06457909334828649,0.0002853591896463392,False,0.23015873015873015,1.0,0.0,-0.06457909334828649,0.1294997865808778,False
2015-09-30,0.0,0,0,0.002609513370676053,0.08975632380065535,False,0.0,0.0,0.0,0.002609513370676053,0.08873511098534426,False,0.15079365079365079,1.0,0.0,-0.04008591985772769,0.08232012046065651,False,0.07539682539682539,1.0,0.0,-0.04008591985772769,0.15048304332791052,False
2015-10-30,0.23809523809523808,1,0,-0.02592220369387166,0.003655460250952869,False,0.6507936507936508,1.0,1.0,-0.10183741595100881,-0.06279541658700682,False,0.6904761904761905,1.0,0.0,-0.11533512475980856,0.008805804089025315,False,0.3888888888888889,1.0,0.0,-0.11533512475980856,0.05125548474063257,False
2015-11-30,0.9047619047619048,1,1,-0.03584069198521522,-0.007352952054004769,False,0.9682539682539683,1.0,1.0,-0.11855720386457036,-0.06698011369198742,False,0.8015873015873016,1.0,0.0,-0.11855720386457036,0.01864957588494187,False,0.4126984126984127,1.0,0.0,-0.11855720386457036,0.07762834946471653,False
2015-12-31,1.0,1,1,-0.08937047467322368,-0.05012968688747843,False,0.8412698412698413,1.0,0.0,-0.10305553836196668,0.013292872760033214,False,0.42857142857142855,1.0,0.0,-0.10305553836196668,0.0070642184530924634,False,0.21428571428571427,1.0,0.0,-0.10305553836196668,0.1312022551376879,False
2016-01-29,0.8571428571428571,1,1,-0.05606002051491177,-0.000825945594945976,False,0.2857142857142857,1.0,0.0,-0.05606002051491177,0.07639870946350258,False,0.14285714285714285,1.0,0.0,-0.05606002051491177,0.13050238609093823,False,0.07142857142857142,1.0,0.0,-0.05606002051491177,0.1955865821256726,False
2016-02-29,0.0,0,0,0.023507004563010803,0.06986263960720285,False,0.0,0.0,0.0,0.023507004563010803,0.09177691797735243,False,0.0,0.0,0.0,0.023507004563010803,0.13717908110788168,False,0.0,0.0,0.0,0.023507004563010803,0.24064025037428172,False
2016-03-31,0.19047619047619047,1,0,-0.007639111306085744,0.003941419643391564,False,0.23809523809523808,1.0,1.0,-0.023754520743313523,-0.0061469437656016535,False,0.11904761904761904,1.0,0.0,-0.023754520743313523,0.0617455869636554,False,0.05952380952380952,1.0,0.0,-0.023754520743313523,0.16348170095739034,False
2016-04-29,0.5238095238095238,1,0,-0.010323474017266632,0.018949987495851195,False,0.2222222222222222,1.0,0.0,-0.027587207624666932,0.05484398887309205,False,0.1111111111111111,1.0,0.0,-0.027587207624666932,0.05219126394791451,False,0.05555555555555555,1.0,0.0,-0.027587207624666932,0.16044724898715534,False
2016-05-31,0.5714285714285714,1,1,-0.04385260146750791,-0.010032937574040668,False,0.20634920634920634,1.0,0.0,-0.04385260146750791,0.04088845089667004,False,0.10317460317460317,1.0,0.0,-0.04385260146750791,0.06256367356102133,False,0.051587301587301584,1.0,0.0,-0.04385260146750791,0.1675939907992534,False
2016-06-30,0.047619047619047616,1,0,-0.005107544421912746,0.036471749731858516,False,0.015873015873015872,1.0,0.0,-0.005107544421912746,0.0342705807846575,False,0.007936507936507936,1.0,0.0,-0.005107544421912746,0.08930372796496133,False,0.003968253968253968,1.0,0.0,-0.005107544421912746,0.18281336293017225,False
2016-07-29,0.19047619047619047,1,0,-0.007230846256217616,0.005710910325590568,False,0.5396825396825397,1.0,1.0,-0.01828482101622897,-0.010594620002850608,False,0.3412698412698413,1.0,0.0,-0.03461956505638497,0.06894600548987362,False,0.17063492063492064,1.0,0.0,-0.03461956505638497,0.16017771153442917,False
2016-08-31,0.6190476190476191,1,1,-0.019459033829290262,-0.007432366899603693,False,0.6349206349206349,1.0,0.0,-0.03577424016017916,0.019383990965266662,False,0.31746031746031744,1.0,0.0,-0.03577424016017916,0.10273384523580553,False,0.15873015873015872,1.0,0.0,-0.03577424016017916,0.1479010190377088,False
2016-09-30,1.0,1,1,-0.018122912605847086,-0.01733693956579896,False,0.42857142857142855,1.0,0.0,-0.03583003125481832,0.043330102759215006,False,0.21428571428571427,1.0,0.0,-0.03583003125481832,0.10013401732083049,False,0.10714285714285714,1.0,0.0,-0.03583003125481832,0.17654846469375896,False
2016-10-31,0.19047619047619047,1,0,-0.01881936182769295,0.039331828054262274,False,0.06349206349206349,1.0,0.0,-0.01881936182769295,0.07688147616823615,False,0.031746031746031744,1.0,0.0,-0.01881936182769295,0.1316164308492771,False,0.015873015873015872,1.0,0.0,-0.01881936182769295,0.22932176126349768,False
2016-11-30,0.09523809523809523,1,0,-0.0036753664536860464,0.02027186999131292,False,0.031746031746031744,1.0,0.0,-0.0036753664536860464,0.09444268813666223,False,0.015873015873015872,1.0,0.0,-0.0036753664536860464,0.10708891084296024,False,0.007936507936507936,1.0,0.0,-0.0036753664536860464,0.20254219971997123,False
2016-12-30,0.0,0,0,0.00765005132477059,0.01789452769549138,False,0.0,0.0,0.0,0.00765005132477059,0.061682783585466305,False,0.0,0.0,0.0,0.00765005132477059,0.09936867725515297,False,0.0,0.0,0.0,0.00765005132477059,0.2203375598884525,False
2017-01-31,0.0,0,0,0.0003959075724759842,0.05383915775227344,False,0.0,0.0,0.0,0.0003959075724759842,0.05356830632884324,False,0.0,0.0,0.0,0.0003959075724759842,0.09649790740671849,False,0.0,0.0,0.0,0.0003959075724759842,0.26927276431646296,False
2017-02-28,0.2857142857142857,1,0,-0.007754519633233592,0.0004002221812324791,False,0.30158730158730157,1.0,0.0,-0.01246862123570669,0.02660621754687642,False,0.15079365079365079,1.0,0.0,-0.01246862123570669,0.041343437118555704,False,0.07539682539682539,1.0,0.0,-0.01246862123570669,0.17002746174384176,False
2017-03-31,0.6666666666666666,1,0,-0.013701267243869664,0.012853302918087062,False,0.2222222222222222,1.0,0.0,-0.013701267243869664,0.02878988175525632,False,0.1111111111111111,1.0,0.0,-0.013701267243869664,0.06700941046325282,False,0.05555555555555555,1.0,0.0,-0.013701267243869664,0.11553566190109721,False
2017-04-28,0.09523809523809523,1,0,-0.009492549355425095,0.015247266971076812,False,0.031746031746031744,1.0,0.0,-0.009492549355425095,0.04434052052182125,False,0.015873015873015872,1.0,0.0,-0.009492549355425095,0.0863413854294186,False,0.007936507936507936,1.0,0.0,-0.009492549355425095,0.14121216703699813,False
2017-05-31,0.0,0,0,0.00441879336600115,0.004501806538639297,False,0.0,0.0,0.0,0.001172533732573866,0.017903805880655987,False,0.0,0.0,0.0,0.001172533732573866,0.08649003251580045,False,0.0,0.0,0.0,0.001172533732573866,0.15382151395328258,False
2017-06-30,0.047619047619047616,1,0,-0.005169542931930837,0.02055411486405445,False,0.015873015873015872,1.0,0.0,-0.005169542931930837,0.03925128749732765,False,0.007936507936507936,1.0,0.0,-0.005169542931930837,0.11616393582240803,False,0.003968253968253968,1.0,0.0,-0.005169542931930837,0.15747436447834118,False
2017-09-29,0.0,0,0,0.004338915959044565,0.021972151675207385,False,0.0,0.0,0.0,0.004338915959044565,0.07168442920935636,False,0.0,0.0,0.0,0.004338915959044565,0.043681643502962775,False,0.0,0.0,0.0,0.004338915959044565,0.18346134908672806,False
2017-10-31,0.047619047619047616,1,0,-0.0027610116906273685,0.021621419802117403,False,0.015873015873015872,1.0,0.0,-0.0027610116906273685,0.1013037049163843,False,0.007936507936507936,1.0,0.0,-0.0027610116906273685,0.0380198478970275,False,0.003968253968253968,1.0,0.0,-0.0027610116906273685,0.08343485141317375,False
2017-11-30,0.23809523809523808,1,0,-0.006868035859702859,0.01937211657921134,False,0.1111111111111111,1.0,0.0,-0.022879118978822333,0.015313851301704373,False,0.1111111111111111,1.0,0.0,-0.022879118978822333,0.038076984150205995,False,0.05555555555555555,1.0,0.0,-0.022879118978822333,0.018295365519046092,False
2018-01-31,1.0,1,1,-0.0860942885201732,-0.050372225512703706,False,1.0,1.0,1.0,-0.0860942885201732,-0.056256348509323706,False,0.9206349206349206,1.0,0.0,-0.0860942885201732,0.006796383453683719,False,0.7301587301587301,1.0,1.0,-0.1529220715925821,-0.04784146224392338,False
2018-02-28,0.47619047619047616,1,1,-0.046259846539741245,-0.02741057383966672,False,0.6190476190476191,1.0,1.0,-0.04840350633563473,-0.005715447573701349,False,0.31746031746031744,1.0,0.0,-0.04840350633563473,0.06739407295616484,False,0.3373015873015873,1.0,0.0,-0.12095997667820668,0.04435263388715782,False
2018-03-29,0.23809523809523808,1,0,-0.021584578169686175,0.005168125496433529,False,0.09523809523809523,1.0,0.0,-0.021584578169686175,0.028157104138430755,False,0.047619047619047616,1.0,0.0,-0.021584578169686175,0.11590434486191059,False,0.10317460317460317,1.0,0.0,-0.09618591393478526,0.10299787630606527,False
2018-04-30,0.09523809523809523,1,0,-0.0071452459106072785,0.017050318247931573,False,0.031746031746031744,1.0,0.0,-0.0071452459106072785,0.07599859701044154,False,0.015873015873015872,1.0,0.0,-0.0071452459106072785,0.043751575278791366,False,0.09126984126984126,1.0,0.0,-0.10083292223493656,0.11867736704059495,False
2018-05-31,0.047619047619047616,1,0,-0.0014041717021642253,0.0057508392814500375,False,0.015873015873015872,1.0,0.0,-0.0014041717021642253,0.07485778085298156,False,0.07142857142857142,1.0,1.0,-0.019601428860855585,-0.019601428860855585,False,0.1865079365079365,1.0,0.0,-0.12217211526456939,0.06153991361090605,False
2018-06-29,0.09523809523809523,1,0,-0.0014007684266061915,0.03195983762593513,False,0.031746031746031744,1.0,0.0,-0.0014007684266061915,0.07340087386760241,False,0.20634920634920634,1.0,1.0,-0.12719149669058483,-0.12719149669058483,False,0.20238095238095238,1.0,0.0,-0.12719149669058483,0.10518689860137331,False
2018-07-31,0.047619047619047616,1,0,-0.0016707210099383696,0.0360784817879618,False,0.19047619047619047,1.0,1.0,-0.052639168499940214,-0.0526037291485244,False,0.5793650793650794,1.0,1.0,-0.158371251402604,-0.045455000944642054,False,0.38492063492063494,1.0,0.0,-0.158371251402604,0.08756367168300505,False
2018-08-31,0.38095238095238093,1,0,-0.009335113491603098,0.009440333729937356,False,0.746031746031746,1.0,1.0,-0.08910579140007813,-0.04990210432186948,False,0.873015873015873,1.0,1.0,-0.18440483300180377,-0.028274341905733302,False,0.6111111111111112,1.0,0.0,-0.18440483300180377,0.0005994652182867988,False
2018-09-28,0.8571428571428571,1,1,-0.09239136193053354,-0.09239136193053354,False,0.9523809523809523,1.0,1.0,-0.18922529883812833,-0.1417219325018677,False,0.9761904761904762,1.0,1.0,-0.18922529883812833,-0.02819911428685118,False,0.6190476190476191,1.0,0.0,-0.18922529883812833,0.04639292861012634,False
2019-04-30,0.9523809523809523,1,1,-0.0535676386552163,-0.0535676386552163,False,0.6031746031746031,1.0,0.0,-0.06615214391074775,0.03217058649072713,False,0.49206349206349204,1.0,0.0,-0.06615214391074775,0.02962445411627046,False,0.36904761904761907,1.0,1.0,-0.22622457583471733,-0.052380641835519715,False
2019-05-31,0.047619047619047616,1,0,-0.0025430823489668297,0.07929662802221005,False,0.015873015873015872,1.0,0.0,-0.0025430823489668297,0.05458316937052743,False,0.007936507936507936,1.0,0.0,-0.0025430823489668297,0.14922954659502463,False,0.07936507936507936,1.0,0.0,-0.17351885051791738,0.09520356873315694,False
2019-06-28,0.0,0,0,0.009078353787244087,0.02887342231961032,False,0.3492063492063492,1.0,0.0,-0.03133113634870455,0.020458743369436094,False,0.20634920634920634,1.0,0.0,-0.03133113634870455,0.10679181677879979,False,0.28174603174603174,1.0,0.0,-0.2272891287691421,0.07440694704627293,False
