name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,cfg
v3_baseline,0.3977406189318511,0.1194382410561079,27.83023778757432,0.9553637477926258,-0.49828619285029263,4,0.42800538003320804,0.39897919814733074,0.14492104439496223,1.0879351638068608,1.0309443895155632,0.7301722273690158,-0.2976965019041197,-0.4745918757975244,27.994518269377345,10,9,10,"{""name"": ""v3_baseline"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""tight"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.0}"
g=strict_dd|p2|ddr0.15|ts0.0|cy0.03|vt0.3|w=invvol|k5_3_3|h6,0.21559014783022268,0.1194382410561079,9.615190677411478,1.0714712173940752,-0.311620550873583,1,0.22218031773810037,0.21267463372978757,-0.031107359735753404,0.3738962248457751,1.0405770486527035,-0.04612280143224936,-0.22480491704531672,-0.31162055087358304,7.412012039866572,9,6,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.0|cy0.03|vt0.3|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.0}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.0|w=ew|k3_3_3|h6,0.03357171885627186,0.1194382410561079,-8.586652219983604,0.4119253295451887,-0.2712855862886264,215,-0.0032104905117103623,0.0,-0.03210490511710362,0.0,-0.05773502691896256,-0.5773502691896256,0.0,0.0,-15.127068785114497,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.0|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.0|w=ew|k5_3_3|h6,0.0339162878999959,0.1194382410561079,-8.5521953156112,0.4138022726567683,-0.2712855862886264,215,-0.0032104905117103623,0.0,-0.03210490511710362,0.0,-0.05773502691896256,-0.5773502691896256,0.0,0.0,-15.127068785114497,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.0|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.0|w=invvol|k3_3_3|h6,0.023885287363617058,0.1194382410561079,-9.555295369249084,0.3484550748420774,-0.2890478966037341,215,-0.0034942018881994885,0.0,-0.034942018881994885,0.0,-0.05773502691896258,-0.5773502691896258,0.0,0.0,-15.155439922763412,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.0|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.0|w=invvol|k5_3_3|h6,0.024015279826525626,0.1194382410561079,-9.542296122958227,0.34666817893825835,-0.28904789660373414,215,-0.0034942018881994885,0.0,-0.034942018881994885,0.0,-0.05773502691896258,-0.5773502691896258,0.0,0.0,-15.155439922763412,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.0|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.3|w=ew|k3_3_3|h6,0.03537908663424316,0.1194382410561079,-8.405915442186473,0.4192367694878688,-0.2522838059891333,203,-0.004239220645773034,0.0,-0.04239220645773034,0.0,-0.031142099956501756,-0.31142099956501756,-0.016352243616682992,-0.16352243616682993,-15.229941798520764,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.3|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.3|w=ew|k5_3_3|h6,0.03402993963589318,0.1194382410561079,-8.540830142021472,0.40755704432888834,-0.2791298955635439,203,-0.00539928589651717,0.0,-0.0539928589651717,0.0,-0.04510631093069399,-0.45106310930693994,-0.01694587194292956,-0.16945871942929558,-15.345948323595177,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.3|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.3|w=invvol|k3_3_3|h6,0.026375622079046313,0.1194382410561079,-9.306261897706158,0.37100228321803386,-0.24958130906197737,205,-0.003632129590331068,0.0,-0.03632129590331068,0.0,-0.03059241745087436,-0.3059241745087436,-0.012222583446949004,-0.12222583446949004,-15.169232692976568,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.3|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.3|w=invvol|k5_3_3|h6,0.026033650824525356,0.1194382410561079,-9.340459023158253,0.38630822009464477,-0.25725431027647283,211,-0.003961708009654508,0.0,-0.039617080096545076,0.0,-0.0614396771652176,-0.614396771652176,-0.007335344262142043,-0.07335344262142043,-15.202190534908913,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.0|vt0.3|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.0|w=ew|k3_3_3|h6,0.22482659537886418,0.1194382410561079,10.53883543227563,1.0271968640265554,-0.29916791412819227,72,0.18887866678653314,0.05567443780691517,-0.026119292945825934,0.6235897333910718,0.7517625562544096,-0.20607802451049592,-0.18485158162131335,-0.29916791412819227,4.08184694470985,9,4,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.0|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.0|w=ew|k5_3_3|h6,0.21686659926682172,0.1194382410561079,9.742835821071383,0.9957542592239209,-0.29916791412819205,81,0.19224334868356838,0.07377302620490678,-0.018161241803995143,0.577725443746596,0.8990762207388056,-0.13101308318817032,-0.1725577770077272,-0.2991679141281924,4.418315134413378,9,4,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.0|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.0|w=invvol|k3_3_3|h6,0.12006459852705875,0.1194382410561079,0.06263574709508557,0.8231920161148945,-0.30659832215031513,101,0.11818437841699156,0.07929026467984279,-0.03743282236844281,0.4832279919517197,0.7803634584021559,-0.3365143308607821,-0.1880638364867142,-0.30640921124603604,-2.9875818922443043,9,2,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.0|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.0|w=invvol|k5_3_3|h6,0.11558514141590392,0.1194382410561079,-0.3853099640203972,0.803337605837469,-0.3065983221503148,101,0.11084768490938941,0.07929026467984279,-0.03743282236844281,0.43827367296729114,0.7610584752811276,-0.3365143308607821,-0.1889163453363078,-0.3064092112460361,-3.72125124300452,9,2,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.0|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.3|w=ew|k3_3_3|h6,0.0638515544364846,0.1194382410561079,-5.558668661962329,0.5019621449488367,-0.3014244131330996,89,0.020635089957549767,0.019561627034021645,-0.03246755041492333,0.11607454918953453,0.21985757340111367,-0.3235755705319,-0.19522602822176777,-0.3014244131330994,-12.742510738188486,6,1,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.3|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.3|w=ew|k5_3_3|h6,0.10659878477321572,0.1194382410561079,-1.283945628289218,0.7248081287074131,-0.33617839471066496,64,0.060144229173364684,0.04720140918674165,0.004015009432305483,0.1421003124096507,0.5125619454460695,0.0,-0.18548656405744196,-0.336178394710665,-8.791596816606992,10,1,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.3|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.3|w=invvol|k3_3_3|h6,0.12758066248973332,0.1194382410561079,0.8142421433625424,0.8939613773404007,-0.2769761595758503,76,0.11887383754348686,0.07096578025045253,-0.037975338589054775,0.39638268911303065,0.7501448144626935,-0.2919743697361393,-0.16381141119372375,-0.2769761595758505,-2.9186359795947743,7,3,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.3|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.3|w=invvol|k5_3_3|h6,0.09218816374193195,0.1194382410561079,-2.7250077314175947,0.6836394796647484,-0.3204224598164709,92,0.06858324931775811,0.026384665631876247,-0.04199849743464845,0.30755065855689767,0.40150490121714083,-0.11978957147876436,-0.18172015520691182,-0.32042245981647094,-7.947694802167649,8,3,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.25|cy0.03|vt0.3|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.25}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.0|w=ew|k3_3_3|h6,0.027903147923539873,0.1194382410561079,-9.153509313256802,0.33006299435304326,-0.35551034618343497,211,-0.007093132166247973,0.0,-0.07093132166247973,0.0,-0.05542766965087231,-0.5542766965087231,-0.019326385101066584,-0.19326385101066584,-15.515332950568256,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.0|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.0|w=ew|k5_3_3|h6,0.02275064800094717,0.1194382410561079,-9.668759305516073,0.2508676938816864,-0.42820285033235533,206,-0.010726376129534509,0.0,-0.1072637612953451,0.0,-0.04440639304469733,-0.44406393044697334,-0.031663025232552086,-0.31663025232552083,-15.878657346896912,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.0|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.0|w=invvol|k3_3_3|h6,0.014517579379428991,0.1194382410561079,-10.49206616766789,0.18616346932490918,-0.4209823485997239,206,-0.00987667073093491,0.0,-0.09876670730934911,0.0,-0.03581393487865115,-0.3581393487865115,-0.03146925191337554,-0.3146925191337554,-15.793686807036954,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.0|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.0|w=invvol|k5_3_3|h6,0.019722327139876983,0.1194382410561079,-9.971591391623091,0.2584344791209719,-0.35271881232499885,207,-0.006465688466300035,0.0,-0.06465688466300035,0.0,-0.03718358752667275,-0.3718358752667275,-0.016668741217078394,-0.16668741217078395,-15.452588580573465,0,0,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.0|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.3|w=ew|k3_3_3|h6,0.2218586744661697,0.1194382410561079,10.24204334100618,1.068651299052818,-0.30834471979996236,1,0.2149418213897428,0.21364696442980813,-0.019938239605183705,0.413878572103495,1.0144143035925663,-0.0054769857790607085,-0.21614551570921536,-0.3083447197999625,6.688162405030821,9,6,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.3|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.3|w=ew|k5_3_3|h6,0.21487289995476178,0.1194382410561079,9.543465889865388,1.0348529316633275,-0.32700742558925816,1,0.20755070211569224,0.19558137517740493,-0.031135293449604307,0.4039545467312049,0.959518880955291,-0.057869502945833,-0.22612986981131394,-0.32700742558925816,5.949050477625763,9,6,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.3|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.3|w=invvol|k3_3_3|h6,0.21740844658199476,0.1194382410561079,9.797020552588688,1.0777732009302243,-0.3064780080028979,1,0.22290736362641922,0.21856286471337327,-0.035767056392762786,0.3934878115478164,1.0600395761183037,-0.07405095042185698,-0.22137730975219672,-0.30647800800289793,7.484716628698463,9,6,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.3|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.3|w=invvol|k5_3_3|h6,0.20441295080965016,0.1194382410561079,8.497470975354226,1.0279469540791129,-0.31702825026224785,1,0.20680930295595754,0.20213929306291556,-0.06924042278569609,0.37184924977201894,0.975141891564258,-0.25679745401375736,-0.2274294943696304,-0.3161712225457723,5.874910561652295,9,6,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.0|vt0.3|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.03|vt0.0|w=ew|k3_3_3|h6,0.1842439887836913,0.1194382410561079,6.480574772758341,0.720180007214411,-0.42964975091507923,65,0.23671476002047304,0.2453657703285158,-0.08802213106870282,0.5567108572753814,0.8571644563562947,-0.5888858989339981,-0.24845756015288462,-0.336178394710665,8.865456268103845,9,6,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.03|vt0.0|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.03|vt0.0|w=ew|k5_3_3|h6,0.0812845517488292,0.1194382410561079,-3.8153689307278693,0.5483510987779034,-0.4222919818437586,108,0.05498988600529654,0.0405003191127008,-0.08486893871303125,0.23976139149386344,0.5283058794207853,-0.3244451711422265,-0.22214197812331596,-0.3957456358134712,-9.307031133413807,8,1,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.03|vt0.0|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
g=strict_dd|p2|ddr0.15|ts0.35|cy0.03|vt0.0|w=invvol|k3_3_3|h6,0.15240924058153427,0.1194382410561079,3.297099952542637,0.7062285399331627,-0.41502608194097873,50,0.18239438915921052,0.19011124725710393,-0.07617412472932894,0.3601817904941269,0.850020717493094,-0.24705492722778832,-0.2660231672727217,-0.32894997261931175,3.433419181977591,9,6,10,"{""name"": ""g=strict_dd|p2|ddr0.15|ts0.35|cy0.03|vt0.0|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""strict_dd"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.15, ""crash_persist"": 2, ""trailing_stop"": 0.35}"
