name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,filter_kind,threshold,k,weighting,hold
ml_filt_near_high_70_k3_ew_h12,0.2416402980184713,0.1194382410561079,12.220205696236341,1.0060882969450784,-0.5384288170630867,4,0.27393908196989747,0.33413166073605116,0.004673988394969353,0.5402582547729855,1.0017244446350464,0.16036223520777415,-0.30265695409836363,-0.48175356945571807,12.58788846304629,10,8,10,near_high,0.7,3,ew,12
ml_filt_rsi_ok_k3_ew_h12,0.35930927615618624,0.1194382410561079,23.987103510007834,1.0018854310231509,-0.5845459506215872,4,0.3944789599863479,0.37550628604074066,0.10710856142581049,0.6596371980921731,1.1110709750543362,0.5182391499387614,-0.31715547579662257,-0.5217838675243694,24.641876264691334,10,9,10,rsi_ok,25.0,3,ew,12
ml_filt_above200_0_k3_invvol_h3,0.19732395669488834,0.1194382410561079,7.788571563878044,0.9044275388770145,-0.4794701956314656,5,0.2009762045798535,0.200785114626571,0.11758469476998723,0.2876774880680182,0.859142703535283,0.5409560698975618,-0.30472074831466467,-0.43379248836294415,5.291600724041892,10,8,10,above200,0.0,3,invvol,3
ml_filt_above200_-5_k3_invvol_h3,0.16968857054476993,0.1194382410561079,5.025032948866204,0.7817054960550585,-0.6726078342182794,5,0.16218267432904945,0.13901418126903775,-0.017193649149490953,0.34277645711162164,0.784345077687029,0.122563311004142,-0.31827985385828067,-0.6125491411567283,1.4122476989614854,9,4,10,above200,-0.05,3,invvol,3
ml_filt_th_30_k3_invvol_h3,0.2846729852442855,0.1194382410561079,16.523474418817763,0.8521689002849732,-0.5142326547025563,5,0.26965169993126814,0.202935112561618,0.07346696921817064,0.8713713831655456,0.8328410589698795,0.3673006976020815,-0.3371225436882497,-0.46374563421559833,12.15915025918335,10,8,10,trend_health,0.3,3,invvol,3
ml_filt_th_50_k3_invvol_h3,0.23541975644211077,0.1194382410561079,11.598151538600288,0.786617650924021,-0.6834791652893489,5,0.22997976367703804,0.19498076464784242,0.06586340485509412,0.5703903421542855,0.8294186027509133,0.38344999756861375,-0.3462850335964649,-0.5696899441205594,8.191956633760341,10,7,10,trend_health,0.5,3,invvol,3
ml_filt_no_freefall_50_k3_invvol_h3,0.20264931410511444,0.1194382410561079,8.321107304900654,0.8604560162432966,-0.4990708854134127,5,0.16722396806342066,0.12854199879286088,0.06861269344746557,0.4867419336969825,0.722400557948781,0.3666476898383472,-0.33006357400068775,-0.49907088541341277,1.9163770723986056,10,6,10,no_freefall,0.5,3,invvol,3
ml_filt_no_freefall_30_k3_invvol_h3,0.19739006739928744,0.1194382410561079,7.795182634317954,0.8825977411793637,-0.4241755066770041,5,0.18057217011506338,0.16887855182221,0.049238869064150315,0.29776231033292877,0.7712694392184805,0.36945383623003913,-0.3179001178551308,-0.41701578206156237,3.251197277562878,10,6,10,no_freefall,0.3,3,invvol,3
ml_filt_near_high_50_k3_invvol_h3,0.22235819652052147,0.1194382410561079,10.291995546441356,1.012728881134703,-0.43577140696190525,5,0.2254837838154337,0.2085012839591036,0.10551258471619107,0.3317115894978604,0.9769198572991273,0.6635739120479345,-0.29351347716175985,-0.4218818560601574,7.742358647599909,10,8,10,near_high,0.5,3,invvol,3
ml_filt_near_high_70_k3_invvol_h3,0.218186142145967,0.1194382410561079,9.87479010898591,1.0345746431390643,-0.35341472459302514,5,0.20993453563994255,0.21055290137743476,0.12719293363717354,0.31362359166671183,0.9286903930516223,0.7185298328920187,-0.2715234367980796,-0.35341472459302503,6.187433830050794,10,6,10,near_high,0.7,3,invvol,3
ml_filt_rsi_ok_k3_invvol_h3,0.2893344185253033,0.1194382410561079,16.98961774691954,0.8428479711810978,-0.5142326547025563,5,0.2687205886090365,0.17343516109021084,0.11287237225215407,0.916766697711225,0.8005338578778248,0.44692839724831057,-0.34375964271304044,-0.4858692976315676,12.066039126960186,10,7,10,rsi_ok,25.0,3,invvol,3
ml_filt_above200_0_k3_invvol_h6,0.21892764913092733,0.1194382410561079,9.948940807481943,0.9528851090332766,-0.40080986935368274,4,0.2581183318381854,0.24902016572762542,0.060030447685868404,0.484209863906752,0.987131622147376,0.3692791873986836,-0.2964221835485066,-0.3736418175420329,11.00581344987508,10,9,10,above200,0.0,3,invvol,6
ml_filt_above200_-5_k3_invvol_h6,0.2310414516365873,0.1194382410561079,11.16032105804794,0.9413935348174007,-0.5793525418893342,4,0.2577133083537083,0.24563588223500876,0.13565565707733018,0.4142412911963185,1.0149986007368126,0.5518771740572294,-0.30293276030641164,-0.5034539698219727,10.96531110142737,10,10,10,above200,-0.05,3,invvol,6
ml_filt_th_30_k3_invvol_h6,0.32784903760771744,0.1194382410561079,20.841079655160954,0.8996641219798787,-0.4598487549751292,4,0.351302745653564,0.29989413783096985,0.19111369786163368,0.7656254474002031,1.0663028352325297,0.7431376105719862,-0.28117969820323535,-0.3968204881178004,20.324254831412947,10,9,10,trend_health,0.3,3,invvol,6
ml_filt_th_50_k3_invvol_h6,0.2470526252111429,0.1194382410561079,12.761438415503502,0.8995282007822165,-0.5951254363846128,4,0.27400784936396366,0.2921288961027313,0.1341214497684844,0.36638114886042406,1.0740688102672795,0.645469694835029,-0.31873153769589513,-0.5499865420367708,12.594765202452907,10,9,10,trend_health,0.5,3,invvol,6
ml_filt_no_freefall_50_k3_invvol_h6,0.24829353417187594,0.1194382410561079,12.885529311576803,0.9979912979397593,-0.44492149363178934,4,0.2714770328906472,0.285423320615354,0.10471883043639574,0.45552297057345204,1.0391554275336727,0.5180679904588024,-0.30200743139975206,-0.44492149363178946,12.341683555121254,10,7,10,no_freefall,0.5,3,invvol,6
ml_filt_no_freefall_30_k3_invvol_h6,0.22393331873239397,0.1194382410561079,10.449507767628607,0.9466814927283332,-0.3758793134573701,4,0.22669601968273553,0.1974772691454746,0.10611388603914373,0.3281698542978142,0.9519514717268134,0.6502311173776644,-0.298490312836797,-0.3758793134573702,7.863582234330096,10,9,10,no_freefall,0.3,3,invvol,6
ml_filt_near_high_50_k3_invvol_h6,0.22633715610948824,0.1194382410561079,10.689891505338034,0.9962767165686148,-0.43962096148857843,4,0.2307078725882529,0.2176734325126487,0.1593207161457546,0.36880621850664363,0.9672634337303533,0.7717501882991775,-0.29489358252830955,-0.3746053963996232,8.26476752488183,10,8,10,near_high,0.5,3,invvol,6
ml_filt_near_high_70_k3_invvol_h6,0.1868234614717632,0.1194382410561079,6.738522041565531,0.9056368662789015,-0.37364181754203285,4,0.20683849517640454,0.19298888224584387,0.11947628878993477,0.29497772805287403,0.8972266791875263,0.6071286223089437,-0.27238477432430624,-0.3736418175420329,5.87782978369699,10,7,10,near_high,0.7,3,invvol,6
ml_filt_rsi_ok_k3_invvol_h6,0.3905041219245273,0.1194382410561079,27.106588086841942,0.9859874719420764,-0.4598487549751292,4,0.43500579333761635,0.35990211399132954,0.20917687748306846,1.0582001908212342,1.148598154452192,0.8034466698267463,-0.291500547157915,-0.3968204881178004,28.69455959981816,10,9,10,rsi_ok,25.0,3,invvol,6
ml_filt_above200_0_k3_invvol_h12,0.26140974575823317,0.1194382410561079,14.197150470212527,1.0657542641541784,-0.5385625166980388,4,0.3274009093467266,0.3704587199860717,-0.030249508698382832,0.4995627307733421,1.1563781712779373,0.04065320542483427,-0.279134490194382,-0.4948087476919693,17.934071200729203,9,9,10,above200,0.0,3,invvol,12
ml_filt_above200_-5_k3_invvol_h12,0.261741400159192,0.1194382410561079,14.230315910308411,1.0199862983529553,-0.6537641208068767,4,0.33214268876998654,0.3570891160360067,-0.04911667156352861,0.5647930752719805,1.1577650490034723,0.03555807147956249,-0.28297662069953156,-0.6209338345210187,18.4082491430552,9,9,10,above200,-0.05,3,invvol,12
ml_filt_th_30_k3_invvol_h12,0.34313102230683135,0.1194382410561079,22.369278125072345,1.0256947006163177,-0.5534970929084844,4,0.38086097830870846,0.35621935890129064,0.1698661735404261,0.5862799394453693,1.235040583098871,0.7954218164359571,-0.26646097459048534,-0.473678659199944,23.280078096927387,10,9,10,trend_health,0.3,3,invvol,12
ml_filt_th_50_k3_invvol_h12,0.23852575414115407,0.1194382410561079,11.908751308504616,0.8726308238400854,-0.685445933475978,4,0.26270902906377025,0.27102692046572174,0.10317184407110025,0.4050550127715937,1.0137803916055435,0.6033759382602053,-0.32332800416111857,-0.6292151396606682,11.464883172433561,10,7,10,trend_health,0.5,3,invvol,12
ml_filt_no_freefall_50_k3_invvol_h12,0.2868413810415056,0.1194382410561079,16.74031399853977,1.170539283558649,-0.44724343135359035,4,0.3422825358164647,0.34938589691659183,0.10317184407110025,0.5647930752719805,1.2436188313004368,0.6230506612573453,-0.28238488184917365,-0.3948307338672962,19.422233847703005,10,9,10,no_freefall,0.5,3,invvol,12
ml_filt_no_freefall_30_k3_invvol_h12,0.2393273338246107,0.1194382410561079,11.98890927685028,1.0361976434341547,-0.48032018177389285,4,0.27949781195536644,0.2608085748568023,0.07662855699025184,0.5194565201496866,1.0867450196172839,0.4202666403130404,-0.28153654492847274,-0.4310438408900255,13.143761461593183,10,8,10,no_freefall,0.3,3,invvol,12
ml_filt_near_high_50_k3_invvol_h12,0.2605707357927822,0.1194382410561079,14.113249473667434,1.0470866689121054,-0.5987484286765006,4,0.30037390297216826,0.27922530241772736,0.06386535860577136,0.5194565201496866,1.1068955328545023,0.3539484003692732,-0.29741837272155913,-0.5607015226484479,15.231370563273364,10,9,10,near_high,0.5,3,invvol,12
ml_filt_near_high_70_k3_invvol_h12,0.22132210446254286,0.1194382410561079,10.188386340643497,0.9821557935217724,-0.537233474237682,4,0.26179967193992315,0.2912180659150754,-0.019152585144989076,0.4711735901665499,1.0230976949697512,0.07395725127884918,-0.28046382467248726,-0.4933536846569647,11.37394746004885,9,7,10,near_high,0.7,3,invvol,12
ml_filt_rsi_ok_k3_invvol_h12,0.3559471624967623,0.1194382410561079,23.650892144065438,1.0404291699097936,-0.5534970929084844,4,0.40811580561668903,0.38344336850204264,0.14317450180540425,0.5841891180918473,1.247011395233462,0.6850801090847377,-0.26443669070984516,-0.473678659199944,26.005560827725446,10,10,10,rsi_ok,25.0,3,invvol,12
