name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,cfg_name,cfg_k_normal,cfg_k_bull,cfg_k_recovery,cfg_adaptive_k,cfg_weighting,cfg_hold_months,cfg_pick_replace_dd,cfg_pick_daily_stop,cfg_regime_gate,cfg_crash_persist,cfg_cost_bps,cfg_cash_yield_yr,cfg_filt_d_sma200_min,cfg_filt_pullback_min,cfg_filt_min_mom_12_1,cfg_gross_target,cfg_gross_in_recovery,cfg_gross_in_bull,cfg_gross_in_normal,cfg_dd_full_floor,cfg_gross_floor,cfg_spy_trend_only_lever,cfg_n_sleeves
k2_h12_invvol_g1.25_dd0.25_to0,0.30110594814123437,0.1194382410561079,18.166770708512647,0.9796013642816802,-0.5995097902481056,4,0.4164823908889879,0.470284920298613,0.0639154441640879,0.6875114465006456,1.2224353185876278,0.34492712950747056,-0.31768816169174474,-0.5036075447592161,26.84221935495533,10,9,10,k2_h12_invvol_g1.25_dd0.25_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.25,0.0,False,1
k2_h12_invvol_g1.25_dd0.3_to0,0.3137602386940801,0.1194382410561079,19.43219976379722,0.9869378315789773,-0.585878964268121,4,0.4366674483283387,0.4930154591051843,0.05751244591118554,0.7088024252887324,1.2383384656795378,0.32994867535015615,-0.31897691402188844,-0.5153791455578558,28.860725098890406,10,9,10,k2_h12_invvol_g1.25_dd0.3_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.3,0.0,False,1
k2_h12_invvol_g1.25_dd0.0_to1,0.3976078035450785,0.1194382410561079,27.816956248897064,0.9334709024400657,-0.7297041665813754,4,0.5329688755755287,0.5756949179180576,0.05778375172360173,0.9406858679911443,1.2689155722656706,0.3329922057217924,-0.35956820396583344,-0.6461441709824104,38.490867823609406,10,9,10,k2_h12_invvol_g1.25_dd0.0_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h12_invvol_g1.25_dd0.1_to1,0.2638441435014498,0.1194382410561079,14.44059024453419,1.0177305265775063,-0.45694319143735024,4,0.33980865133666666,0.3581078946076848,0.0988834885540888,0.5200360328367886,1.1982092191567937,0.45988489505874103,-0.26831774317998747,-0.4227869265285285,19.17484539972321,10,9,10,k2_h12_invvol_g1.25_dd0.1_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.1,0.0,True,1
k2_h12_invvol_g1.25_dd0.2_to1,0.2907259454004192,0.1194382410561079,17.12877043443113,0.9816085363587982,-0.5955493075532141,4,0.3984619861440294,0.44546302000833915,0.06858537556074018,0.6548739489412221,1.2164156250719471,0.3683881228442424,-0.3092593603778186,-0.4861504448946912,25.04017888045948,10,9,10,k2_h12_invvol_g1.25_dd0.2_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.2,0.0,True,1
k2_h12_invvol_g1.5_dd0.0_to0,0.439387636380689,0.1194382410561079,31.994939532458112,0.8690613890565861,-0.8878066954273005,4,0.6384468332174568,0.7145800648382608,-0.003987275653311584,1.1780249463761057,1.252714709361842,0.2532733459889152,-0.45575486255196757,-0.8247492953217629,49.03866358780222,9,9,10,k2_h12_invvol_g1.5_dd0.0_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.0,0.0,False,1
k2_h12_invvol_g1.5_dd0.1_to0,0.3054008617417834,0.1194382410561079,18.596262068567547,0.9997680616086784,-0.5392767378723424,4,0.40085390347413885,0.42315659137701467,0.10045743338987023,0.6257852914402295,1.1811017542484317,0.4443266781625679,-0.3185340829888986,-0.497864391206356,25.27937061347042,10,9,10,k2_h12_invvol_g1.5_dd0.1_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.1,0.0,False,1
k2_h12_invvol_g1.5_dd0.15_to0,0.32799456717866016,0.1194382410561079,20.855632612255228,0.9891186792706834,-0.6324227857574372,4,0.45278583501761355,0.4902547639852354,0.08166388327280583,0.741038855818106,1.2118739425737064,0.3918275682570339,-0.34457979317010023,-0.5396583819013188,30.4725637678179,10,9,10,k2_h12_invvol_g1.5_dd0.15_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.15,0.0,False,1
k2_h12_invvol_g1.5_dd0.2_to0,0.33486232210076006,0.1194382410561079,21.542408104465217,0.9664937104918678,-0.6816112229860587,4,0.4724300250419627,0.5297808469091279,0.05400226068278546,0.8076437789327229,1.2019789451084621,0.35553333020841427,-0.36528967518850886,-0.5684525175426782,32.4369827702528,10,9,10,k2_h12_invvol_g1.5_dd0.2_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.2,0.0,False,1
k2_h12_invvol_g1.5_dd0.25_to0,0.346207699291033,0.1194382410561079,22.67694582349251,0.9648139927876666,-0.6874962136361407,4,0.4938498238445163,0.5599932015270772,0.05253291988886,0.8483234219388383,1.2080740662797345,0.33262394490589525,-0.3752211160218262,-0.5874547838265216,34.578962650508174,10,9,10,k2_h12_invvol_g1.5_dd0.25_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.25,0.0,False,1
k2_h12_invvol_g1.5_dd0.3_to0,0.360670036679396,0.1194382410561079,24.12317956232881,0.9726510881336978,-0.6771551579797623,4,0.5183455971121407,0.5877407265610297,0.043952762643757026,0.8757441541590876,1.2243705502285662,0.31800327073244944,-0.3772495573903757,-0.600216702414055,37.0285399772706,10,9,10,k2_h12_invvol_g1.5_dd0.3_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.3,0.0,False,1
k2_h12_invvol_g1.5_dd0.0_to1,0.4554557720921115,0.1194382410561079,33.60175310360036,0.9575453256417323,-0.7329286211749093,4,0.6163693888660757,0.6667414769759654,0.06926517265124854,1.1028990137000512,1.2544300407722737,0.3695703106271349,-0.4007411617142379,-0.6461441709824104,46.8309191526641,10,9,10,k2_h12_invvol_g1.5_dd0.0_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h12_invvol_g1.5_dd0.1_to1,0.30532118165693034,0.1194382410561079,18.588294060082244,0.9995749452253205,-0.5392767378723424,4,0.40072779906242084,0.4230418449233089,0.10045743338987023,0.6257852914402295,1.1807819978574359,0.4443266781625679,-0.3185340829888986,-0.497864391206356,25.26676017229862,10,9,10,k2_h12_invvol_g1.5_dd0.1_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.1,0.0,True,1
k2_h12_invvol_g1.5_dd0.2_to1,0.33465733811987963,0.1194382410561079,21.521909706377173,0.9665012696903776,-0.6773638236597297,4,0.4714899424389564,0.5296494227795533,0.05400226068278546,0.802749961710536,1.2000184564656702,0.35553333020841427,-0.36528967518850886,-0.5684525175426782,32.342974509952185,10,9,10,k2_h12_invvol_g1.5_dd0.2_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.2,0.0,True,1
k2_h12_invvol_g1.75_dd0.0_to0,0.47206976805952694,0.1194382410561079,35.263152700341905,0.8624591423118292,-0.9345686978797767,4,0.7250796773917907,0.8269421232875052,-0.037704663191307275,1.367035110382965,1.2444684065504756,0.24590679735927146,-0.5178412099075556,-0.8858985697031004,57.7019480052356,9,9,10,k2_h12_invvol_g1.75_dd0.0_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,False,1
k2_h12_invvol_g1.75_dd0.1_to0,0.3441742687673859,0.1194382410561079,22.473602771127798,0.9869392263149183,-0.6150386400054751,4,0.4607259460302632,0.48699635282394327,0.09729379954995943,0.7329878983071716,1.1688828258275894,0.4332153746694411,-0.3667985277779916,-0.5670800897541182,31.26657486908286,10,9,10,k2_h12_invvol_g1.75_dd0.1_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.1,0.0,False,1
k2_h12_invvol_g1.75_dd0.15_to0,0.3684702462328904,0.1194382410561079,24.903200517678247,0.9774353839467463,-0.7077336644970312,4,0.5225964717799091,0.5664480049466127,0.06685955958812051,0.8859566925764903,1.2006397327097649,0.38197651290181667,-0.395540058106399,-0.611975868207156,37.453627444047434,10,9,10,k2_h12_invvol_g1.75_dd0.15_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.15,0.0,False,1
k2_h12_invvol_g1.75_dd0.2_to0,0.3746241709274918,0.1194382410561079,25.51859298713839,0.9554843186521143,-0.7551517465871898,4,0.5451755950419133,0.6130985703891967,0.03005031280258952,0.968850005101761,1.1913382429464558,0.34635330216401916,-0.418038876694116,-0.6422362365206288,39.71153977024788,10,9,10,k2_h12_invvol_g1.75_dd0.2_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.2,0.0,False,1
k2_h12_invvol_g1.75_dd0.25_to0,0.3865428157745179,0.1194382410561079,26.710457471840996,0.9542529614218866,-0.7625298315768128,4,0.5700329058376019,0.6486706484424566,0.03413058769832067,1.0196026094845325,1.1978169107687646,0.3238378599877885,-0.4292994322877067,-0.6619669711168745,42.197270849816725,10,9,10,k2_h12_invvol_g1.75_dd0.25_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.25,0.0,False,1
k2_h12_invvol_g1.75_dd0.3_to0,0.4023846055749716,0.1194382410561079,28.29463645188637,0.9624475474162254,-0.7556489861834732,4,0.5987817289947046,0.6814228453511167,0.023847970277338426,1.0538650017376505,1.2143943021983314,0.3094726914281081,-0.4321070986635706,-0.6751486318852838,45.072153165526984,10,9,10,k2_h12_invvol_g1.75_dd0.3_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.3,0.0,False,1
k2_h12_invvol_g1.75_dd0.0_to1,0.5079067340860399,0.1194382410561079,38.846849302993206,0.9713865428656161,-0.7362316242043448,4,0.6962529666427046,0.7551061110428646,0.07377636193405279,1.2655316809158443,1.2405134021366842,0.3958353939974584,-0.442641518060748,-0.6461441709824104,54.81927693032702,10,9,10,k2_h12_invvol_g1.75_dd0.0_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h12_invvol_g1.75_dd0.1_to1,0.34363849763635756,0.1194382410561079,22.42002565802497,0.9858441077402484,-0.6150386400054751,4,0.46008251171720776,0.4864248331580906,0.09729379954995943,0.7329878983071716,1.1675442200214363,0.4332153746694411,-0.3667985277779916,-0.5670800897541182,31.20223143777732,10,9,10,k2_h12_invvol_g1.75_dd0.1_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.1,0.0,True,1
k2_h12_invvol_g1.75_dd0.2_to1,0.3746354584338638,0.1194382410561079,25.51972173777559,0.9580042196485068,-0.7383640037660754,4,0.5392539047533708,0.608702613205841,0.03005031280258952,0.9475954464629506,1.1834838772893734,0.34754909703606557,-0.4170327945824196,-0.6419045398694758,39.11937074139363,10,9,10,k2_h12_invvol_g1.75_dd0.2_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.2,0.0,True,1
k2_h12_invvol_g2.0_dd0.0_to0,0.48728603797831815,0.1194382410561079,36.78477969222102,0.8575076284767443,-0.9654714654621346,4,0.8035583913284532,0.934754534338347,-0.07902549954503535,1.5413729353700152,1.238283983039215,0.24038273249535302,-0.5749486253963056,-0.9319165780217799,65.54981939890185,9,9,10,k2_h12_invvol_g2.0_dd0.0_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k2_h12_invvol_g2.0_dd0.1_to0,0.37957137112240114,0.1194382410561079,26.013313006629325,0.9773184230141833,-0.6845249378886833,4,0.5189723904791702,0.5491245307529967,0.08908842194643363,0.8455906134321143,1.159719010341489,0.42488283438812624,-0.4131262450051521,-0.6305077874649294,37.09121931397355,10,9,10,k2_h12_invvol_g2.0_dd0.1_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.1,0.0,False,1
k2_h12_invvol_g2.0_dd0.15_to0,0.4045825534951146,0.1194382410561079,28.514431243900674,0.9686737571558665,-0.7734884424258368,4,0.5910116420082752,0.6410380877250388,0.04029949818547651,1.0388595238103888,1.1922145632597738,0.3745893232673805,-0.4438494107663316,-0.6769869362502898,44.29514446688407,10,9,10,k2_h12_invvol_g2.0_dd0.15_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.15,0.0,False,1
k2_h12_invvol_g2.0_dd0.2_to0,0.4092348828038055,0.1194382410561079,28.97966417476976,0.9472280809892394,-0.8173039029540906,4,0.616301371358056,0.6947291506389305,-0.00466269562389543,1.1397341054348216,1.1833582167808374,0.3394693580388217,-0.4675482748573425,-0.7133825381700024,46.82411740186213,9,8,10,k2_h12_invvol_g2.0_dd0.2_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.2,0.0,False,1
k2_h12_invvol_g2.0_dd0.25_to0,0.42110723895925695,0.1194382410561079,30.166899790314904,0.946332943323967,-0.8255934126110539,4,0.6443928985721736,0.7355386676062398,-0.003838267594490019,1.201640135553303,1.190124528617978,0.31724933875072,-0.47994736301627816,-0.7272855434352932,49.633270123273924,9,8,10,k2_h12_invvol_g2.0_dd0.25_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.25,0.0,False,1
k2_h12_invvol_g2.0_dd0.3_to0,0.43779540178542686,0.1194382410561079,31.835716072931895,0.9547955919318016,-0.8219032334473151,4,0.6772555730489618,0.7731928943942613,-0.002815715452785361,1.2434919095074846,1.2069125745667133,0.303075771103457,-0.4835292046525256,-0.7403586283914276,52.91953757095273,9,9,10,k2_h12_invvol_g2.0_dd0.3_to0,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.3,0.0,False,1
k2_h12_invvol_g2.0_dd0.0_to1,0.553584902027795,0.1194382410561079,43.414666097168706,0.9791322148467648,-0.7396105985604332,4,0.7714817806573817,0.8398245649505505,0.0708662962090203,1.4272908680323302,1.2278618100537186,0.4155373589206534,-0.4885385255081808,-0.699888805480852,62.3421583317947,10,9,10,k2_h12_invvol_g2.0_dd0.0_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,True,1
k2_h12_invvol_g2.0_dd0.1_to1,0.3783728176827521,0.1194382410561079,25.89345766266442,0.9752098050273497,-0.6845249378886835,4,0.5177548180636233,0.5480697610411698,0.08908842194643363,0.8410690523806901,1.157600317655294,0.42488283438812624,-0.41312624500515216,-0.6305077874649294,36.969462072418864,10,9,10,k2_h12_invvol_g2.0_dd0.1_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.1,0.0,True,1
k2_h12_invvol_g2.0_dd0.2_to1,0.40910757027674394,0.1194382410561079,28.966932922063606,0.9509693573682652,-0.7906956445011452,4,0.6006204198605947,0.6785355114616618,0.004696317762703739,1.0848186082686686,1.1664545358353995,0.354815991447779,-0.46570118854153286,-0.7094544254334816,45.25602225211601,10,9,10,k2_h12_invvol_g2.0_dd0.2_to1,2,2,2,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.2,0.0,True,1
k3_h6_invvol_g1.25_dd0.0_to0,0.45455464863953843,0.1194382410561079,33.511640758343056,0.9526017113554668,-0.5776335114522394,4,0.5095013843679207,0.4265914386336003,0.23910673029447183,1.286100779161944,1.1026483814429284,0.7794612431922253,-0.3602983962777845,-0.480579065775109,36.14411870284862,10,10,10,k3_h6_invvol_g1.25_dd0.0_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.0,0.0,False,1
k3_h6_invvol_g1.25_dd0.1_to0,0.21511930977965843,0.1194382410561079,9.568106872355052,0.9934281331273688,-0.3901788050589275,4,0.23647922196447677,0.24556984622963074,0.16308856330026122,0.2858899907971204,0.9918314267781536,0.6930506192853907,-0.24919346302829776,-0.39017880505892777,8.841902462504219,10,9,10,k3_h6_invvol_g1.25_dd0.1_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.1,0.0,False,1
k3_h6_invvol_g1.25_dd0.15_to0,0.24168793980069259,0.1194382410561079,12.22496987445847,0.9711342019194696,-0.3788620102251402,4,0.2716454018433979,0.27456654502901134,0.19906041130849816,0.34612047598604434,1.0008631080180068,0.7385742779869792,-0.27239195732304416,-0.3788620102251402,12.358520450396329,10,9,10,k3_h6_invvol_g1.25_dd0.15_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.15,0.0,False,1
k3_h6_invvol_g1.25_dd0.2_to0,0.25942283023717305,0.1194382410561079,13.998458918106515,0.9536381734030703,-0.3980426149926587,4,0.2902606183157939,0.2826661611375868,0.22542998246883195,0.38027405693029115,1.0002505730793638,0.7122577373544866,-0.2933598105151821,-0.3980426149926587,14.22004209763593,10,9,10,k3_h6_invvol_g1.25_dd0.2_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.2,0.0,False,1
k3_h6_invvol_g1.25_dd0.25_to0,0.27815052969731147,0.1194382410561079,15.871228864120358,0.9552014916911822,-0.40949136177660445,4,0.3111850551236048,0.3084628138010608,0.22867139533257896,0.40190971991544866,1.0157962481275347,0.722623781717829,-0.30520113015855993,-0.4094913617766044,16.31248577841702,10,10,10,k3_h6_invvol_g1.25_dd0.25_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.25,0.0,False,1
k3_h6_invvol_g1.25_dd0.3_to0,0.2975257821719286,0.1194382410561079,17.80875411158207,0.9680770478494943,-0.4220490347407411,4,0.33410862723293633,0.34328819331614013,0.23069383778866737,0.4197931489547042,1.038982964040599,0.7521538464688553,-0.30744340244376556,-0.41709903033152823,18.60484298935018,10,10,10,k3_h6_invvol_g1.25_dd0.3_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.3,0.0,False,1
k3_h6_invvol_g1.25_dd0.0_to1,0.4379695832094561,0.1194382410561079,31.853134215334823,0.9826795999281872,-0.4702147214510647,4,0.48603268712688835,0.4084518323814067,0.21212498958916348,1.2361075797547292,1.092026908978271,0.7323802895605129,-0.3453143477355094,-0.4546338903196428,33.79724897874538,10,10,10,k3_h6_invvol_g1.25_dd0.0_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.0,0.0,True,1
k3_h6_invvol_g1.25_dd0.1_to1,0.21511930977965843,0.1194382410561079,9.568106872355052,0.9934281331273688,-0.3901788050589275,4,0.23647922196447677,0.24556984622963074,0.16308856330026122,0.2858899907971204,0.9918314267781536,0.6930506192853907,-0.24919346302829776,-0.39017880505892777,8.841902462504219,10,9,10,k3_h6_invvol_g1.25_dd0.1_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.1,0.0,True,1
k3_h6_invvol_g1.25_dd0.2_to1,0.25939453654816513,0.1194382410561079,13.995629549205724,0.9535659398109929,-0.39804261499265864,4,0.290263476932794,0.282669038798425,0.22542998246883195,0.3802811419174972,1.000259975528789,0.7122577373544866,-0.2933598105151821,-0.39804261499265875,14.220327959335938,10,9,10,k3_h6_invvol_g1.25_dd0.2_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.2,0.0,True,1
k3_h6_invvol_g1.5_dd0.0_to0,0.5222304598458152,0.1194382410561079,40.27922187897073,0.9436444014316577,-0.6808690061202594,4,0.5879835206441417,0.5083013177489835,0.26386022817559995,1.478648414837139,1.0912637830682452,0.766496905107202,-0.4225682613908586,-0.5636418151344653,43.99233233047072,10,10,10,k3_h6_invvol_g1.5_dd0.0_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.0,0.0,False,1
k3_h6_invvol_g1.5_dd0.1_to0,0.2490092462628719,0.1194382410561079,12.957100520676402,0.9726315858009719,-0.46917767147639294,4,0.2736661642348315,0.2865200166754557,0.18113493657715063,0.33725823166561364,0.9729895734712468,0.6760701478280097,-0.29866543371598253,-0.4691776714763933,12.560596689539684,10,9,10,k3_h6_invvol_g1.5_dd0.1_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.1,0.0,False,1
k3_h6_invvol_g1.5_dd0.15_to0,0.2797477030242643,0.1194382410561079,16.03094619681564,0.9531973124525474,-0.4523197547733771,4,0.3147337910160772,0.32152842709596896,0.2279887612255318,0.4032274033289647,0.9843161591058844,0.7246774254830058,-0.3253437115042446,-0.45231975477337727,16.667359367664254,10,10,10,k3_h6_invvol_g1.5_dd0.15_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.15,0.0,False,1
k3_h6_invvol_g1.5_dd0.2_to0,0.2999932740524007,0.1194382410561079,18.055503299629283,0.9373554494041296,-0.46739705724591274,4,0.3359051688917815,0.3288672644983758,0.25086509474035745,0.44304154970175325,0.9849001084572319,0.6999974014754217,-0.3479228619390534,-0.46739705724591274,18.784497155234693,10,10,10,k3_h6_invvol_g1.5_dd0.2_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.2,0.0,False,1
k3_h6_invvol_g1.5_dd0.25_to0,0.32165104375002285,0.1194382410561079,20.221280269391496,0.9400326344102001,-0.4801302407188382,4,0.3601456308022534,0.352811075103061,0.2554400988393437,0.46811384504006615,1.0012241717723858,0.7112930999035265,-0.36087894598089276,-0.4801302407188383,21.208543346281893,10,10,10,k3_h6_invvol_g1.5_dd0.25_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.25,0.0,False,1
k3_h6_invvol_g1.5_dd0.3_to0,0.3443585547994925,0.1194382410561079,22.49203137433846,0.9536813375201106,-0.49482918281724314,4,0.3871136961219633,0.40482404514374204,0.2572795460264905,0.4890366639777288,1.024933280600401,0.741430056293679,-0.36322559712792274,-0.48858346921576445,23.905349878252864,10,10,10,k3_h6_invvol_g1.5_dd0.3_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.3,0.0,False,1
k3_h6_invvol_g1.5_dd0.0_to1,0.49317166667429335,0.1194382410561079,37.373342561818546,0.9869271051240267,-0.5300686823850168,4,0.5457987048618732,0.47760427481465295,0.21029951295421978,1.415056315329136,1.0694841243947948,0.6825570529055501,-0.3942087758953585,-0.5300686823850169,39.77385075224387,10,10,10,k3_h6_invvol_g1.5_dd0.0_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.0,0.0,True,1
k3_h6_invvol_g1.5_dd0.1_to1,0.24901075598910438,0.1194382410561079,12.957251493299648,0.9726364726800822,-0.4691776714763929,4,0.2736682269347443,0.2865221779019764,0.18113493657715063,0.33725823166561364,0.9729962293276246,0.6760701478280097,-0.29866543371598253,-0.4691776714763933,12.56080295953097,10,9,10,k3_h6_invvol_g1.5_dd0.1_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.1,0.0,True,1
k3_h6_invvol_g1.5_dd0.2_to1,0.29976815345108565,0.1194382410561079,18.032991239497775,0.9373348220252642,-0.4673970572459127,4,0.3357235346001647,0.3288806702053976,0.25043062944873307,0.44257363915858017,0.9846075905028883,0.6992733696246123,-0.3479228619390534,-0.46739705724591274,18.76633372607301,10,10,10,k3_h6_invvol_g1.5_dd0.2_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.2,0.0,True,1
k3_h6_invvol_g1.75_dd0.0_to0,0.5807994044915912,0.1194382410561079,46.13611634354833,0.9372464543916627,-0.7692074683324324,4,0.6551470995369909,0.5898940969793426,0.28054754036368657,1.619893584144684,1.0831322688017333,0.7572397059310906,-0.48342764847387737,-0.6611394028220973,50.70869021975563,10,10,10,k3_h6_invvol_g1.75_dd0.0_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,False,1
