date,regime,equity,ret_m,cash,picks
2023-08-31,recovery,3.7133194552624857,-0.05773992842057178,False,"ORLY,AVGO"
2023-10-31,normal,3.9866189821787317,0.07359978860125502,False,"ORLY,AVGO"
2023-11-30,recovery,4.2450011187351375,0.06481234793478999,False,"ORLY,AVGO"
2024-01-31,recovery,4.578640839558912,0.07859590880936866,False,"ORLY,AVGO"
2024-02-29,recovery,4.7264259295935185,0.032277065446531944,False,"ORLY,AVGO"
2024-04-30,bull,4.627607073375912,-0.02090773402347705,False,"ORLY,AVGO"
2024-05-31,recovery,5.282825690294832,0.14273180938872773,False,"MSFT,CEG"
2024-07-31,bull,5.360254457488739,0.014656695437851065,False,"MSFT,CEG"
2024-09-30,recovery,5.2054902750417105,-0.028872543957462596,False,"MSFT,CEG"
2024-10-31,recovery,5.296026194887374,0.017392390545756652,False,"MSFT,CEG"
2024-12-31,bull,5.969710904316369,0.1272056981287876,False,"MSFT,CEG"
2025-01-31,recovery,5.427132621161113,-0.09088853578536733,False,"MSFT,CEG"
2025-02-28,bull,4.829405213818023,-0.11013687135863809,False,"MSFT,CEG"
2025-03-31,normal,5.1865459691946,0.07502631836458096,False,"FTNT,PANW"
2025-04-30,normal,5.238352177166523,0.0099885758806777,False,"FTNT,PANW"
2025-06-30,recovery,4.646266411443896,-0.1130290109747628,False,"FTNT,PANW"
2025-07-31,recovery,4.524880988947696,-0.0261253685749109,False,"FTNT,PANW"
2025-09-30,recovery,4.797068106271414,0.0601534312147774,False,"FTNT,PANW"
2025-10-31,recovery,4.285905817649435,-0.10655722981162494,False,"FTNT,PANW"
2025-12-31,recovery,4.224909845010952,-0.014231757587229391,False,"FTNT,PANW"
